date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/22/2012,away,10942,253,Ga. Southern,9,True,11,9,2,win,11 - 9,756491,255,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1,0,0,4,0,1323367,2012
02/24/2012,home,10942,518,Ohio St.,9,True,12,4,8,win,12 - 4,756669,255,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,2,1,1323367,2012
02/25/2012,home,10942,518,Ohio St.,9,True,3,7,-4,loss,3 - 7,756922,255,1,2.0,3,0,0,1,2,0,9,8,0,0,0,0,0,0,0,2,1,0,0,30,1,2,0,0,0,4,0,1323367,2012
02/29/2012,home,10942,1157,Kennesaw St.,9,True,11,5,6,win,11 - 5,757951,255,1,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,6,0,1323367,2012
03/04/2012,home,10942,587,Rutgers,9,True,6,3,3,win,6 - 3,758873,255,1,1.0,1,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,1,0,17,1,0,0,0,0,2,1,1323367,2012
03/07/2012,away,10942,254,Georgia St.,9,True,4,5,-1,loss,4 - 5,759714,255,1,1.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,3,2,1323367,2012
03/10/2012,away,10942,490,NC State,9,True,5,8,-3,loss,5 - 8,760453,255,1,0.0,2,4,3,2,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,1,0,1,0,1323367,2012
03/13/2012,home,10942,748,Wagner,9,True,15,4,11,win,15 - 4,761659,255,1,2.0,3,2,2,2,3,0,11,9,1,0,0,0,0,0,0,0,0,0,0,38,0,3,0,0,0,2,0,1323367,2012
03/17/2012,home,10942,742,Virginia Tech,9,True,9,12,-3,loss,9 - 12,762755,255,1,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,4,0,1323367,2012
03/18/2012,home,10942,742,Virginia Tech,9,True,9,1,8,win,9 - 1,763476,255,1,1.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,4,0,1323367,2012
03/20/2012,away,10942,257,Georgia,9,True,1,7,-6,loss,1 - 7,763846,255,1,1.0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1323367,2012
03/27/2012,home,10942,253,Ga. Southern,9,True,3,5,-2,loss,3 - 5,766093,255,1,6.2,6,5,5,3,7,0,29,25,2,0,0,1,0,1,0,0,0,0,0,85,7,5,0,1,0,1,2,1323367,2012
04/01/2012,home,10942,193,Duke,9,True,3,4,-1,loss,3 - 4,767744,255,1,3.0,2,1,1,1,1,0,12,11,0,0,0,0,0,0,0,0,0,0,0,41,4,3,0,1,0,2,1,1323367,2012
04/07/2012,home,10942,234,Florida St.,9,True,7,12,-5,loss,7 - 12,769701,255,1,0.0,2,3,3,0,0,0,3,2,0,0,2,0,0,1,0,3,3,0,0,10,0,0,0,1,0,2,0,1323367,2012
04/10/2012,home,10942,406,Mercer,9,True,6,4,2,win,6 - 4,770685,255,1,2.1,4,3,2,3,2,0,16,12,1,0,1,0,0,1,0,0,0,0,0,60,3,2,0,0,0,1,1,1323367,2012
04/17/2012,home,10942,254,Georgia St.,9,True,8,4,4,win,8 - 4,773128,255,1,5.1,5,3,2,1,6,0,21,20,2,0,0,1,0,0,0,0,0,0,0,70,5,4,0,0,0,2,0,1323367,2012
04/24/2012,home,10942,257,Georgia,9,True,4,3,1,win,4 - 3,775658,255,1,3.2,2,1,1,3,1,0,16,12,1,0,0,0,0,0,0,0,0,1,0,0,4,6,0,0,0,1,0,1323367,2012
04/28/2012,home,10942,147,Clemson,9,True,7,13,-6,loss,7 - 13,776330,255,1,2.0,5,4,4,2,2,0,13,11,1,0,0,0,0,0,1,1,0,0,0,50,2,2,0,0,0,2,0,1323367,2012
05/06/2012,home,10942,458,Charlotte,11,True,6,5,1,win,6 - 5,778824,255,1,1.0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,1,0,19,2,0,1,0,0,4,1,1323367,2012
05/09/2012,home,10942,257,Georgia,9,True,8,6,2,win,8 - 6,778992,255,1,6.0,4,1,0,2,1,0,24,20,0,0,0,0,0,2,0,0,0,0,0,84,8,7,1,0,0,1,0,1323367,2012
05/15/2012,away,10942,406,Mercer,9,True,3,4,-1,loss,3 - 4,779752,255,1,5.0,4,2,2,3,3,0,21,16,1,0,0,0,0,0,0,0,0,2,0,90,4,7,0,0,0,1,1,1323367,2012
05/27/2012,home,10942,415,Miami (FL),9,True,8,5,3,win,8 - 5,780777,255,1,2.0,3,3,2,2,0,0,12,10,0,0,0,2,0,0,0,0,0,0,0,44,1,4,0,0,0,1,0,1323367,2012
06/03/2012,away,10942,235,Florida,9,True,3,15,-12,loss,3 - 15,780872,255,1,2.2,6,8,8,3,1,0,18,14,2,0,0,1,0,0,0,0,0,0,1,59,1,7,0,0,0,2,0,1323367,2012
