date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/01/2019,away,14781,346,Lamar University,9,True,1,3,-2,loss,1 - 3,4719341,77,1,0.2,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,2,0,1974986,2019
03/12/2019,home,14781,482,Niagara,9,True,11,5,6,win,11 - 5,4732176,77,1,2.0,0,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,24,1,2,1,0,0,3,0,1974986,2019
03/15/2019,home,14781,260,Gonzaga,9,True,7,4,3,win,7 - 4,4736163,77,1,3.1,0,1,0,0,1,2,0,12,10,1,0,0,0,0,0,0,2,1,0,1,53,0,8,0,0,0,2,0,1974986,2019
03/19/2019,away,14781,30024,Utah Valley,10,True,14,13,1,win,14 - 13,4741659,77,1,1.2,0,0,0,0,1,4,0,6,5,0,0,0,0,0,0,1,2,0,0,0,25,0,1,1,0,0,7,2,1974986,2019
04/05/2019,away,14781,627,San Diego,10,True,5,6,-1,loss,5 - 6,4759617,77,1,1.1,0,0,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,16,2,2,0,1,0,3,0,1974986,2019
04/13/2019,home,14781,541,Pepperdine,9,True,0,7,-7,loss,0 - 7,4768607,77,1,2.0,0,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,2,2,0,0,22,2,1,0,0,0,4,1,1974986,2019
04/19/2019,away,14781,756,Washington,9,True,7,3,4,win,7 - 3,4775403,77,1,2.2,0,0,1,0,1,2,0,10,9,0,0,0,0,0,0,0,0,0,0,0,54,2,4,0,0,0,2,1,1974986,2019
04/25/2019,away,14781,534,Pacific,10,True,11,7,4,win,11 - 7,4780427,77,1,1.0,0,1,1,0,1,0,0,6,3,0,0,0,0,0,1,1,0,0,1,0,21,2,1,1,0,0,4,0,1974986,2019
05/04/2019,away,14781,370,LMU (CA),9,True,10,3,7,win,10 - 3,4787469,77,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,4,0,1974986,2019
05/11/2019,home,14781,629,San Francisco,9,True,17,9,8,win,17 - 9,4790801,77,1,1.1,0,1,0,0,1,2,0,6,5,1,0,0,0,0,0,0,2,0,0,0,34,0,2,0,0,0,4,0,1974986,2019
