App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,3.0,0,0,0,3,3,0,12,8,0,0,0,0,0,0,1,0,0,1,0,45,3,3,0,0,0,2,3,02/14/2015,away,12080,30147,Fresno Pacific,14,True,2,3,-1,loss,405093,95,1535219,2015
0,1,4.0,4,2,2,4,2,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,03/01/2015,neutral,12080,645,Sonoma St.,9,True,7,2,5,win,407179,95,1535219,2015
0,1,5.2,6,4,4,2,8,0,26,23,3,0,0,0,0,0,1,0,0,0,1,102,5,4,0,1,0,1,2,03/08/2015,away,12080,112,UC San Diego,9,True,2,4,-2,loss,408283,95,1535219,2015
0,1,6.0,5,2,2,0,3,0,23,22,0,0,1,0,0,1,0,0,0,0,0,0,6,8,1,0,0,1,1,03/15/2015,home,12080,93,Cal St. San B'dino,9,True,4,2,2,win,410149,95,1535219,2015
0,1,3.0,4,4,4,5,1,0,17,12,1,0,0,1,0,0,1,0,0,0,0,67,3,4,0,1,0,1,1,03/22/2015,away,12080,91,Cal Poly Pomona,9,True,3,7,-4,loss,412177,95,1535219,2015
0,1,7.2,5,4,3,3,3,0,32,28,1,1,0,1,0,1,0,0,0,0,0,0,11,9,1,0,0,1,1,03/29/2015,home,12080,30055,Cal St. Monterey Bay,9,True,6,4,2,win,414023,95,1535219,2015
0,1,6.0,8,5,5,4,2,0,29,24,2,0,1,2,0,0,0,0,0,1,0,99,4,11,0,1,0,1,1,04/04/2015,away,12080,100,Cal State LA,9,True,2,7,-5,loss,415623,95,1535219,2015
0,1,5.0,4,3,2,3,4,0,23,20,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,1,1,04/11/2015,home,12080,92,Cal St. Dom. Hills,10,True,4,5,-1,loss,417404,95,1535219,2015
0,1,9.0,6,1,1,0,3,0,33,32,1,0,0,0,0,0,0,0,0,1,0,118,9,15,1,0,0,1,0,04/18/2015,away,12080,628,San Fran. St.,9,True,2,1,1,win,420239,95,1535219,2015
0,1,4.1,5,3,3,5,4,0,22,16,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,04/25/2015,home,12080,98,Cal St. East Bay,9,True,7,6,1,win,421791,95,1535219,2015
