App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,4.0,0.0,2,1,1,3,4,0,17,12,0,0,0,0,0,1,0,0,0,0,1,66,2,5,1,0,0,1,2,0,02/17/2024,home,16580,456,UNC Asheville,9,True,17,5,12,win,4525727,257,2658286,2024,1
1,1,3.1,0.0,3,1,0,3,3,0,17,13,0,0,0,0,0,1,0,0,0,0,0,70,2,4,0,0,0,1,1,0,02/24/2024,home,16580,505,Northern Ky.,9,True,7,6,1,win,4526800,257,2658286,2024,1
1,1,2.1,0.0,2,1,1,3,4,0,11,8,0,0,0,1,0,0,0,0,0,0,0,55,1,1,0,0,0,1,3,0,03/02/2024,home,16580,255,Georgia Tech,9,True,3,1,2,win,4528038,257,2658286,2024,1
1,1,3.0,0.0,1,1,1,0,8,0,10,10,0,0,0,1,0,0,0,0,0,0,0,52,1,0,0,0,0,1,1,0,03/06/2024,home,16580,678,Stetson,9,True,11,5,6,win,4529009,257,2658286,2024,1
1,1,2.2,0.0,1,1,1,1,2,0,10,9,0,0,0,1,0,0,0,0,0,0,0,36,2,4,1,0,0,1,0,0,03/12/2024,home,16580,312,Iowa,9,True,10,5,5,win,4492960,257,2658286,2024,1
1,1,2.2,0.0,3,4,4,2,3,0,14,11,2,1,0,0,0,1,0,0,0,0,0,61,2,3,0,1,0,1,1,0,03/17/2024,away,16580,334,Kentucky,9,True,2,12,-10,loss,4531514,257,2658286,2024,1
1,1,4.2,0.0,5,1,1,4,7,0,24,19,2,0,0,0,1,1,0,0,0,0,0,98,1,6,1,0,0,1,2,0,03/24/2024,home,16580,8,Alabama,9,True,10,5,5,win,4532986,257,2658286,2024,1
1,1,3.0,0.0,5,2,2,0,7,0,14,14,1,0,0,0,0,0,0,0,0,0,0,50,0,2,0,1,0,1,4,0,03/31/2024,away,16580,694,Tennessee,9,True,0,7,-7,loss,4534585,257,2658286,2024,1
1,1,2.1,0.0,3,3,1,0,2,0,12,10,0,0,0,0,0,2,0,0,0,0,0,48,2,3,0,0,0,1,0,0,04/07/2024,away,16580,430,Mississippi St.,9,True,8,9,-1,loss,4535850,257,2658286,2024,1
1,0,2.0,0.0,5,4,4,1,6,0,12,11,0,1,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,4,2,0,04/11/2024,home,16580,434,Missouri,9,True,15,10,5,win,4536566,257,2658286,2024,1
