date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/02/2021,away,15580,746,Virginia,9,True,1,11,-10,loss,1 - 11,5012958,249,1,0,1.1,0.0,1,1,1,2,3,0,7,5,1,0,0,0,1,0,0,1,0,0,0,30,1,0,0,0,0,6,0,0,2308026,2021
03/06/2021,home,15580,352,Lehigh,9,True,4,1,3,win,4 - 1,5016373,249,1,0,2.0,0.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,23,2,1,0,0,1,2,1,0,2308026,2021
03/13/2021,home,15580,606,Saint Joseph's,9,True,1,4,-3,loss,1 - 4,5023721,249,1,0,1.2,0.0,2,0,0,0,0,0,7,6,1,0,0,0,0,0,0,2,2,0,1,23,1,4,0,0,0,4,0,0,2308026,2021
03/14/2021,home,15580,606,Saint Joseph's,9,True,12,13,-1,loss,12 - 13,5025325,249,1,0,0.1,0.0,3,2,2,0,1,0,6,5,0,0,0,1,1,1,0,3,1,0,0,23,0,0,0,0,0,4,0,0,2308026,2021
03/17/2021,home,15580,741,VMI,9,True,1,8,-7,loss,1 - 8,5029626,249,1,0,1.2,0.0,5,3,1,0,3,0,11,10,0,0,0,0,0,1,0,0,0,0,0,42,1,0,0,0,0,3,1,0,2308026,2021
03/20/2021,home,15580,635,Seton Hall,9,True,0,8,-8,loss,0 - 8,5030711,249,1,0,0.0,0.0,2,2,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,2308026,2021
04/21/2021,home,15580,711,Towson,9,True,8,4,4,win,8 - 4,5062726,249,1,0,4.0,0.0,1,0,0,2,3,0,14,11,0,0,0,0,0,0,0,2,1,0,1,61,4,4,1,0,0,3,2,0,2308026,2021
04/25/2021,away,15580,173,Davidson,9,True,4,5,-1,loss,4 - 5,5066819,249,1,1,1.1,0.0,0,3,3,3,1,0,7,3,0,0,0,0,1,1,0,0,0,0,0,35,1,1,0,0,0,1,0,0,2308026,2021
04/28/2021,home,15580,251,Georgetown,9,True,5,4,1,win,5 - 4,5068836,249,1,1,3.1,0.0,5,2,1,1,1,0,17,15,0,0,0,0,0,0,0,0,0,1,0,63,6,3,0,0,0,1,0,0,2308026,2021
05/02/2021,home,15580,609,Saint Louis,9,True,7,9,-2,loss,7 - 9,5072021,249,1,1,5.0,0.0,2,1,1,2,7,0,21,18,0,0,0,0,0,1,1,0,0,0,0,75,5,3,0,0,0,1,2,0,2308026,2021
05/09/2021,away,15580,248,George Mason,9,True,13,7,6,win,13 - 7,5076547,249,1,1,6.0,0.0,9,1,1,1,3,0,27,25,1,0,0,0,1,0,0,0,0,0,1,86,9,5,1,0,0,1,0,0,2308026,2021
05/16/2021,home,15580,575,Richmond,9,True,3,1,2,win,3 - 1,5079041,249,1,1,7.0,0.0,4,1,1,2,1,0,28,24,2,0,0,0,1,1,0,0,0,1,0,97,8,12,1,0,0,1,1,0,2308026,2021
05/22/2021,away,15580,175,Dayton,9,True,9,14,-5,loss,9 - 14,5081032,249,1,1,3.0,0.0,10,8,8,3,3,0,22,17,1,0,0,1,2,1,0,0,0,1,0,83,3,2,0,1,0,1,1,0,2308026,2021
