date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/22/2017,home,12560,51,Baylor,9,True,0,4,-4,loss,0 - 4,206808,670,0,1,2.0,0.0,6,3,3,1,2,0,13,11,1,0,0,0,2,0,0,0,0,0,1,45,2,2,0,1,0,1,0,1879380,2017
02/28/2017,home,12560,624,Sam Houston,9,True,4,7,-3,loss,4 - 7,208030,670,0,1,2.2,0.0,5,3,1,1,5,0,15,13,2,0,0,0,0,0,0,0,0,1,0,59,3,1,0,1,0,1,2,1879380,2017
03/15/2017,home,12560,574,Rice,9,True,13,4,9,win,13 - 4,211471,670,0,1,3.2,0.0,5,2,2,2,4,0,18,14,2,0,0,0,0,1,0,0,0,0,1,62,2,5,0,0,0,1,1,1879380,2017
03/21/2017,home,12560,703,Texas,10,True,11,10,1,win,11 - 10,213010,670,0,1,4.0,0.0,5,3,2,2,3,0,21,17,1,0,0,0,0,1,0,0,0,0,1,76,3,6,0,0,0,1,1,1879380,2017
03/28/2017,home,12560,697,Texas A&M,9,True,3,9,-6,loss,3 - 9,214807,670,0,1,5.1,0.0,6,3,3,1,4,0,21,20,0,0,0,1,0,0,0,0,0,0,0,65,5,5,0,0,0,1,2,1879380,2017
04/04/2017,home,12560,553,Prairie View,9,True,10,1,9,win,10 - 1,216666,670,0,1,8.0,0.0,5,1,1,2,7,0,30,26,1,0,0,0,0,0,0,0,0,2,0,94,12,3,1,0,0,1,1,1879380,2017
04/11/2017,away,12560,703,Texas,9,True,2,9,-7,loss,2 - 9,218715,670,0,1,2.2,0.0,4,5,5,6,1,0,18,12,1,0,0,0,0,0,0,0,0,0,0,70,4,3,0,1,0,1,0,1879380,2017
04/18/2017,away,12560,703,Texas,9,True,0,2,-2,loss,0 - 2,220722,670,0,1,4.2,0.0,5,1,1,2,0,0,19,17,1,0,0,0,0,0,0,0,0,0,0,57,7,5,0,1,0,1,0,1879380,2017
04/22/2017,away,12560,716,Troy,9,True,3,6,-3,loss,3 - 6,221997,670,0,1,2.2,0.0,3,4,2,3,2,0,15,12,1,0,0,0,0,0,0,0,0,0,0,52,2,3,0,1,0,1,0,1879380,2017
04/30/2017,away,12560,646,South Alabama,9,True,5,7,-2,loss,5 - 7,224143,670,0,1,4.0,0.0,2,4,3,4,2,0,20,15,0,0,0,1,1,1,0,0,0,0,0,86,5,5,0,0,0,1,1,1879380,2017
05/07/2017,home,12560,254,Georgia St.,9,True,8,11,-3,loss,8 - 11,225437,670,0,1,4.1,0.0,4,3,3,4,3,0,21,15,1,0,0,1,1,1,0,0,0,1,0,82,7,2,0,0,0,1,0,1879380,2017
05/14/2017,away,12560,671,Louisiana,9,True,3,4,-1,loss,3 - 4,226478,670,0,1,6.0,0.0,6,4,4,2,2,0,26,23,0,0,0,1,0,0,0,0,0,0,1,84,9,7,0,1,0,1,0,1879380,2017
05/19/2017,home,12560,702,UT Arlington,9,True,5,12,-7,loss,5 - 12,226943,670,0,1,3.0,0.0,5,3,3,1,1,0,15,13,1,0,0,1,1,0,0,0,0,0,1,65,3,5,0,1,0,1,0,1879380,2017
05/27/2017,away,12560,253,Ga. Southern,9,True,5,11,-6,loss,5 - 11,227624,670,0,1,1.2,0.0,6,5,2,1,0,0,12,11,2,0,0,1,1,0,0,0,0,0,0,46,2,2,0,1,0,1,0,1879380,2017
