date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,home,15860,164,UConn,9,True,2,9,-7,loss,2 - 9,5210777,367,1,0.2,0,2,2,2,0,0,0,4,3,0,0,0,1,0,0,0,2,2,0,1,0,1,1,0,0,0,4,0,0,23470060,2022
02/25/2022,home,15860,172,Dartmouth,9,True,19,5,14,win,19 - 5,5218811,367,1,1.1,0,1,0,0,0,1,0,5,5,1,0,0,0,0,0,0,2,2,0,0,22,1,2,0,0,0,4,1,0,23470060,2022
03/05/2022,home,15860,5,Akron,9,True,22,9,13,win,22 - 9,5225586,367,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,7,0,0,23470060,2022
03/08/2022,home,15860,698,TCU,9,True,9,8,1,win,9 - 8,5228254,367,1,0.2,0,1,0,0,0,0,0,3,3,1,0,0,0,1,0,0,3,3,0,0,6,0,2,0,0,0,3,0,0,23470060,2022
03/15/2022,home,15860,505,Northern Ky.,9,True,12,8,4,win,12 - 8,5235594,367,1,2.2,0,2,1,1,1,2,0,10,8,0,0,0,0,0,0,0,1,0,1,0,27,3,2,1,0,0,2,1,0,23470060,2022
03/19/2022,home,15860,513,Notre Dame,9,True,8,1,7,win,8 - 1,5239312,367,1,1.2,0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,3,0,0,0,23,2,1,1,0,0,3,1,0,23470060,2022
03/26/2022,away,15860,67,Boston College,11,True,10,6,4,win,10 - 6,5246457,367,1,1.1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,3,0,0,23470060,2022
03/29/2022,away,15860,772,Western Ky.,9,True,16,6,10,win,16 - 6,5249819,367,1,1.0,0,1,0,0,0,1,0,4,3,0,0,0,0,1,0,0,1,1,0,1,21,0,2,0,0,0,4,0,0,23470060,2022
04/02/2022,away,15860,545,Pittsburgh,9,True,14,6,8,win,14 - 6,5253670,367,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,0,4,1,0,23470060,2022
04/10/2022,home,15860,457,North Carolina,14,True,6,5,1,win,6 - 5,5261757,367,1,1.2,0,1,0,0,1,2,0,7,6,0,0,0,0,0,0,0,3,0,0,0,29,1,2,0,0,0,3,0,0,23470060,2022
04/12/2022,home,15860,140,Cincinnati,9,True,18,10,8,win,18 - 10,5263255,367,1,0.1,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,6,1,0,23470060,2022
04/16/2022,away,15860,234,Florida St.,9,True,9,10,-1,loss,9 - 10,5267226,367,1,1.1,0,3,3,3,1,1,0,8,7,1,0,0,1,0,0,1,3,1,0,0,28,0,2,0,1,0,3,1,0,23470060,2022
04/23/2022,home,15860,490,NC State,9,True,10,15,-5,loss,10 - 15,5273028,367,1,2.1,0,0,0,0,1,2,0,8,7,0,0,0,0,0,0,0,2,0,0,0,31,2,3,0,0,0,2,1,0,23470060,2022
04/26/2022,home,15860,772,Western Ky.,9,True,11,4,7,win,11 - 4,5276447,367,1,2.1,0,2,1,1,0,3,0,8,8,1,0,0,0,0,0,0,2,2,0,0,35,2,1,0,0,0,2,1,1,23470060,2022
05/01/2022,home,15860,147,Clemson,9,True,18,15,3,win,18 - 15,5281011,367,1,2.0,0,3,2,2,0,3,0,9,9,1,0,0,1,0,0,0,1,1,0,0,32,2,1,0,0,0,2,1,0,23470060,2022
05/07/2022,away,15860,749,Wake Forest,9,True,3,14,-11,loss,3 - 14,5284766,367,1,1.2,0,4,3,3,0,2,0,9,8,0,0,0,1,0,0,0,0,0,1,0,31,2,1,0,0,0,2,0,0,23470060,2022
05/15/2022,away,15860,742,Virginia Tech,9,True,4,6,-2,loss,4 - 6,5287989,367,1,0.1,0,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,2,1,0,0,14,0,0,0,0,0,3,1,0,23470060,2022
05/20/2022,home,15860,746,Virginia,9,True,7,16,-9,loss,7 - 16,5289194,367,1,1.2,0,7,3,3,0,3,0,11,11,0,0,0,2,0,0,0,2,2,0,0,35,0,1,0,0,0,2,2,0,23470060,2022
05/26/2022,home,15860,255,Georgia Tech,9,True,4,9,-5,loss,4 - 9,5290196,367,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,10,0,0,23470060,2022
06/05/2022,away,15860,418,Michigan,9,True,20,1,19,win,20 - 1,5290925,367,1,4.0,0,1,0,0,0,4,0,14,13,0,0,0,0,0,1,0,0,0,0,0,42,4,4,0,0,1,2,0,0,23470060,2022
06/11/2022,home,15860,697,Texas A&M,9,True,3,4,-1,loss,3 - 4,5291174,367,1,2.0,0,0,0,0,1,1,0,7,6,0,0,0,0,1,0,0,0,0,0,0,29,0,5,0,0,0,3,1,0,23470060,2022
