date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,43,Austin Peay,10,True,9,10,-1,loss,9 - 10,5209653,67,1,1.0,0,4,4,2,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,3,1,0,2473364,2022
02/20/2022,away,15860,43,Austin Peay,9,True,17,18,-1,loss,17 - 18,5211692,67,1,0.0,0,3,3,2,1,0,0,4,3,0,0,0,0,0,0,0,2,2,0,0,12,0,0,0,0,0,2,0,0,2473364,2022
02/26/2022,home,15860,248,George Mason,9,True,1,4,-3,loss,1 - 4,5218973,67,1,3.1,0,3,1,1,0,1,0,12,11,1,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,2,0,0,2473364,2022
03/05/2022,away,15860,2711,North Florida,9,True,10,4,6,win,10 - 4,5225585,67,1,3.0,0,1,0,0,0,3,0,11,10,1,0,0,0,0,0,0,0,0,1,0,38,3,3,0,0,0,3,0,0,2473364,2022
03/08/2022,away,15860,651,South Fla.,9,True,18,8,10,win,18 - 8,5228730,67,1,2.0,0,2,2,2,1,3,0,10,8,0,0,0,1,0,1,0,3,2,0,0,39,1,2,1,0,0,3,1,0,2473364,2022
03/11/2022,away,15860,415,Miami (FL),9,True,12,11,1,win,12 - 11,5231808,67,1,1.2,0,4,3,3,0,2,0,10,9,2,0,0,0,0,1,0,0,0,0,0,36,2,1,0,0,0,3,0,0,2473364,2022
03/13/2022,away,15860,415,Miami (FL),9,True,2,12,-10,loss,2 - 12,5233285,67,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,3,0,0,2473364,2022
03/18/2022,away,15860,746,Virginia,10,True,6,7,-1,loss,6 - 7,5238317,67,1,2.0,0,2,2,2,1,0,0,9,7,1,0,0,0,0,0,0,0,0,0,1,26,3,3,0,1,0,3,0,0,2473364,2022
03/22/2022,away,15860,500,Northeastern,9,True,1,0,1,win,1 - 0,5242840,67,1,2.0,0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,29,4,1,0,0,0,2,1,0,2473364,2022
03/26/2022,home,15860,367,Louisville,11,True,6,10,-4,loss,6 - 10,5246457,67,1,2.1,0,2,1,1,2,3,0,10,8,0,0,0,0,1,0,0,2,1,0,0,43,3,0,0,0,0,3,2,0,2473364,2022
03/29/2022,away,15860,164,UConn,9,True,5,3,2,win,5 - 3,5249429,67,1,2.0,0,2,1,1,2,3,0,10,8,0,1,0,0,1,0,0,0,0,0,0,38,1,2,0,0,1,4,1,0,2473364,2022
04/01/2022,home,15860,749,Wake Forest,9,True,10,15,-5,loss,10 - 15,5251666,67,1,1.0,0,5,6,6,2,0,0,10,8,0,0,0,1,0,0,0,0,0,0,0,32,1,2,0,1,0,2,0,0,2473364,2022
04/05/2022,home,15860,500,Northeastern,9,True,4,2,2,win,4 - 2,5256346,67,1,2.0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,22,2,2,0,0,1,5,0,0,2473364,2022
04/09/2022,home,15860,545,Pittsburgh,9,True,9,8,1,win,9 - 8,5260205,67,1,3.0,0,3,1,1,0,1,0,12,12,0,0,0,1,0,0,0,2,2,0,0,36,3,5,1,0,0,2,0,0,2473364,2022
04/10/2022,home,15860,545,Pittsburgh,9,True,9,10,-1,loss,9 - 10,5261033,67,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,5,1,0,2473364,2022
04/15/2022,away,15860,490,NC State,11,True,6,7,-1,loss,6 - 7,5265699,67,1,0.1,0,1,1,1,2,0,0,5,1,0,0,0,0,1,1,0,2,2,0,1,23,0,1,0,0,0,3,0,0,2473364,2022
04/20/2022,home,15860,164,UConn,9,True,0,8,-8,loss,0 - 8,5270228,67,1,1.2,0,1,0,0,2,2,0,8,6,0,0,0,0,0,0,0,2,2,0,0,34,2,1,0,0,0,3,2,0,2473364,2022
04/24/2022,home,15860,742,Virginia Tech,9,True,4,6,-2,loss,4 - 6,5275143,67,1,1.2,0,2,2,2,1,3,0,8,7,1,0,0,0,1,0,0,0,0,0,0,28,0,2,0,1,0,4,0,0,2473364,2022
05/01/2022,away,15860,513,Notre Dame,9,True,10,16,-6,loss,10 - 16,5282043,67,1,0.2,0,4,6,0,1,1,0,8,6,0,0,0,3,0,1,1,2,2,0,0,0,0,1,0,0,0,4,0,0,2473364,2022
05/07/2022,home,15860,234,Florida St.,9,True,4,10,-6,loss,4 - 10,5284368,67,1,0.1,0,3,2,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,3,0,0,2473364,2022
05/19/2022,away,15860,147,Clemson,9,True,1,15,-14,loss,1 - 15,5288846,67,1,1.0,0,5,5,5,1,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2473364,2022
