date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2017,away,12560,474,New Orleans,9,True,0,14,-14,loss,0 - 14,206410,553,0,1,6.0,0.0,9,7,7,4,4,0,32,26,2,0,0,1,1,1,0,0,0,0,1,95,3,11,0,1,0,1,2,1887853,2017
02/24/2017,away,12560,536,UTRGV,9,True,1,6,-5,loss,1 - 6,206942,553,0,1,5.2,0.0,9,6,4,1,3,0,29,24,2,0,0,0,0,2,0,0,0,1,1,93,7,5,0,1,0,1,0,1887853,2017
03/04/2017,away,12560,402,McNeese,9,True,9,12,-3,loss,9 - 12,208917,553,0,1,5.1,0.0,9,8,8,4,4,0,29,25,4,0,0,0,1,0,0,0,0,0,0,100,6,5,0,1,0,1,2,1887853,2017
03/12/2017,home,12560,699,Texas Southern,9,True,0,8,-8,loss,0 - 8,211112,553,0,1,3.0,0.0,7,3,2,3,6,0,19,16,1,0,0,0,0,0,0,0,0,0,0,78,2,1,0,1,0,1,3,1887853,2017
03/19/2017,away,12560,665,Southern U.,9,True,8,6,2,win,8 - 6,212598,553,0,1,4.0,0.0,5,4,4,3,1,0,23,16,1,0,0,1,0,3,0,0,0,0,1,81,7,4,0,0,0,1,1,1887853,2017
03/31/2017,away,12560,261,Grambling,9,True,1,6,-5,loss,1 - 6,215276,553,0,1,8.0,1,12,6,6,5,2,0,39,32,2,0,0,1,0,2,0,0,0,0,0,0,9,9,0,1,0,1,2,1887853,2017
04/14/2017,away,12560,699,Texas Southern,9,True,0,3,-3,loss,0 - 3,219439,553,0,1,7.1,0.0,4,3,0,1,8,0,26,23,0,0,0,0,0,1,1,0,0,1,0,96,5,7,0,1,0,1,3,1887853,2017
04/21/2017,home,12560,665,Southern U.,9,True,15,13,2,win,15 - 13,221219,553,0,1,1.0,0.0,2,4,3,2,1,0,10,5,1,0,0,1,0,2,0,0,0,1,0,35,0,2,0,0,0,1,0,1887853,2017
04/29/2017,away,12560,2678,Ark.-Pine Bluff,9,True,12,9,3,win,12 - 9,223532,553,0,1,1.0,0.0,2,3,3,0,1,0,7,4,1,0,0,0,0,3,0,0,0,0,0,24,1,0,0,0,0,1,0,1887853,2017
05/05/2017,home,12560,261,Grambling,11,True,7,12,-5,loss,7 - 12,224802,553,0,0,1.0,0.0,0,0,0,4,0,0,7,3,0,0,0,0,2,0,0,1,0,0,0,35,3,0,0,0,0,2,0,1887853,2017
