date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,797,Milwaukee,9,True,4,7,-3,loss,4 - 7,4707238,739,1,4.2,0,9,5,5,4,3,0,25,20,3,0,0,1,1,0,0,0,0,0,1,90,3,6,0,1,0,1,0,1988377,2019
02/22/2019,away,14781,746,Virginia,9,True,3,7,-4,loss,3 - 7,4712064,739,1,7.0,0,5,2,2,3,6,0,29,25,1,0,1,0,1,0,1,0,0,1,0,102,7,8,0,0,0,1,2,1988377,2019
03/02/2019,home,14781,596,St. Bonaventure,9,True,16,3,13,win,16 - 3,4722443,739,1,7.1,0,8,3,3,1,5,0,31,29,2,0,0,1,1,1,0,0,0,0,0,114,8,8,1,0,0,1,1,1988377,2019
03/06/2019,home,14781,500,Northeastern,9,True,5,2,3,win,5 - 2,4725207,739,1,2.0,0,1,0,0,0,3,0,9,8,0,0,0,0,0,1,0,0,0,0,0,35,2,1,0,0,1,4,1,1988377,2019
03/10/2019,home,14781,129,Central Mich.,9,True,13,7,6,win,13 - 7,4730092,739,1,5.1,0,10,4,4,2,5,0,27,25,3,1,0,0,0,0,0,0,0,0,0,97,4,5,1,0,0,1,1,1988377,2019
03/13/2019,home,14781,726,Navy,9,True,3,14,-11,loss,3 - 14,4733886,739,1,0.2,0,1,3,3,2,1,0,5,3,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,0,0,4,0,1988377,2019
03/17/2019,home,14781,340,La Salle,9,True,1,0,1,win,1 - 0,4738700,739,1,9.0,1,1,0,0,2,5,1,29,27,0,0,0,0,1,0,0,0,0,0,0,105,11,10,1,0,0,1,2,1988377,2019
03/24/2019,home,14781,361,LIU,9,True,1,4,-3,loss,1 - 4,4746789,739,1,7.1,0,5,2,2,1,4,0,29,27,0,1,0,0,0,1,0,0,0,0,0,116,14,4,0,1,0,1,1,1988377,2019
04/02/2019,home,14781,342,Lafayette,9,True,6,8,-2,loss,6 - 8,4756422,739,1,1.0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,6,1,1988377,2019
04/06/2019,home,14781,635,Seton Hall,9,True,3,6,-3,loss,3 - 6,4760971,739,1,7.0,0,7,6,6,2,6,0,33,29,0,2,0,1,0,1,0,0,0,0,1,114,8,7,0,1,0,1,2,1988377,2019
04/09/2019,home,14781,606,Saint Joseph's,11,True,8,7,1,win,8 - 7,4764144,739,1,1.0,0,1,1,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,7,1,1988377,2019
04/13/2019,home,14781,251,Georgetown,9,True,2,4,-2,loss,2 - 4,4768057,739,1,7.0,0,4,3,3,2,7,0,27,23,0,0,0,1,0,1,0,0,0,1,0,97,7,6,0,1,0,1,0,1988377,2019
04/18/2019,away,14781,603,St. John's (NY),9,True,5,1,4,win,5 - 1,4773673,739,1,2.0,0,1,1,0,2,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,42,2,3,0,0,0,3,1,1988377,2019
04/20/2019,away,14781,603,St. John's (NY),9,True,1,3,-2,loss,1 - 3,4776569,739,1,3.2,0,1,0,0,3,3,0,14,10,0,0,0,0,0,0,0,1,0,1,0,54,3,4,0,0,0,2,1,1988377,2019
04/24/2019,home,14781,554,Princeton,9,True,4,6,-2,loss,4 - 6,4779090,739,1,1.0,0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,7,0,1988377,2019
04/28/2019,away,14781,180,Delaware,9,True,8,4,4,win,8 - 4,4783237,739,1,7.0,0,8,4,4,2,3,0,31,26,0,0,0,1,2,2,0,0,0,0,1,94,9,7,1,0,0,1,0,1988377,2019
05/01/2019,home,14781,392,Maryland,9,True,2,5,-3,loss,2 - 5,4785409,739,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,5,0,1988377,2019
05/03/2019,away,14781,87,Butler,9,True,8,6,2,win,8 - 6,4786349,739,1,5.0,0,4,4,4,4,7,0,22,17,0,0,0,1,0,1,0,1,0,0,0,0,3,3,1,0,0,2,2,1988377,2019
05/16/2019,away,14781,169,Creighton,9,True,1,10,-9,loss,1 - 10,4791835,739,1,6.0,0,7,3,3,3,5,0,29,23,1,0,0,0,1,2,0,0,0,1,0,113,4,8,0,1,0,1,0,1988377,2019
