date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/09/2016,away,12360,235,Florida,9,True,4,5,-1,loss,4 - 5,296575,2711,0,0,2.0,0.0,0,0,0,3,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,37,2,3,0,0,0,2,0,1426808,2016
03/12/2016,home,12360,460,UNCW,9,True,13,1,12,win,13 - 1,297203,2711,0,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,2,0,1426808,2016
03/15/2016,away,12360,61,Bethune-Cookman,9,True,13,1,12,win,13 - 1,298139,2711,0,0,1.0,0.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,3,0,1426808,2016
03/29/2016,home,12360,228,Florida A&M,9,True,15,0,15,win,15 - 0,301774,2711,0,0,2.0,0.0,1,0,0,2,2,0,9,7,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,4,1,1426808,2016
04/02/2016,away,12360,1157,Kennesaw St.,9,True,4,10,-6,loss,4 - 10,302547,2711,0,0,1.0,0.0,0,0,0,1,0,0,4,2,0,0,0,0,1,1,0,0,0,0,0,23,1,1,0,0,0,6,0,1426808,2016
04/05/2016,home,12360,61,Bethune-Cookman,9,True,12,6,6,win,12 - 6,303550,2711,0,0,3.2,0.0,2,0,0,0,5,0,12,12,0,0,0,0,0,0,0,0,0,0,0,49,3,2,1,0,0,2,3,1426808,2016
04/09/2016,away,12360,316,Jacksonville,9,True,2,6,-4,loss,2 - 6,304383,2711,0,0,1.1,0.0,1,0,0,0,1,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,3,0,1426808,2016
04/12/2016,away,12360,651,South Fla.,9,True,7,5,2,win,7 - 5,305418,2711,0,0,1.0,0.0,2,0,0,1,1,0,6,5,0,0,0,0,0,0,0,1,0,0,0,24,1,1,0,0,0,3,0,1426808,2016
04/19/2016,home,12360,128,UCF,9,True,4,3,1,win,4 - 3,307503,2711,0,0,1.2,0.0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,21,0,3,1,0,0,3,1,1426808,2016
05/01/2016,away,12360,28755,FGCU,9,True,6,3,3,win,6 - 3,311034,2711,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,1,4,0,1426808,2016
05/07/2016,home,12360,28600,Lipscomb,9,True,13,6,7,win,13 - 6,311905,2711,0,0,2.0,0.0,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,1,0,0,0,44,3,1,1,0,0,4,0,1426808,2016
05/10/2016,home,12360,253,Ga. Southern,9,True,13,4,9,win,13 - 4,312636,2711,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,4,0,1426808,2016
05/13/2016,home,12360,10411,USC Upstate,9,True,15,4,11,win,15 - 4,312897,2711,0,0,1.0,0.0,3,4,3,1,1,0,8,6,1,0,0,0,0,0,0,0,0,0,1,34,1,1,0,0,0,2,1,1426808,2016
05/20/2016,away,12360,471,NJIT,9,True,9,2,7,win,9 - 2,313917,2711,0,0,2.0,0.0,2,0,0,2,3,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,1426808,2016
05/25/2016,home,12360,28755,FGCU,9,True,12,6,6,win,12 - 6,314224,2711,0,0,1.2,0.0,2,2,0,0,2,0,8,8,0,0,0,0,0,0,0,1,1,0,0,28,3,0,0,0,0,3,2,1426808,2016
05/27/2016,home,12360,678,Stetson,9,True,6,7,-1,loss,6 - 7,314380,2711,0,0,1.2,0.0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,17,4,1,0,0,0,4,0,1426808,2016
