date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,away,14781,2743,UIW,9,True,1,12,-11,loss,1 - 12,4743046,283,1,1.2,0,2,2,2,1,1,0,8,7,2,0,0,0,0,0,0,3,3,0,0,32,4,0,0,0,0,2,1,1981072,2019
03/02/2019,home,14781,129,Central Mich.,9,True,7,24,-17,loss,7 - 24,4720106,283,1,1.1,0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,1981072,2019
03/09/2019,away,14781,236,Fordham,9,True,3,4,-1,loss,3 - 4,4728258,283,1,0.2,0,2,1,1,0,1,0,4,3,1,0,1,0,1,0,0,3,2,0,1,23,0,1,0,1,0,3,0,1981072,2019
03/15/2019,away,14781,355,Liberty,9,True,1,9,-8,loss,1 - 9,4735937,283,1,0.2,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,3,0,1981072,2019
03/20/2019,away,14781,725,Army West Point,9,True,5,9,-4,loss,5 - 9,4743717,283,1,1.0,0,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,0,6,0,1981072,2019
03/24/2019,away,14781,603,St. John's (NY),9,True,0,9,-9,loss,0 - 9,4747151,283,1,1.0,0,1,1,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,25,0,3,0,0,0,2,0,1981072,2019
03/30/2019,away,14781,1014,Col. of Charleston,9,True,0,16,-16,loss,0 - 16,4754264,283,1,1.0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,3,2,0,1,20,1,2,0,0,0,5,0,1981072,2019
04/03/2019,home,14781,361,LIU,9,True,1,10,-9,loss,1 - 10,4757437,283,1,0.1,0,1,1,1,1,0,0,3,2,0,0,0,1,0,0,0,1,1,0,0,9,0,1,0,0,0,7,0,1981072,2019
04/10/2019,home,14781,220,Fairfield,9,True,7,9,-2,loss,7 - 9,4765155,283,1,3.0,0,7,4,3,0,0,0,17,17,2,0,0,0,0,0,0,0,0,0,0,62,6,3,0,0,0,2,0,1981072,2019
05/04/2019,home,14781,1068,Elon,9,True,0,7,-7,loss,0 - 7,4787446,283,1,1.1,0,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,2,0,0,0,29,1,1,0,0,0,3,0,1981072,2019
05/07/2019,away,14781,361,LIU,9,True,16,8,8,win,16 - 8,4789001,283,1,2.0,0,6,4,4,1,0,0,13,11,1,0,0,0,0,0,0,0,0,0,1,38,1,5,0,0,0,3,0,1981072,2019
05/17/2019,home,14781,786,William & Mary,9,True,2,12,-10,loss,2 - 12,4792147,283,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,7,0,1981072,2019
