date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,home,15860,288,Houston,9,True,4,3,1,win,4 - 3,5210452,626,1,1.0,0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2654677,2022
02/22/2022,away,15860,109,UC Irvine,9,True,3,13,-10,loss,3 - 13,5213044,626,1,0.2,0,2,1,1,1,1,0,5,4,0,0,0,0,1,0,0,2,2,0,0,21,1,0,0,0,0,2,0,0,2654677,2022
02/28/2022,home,15860,277,Hawaii,15,True,5,8,-3,loss,5 - 8,5219835,626,1,0.2,0,2,1,1,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,2654677,2022
03/15/2022,home,15860,312,Iowa,9,True,4,6,-2,loss,4 - 6,5235945,626,1,2.0,0,2,0,0,2,1,0,10,8,0,0,0,0,1,0,0,0,0,0,0,39,3,2,0,0,0,2,1,0,2654677,2022
03/22/2022,away,15860,112,UC San Diego,9,True,14,7,7,win,14 - 7,5243542,626,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,3,0,0,2654677,2022
03/26/2022,home,15860,96,Fresno St.,9,True,2,8,-6,loss,2 - 8,5247467,626,1,3.0,0,2,2,2,2,3,0,14,11,1,0,0,0,0,1,0,0,0,0,0,53,5,1,0,0,0,2,2,0,2654677,2022
03/29/2022,home,15860,112,UC San Diego,9,True,0,4,-4,loss,0 - 4,5249833,626,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,5,0,0,2654677,2022
04/05/2022,home,15860,99,Long Beach St.,9,True,5,1,4,win,5 - 1,5256680,626,1,5.0,0,3,0,0,2,7,0,20,18,1,0,0,0,0,0,0,0,0,0,0,74,2,6,1,0,0,1,2,0,2654677,2022
04/10/2022,home,15860,630,San Jose St.,9,True,3,7,-4,loss,3 - 7,5261439,626,1,6.1,0,3,2,2,3,4,0,23,20,0,0,0,1,1,0,0,0,0,0,0,93,6,7,0,0,0,1,0,0,2654677,2022
04/16/2022,away,15860,473,New Mexico,9,True,11,8,3,win,11 - 8,5266839,626,1,4.2,0,7,4,4,4,4,0,24,19,1,0,0,1,0,0,1,0,0,0,1,102,3,6,0,0,0,1,1,0,2654677,2022
04/24/2022,home,15860,674,Stanford,9,True,4,6,-2,loss,4 - 6,5274815,626,1,5.0,0,7,4,4,2,2,0,23,19,0,1,0,1,3,1,0,0,0,1,0,88,6,5,0,0,0,1,0,0,2654677,2022
05/01/2022,away,15860,96,Fresno St.,9,True,8,5,3,win,8 - 5,5281308,626,1,5.0,0,2,3,3,4,4,0,22,16,0,0,0,0,2,2,0,0,0,0,0,93,6,4,1,0,0,1,1,0,2654677,2022
05/08/2022,home,15860,721,Air Force,12,True,7,6,1,win,7 - 6,5285393,626,1,5.2,0,5,4,4,3,7,0,29,20,2,0,0,1,1,4,1,0,0,0,2,107,5,5,0,0,0,1,1,0,2654677,2022
05/15/2022,home,15860,466,Nevada,9,True,3,10,-7,loss,3 - 10,5288191,626,1,3.1,0,3,4,4,4,1,0,18,12,1,0,0,0,1,2,0,0,0,0,0,70,3,5,0,1,0,1,0,0,2654677,2022
05/20/2022,away,15860,465,UNLV,9,True,6,3,3,win,6 - 3,5289524,626,1,0.2,0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,2,0,0,2654677,2022
