App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,6.0,1,5,1,1,2,2,0,23,21,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,1,1,02/22/2019,away,14781,12884,Centenary (NJ),9,True,0,1,-1,loss,1648711,279,1999858,2019
1,1,1.1,0.0,6,6,6,2,1,0,12,9,2,1,0,1,0,1,0,0,0,0,0,40,1,1,0,1,0,1,0,03/01/2019,neutral,14781,242,Fredonia,9,True,1,16,-15,loss,1715784,279,1999858,2019
1,1,5.0,0.0,3,2,0,3,0,0,21,17,1,0,0,0,0,1,0,0,0,0,0,0,8,5,0,0,0,1,0,03/02/2019,neutral,14781,1192,Manchester,10,True,7,6,1,win,1650192,279,1999858,2019
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2019,neutral,14781,30044,Penn St.-Berks,9,True,1,8,-7,loss,1650570,279,1999858,2019
1,1,3.2,0.0,10,8,4,2,2,0,24,20,2,0,0,0,2,0,0,0,0,0,2,0,4,4,0,1,0,1,0,03/05/2019,neutral,14781,815,York (PA),9,True,1,14,-13,loss,1650939,279,1999858,2019
1,1,6.0,1,8,6,6,3,8,0,30,24,0,0,0,0,0,0,0,0,0,2,1,0,6,4,0,1,0,1,1,03/09/2019,away,14781,27892,Farmingdale St.,9,True,2,6,-4,loss,1717062,279,1999858,2019
1,1,4.0,0.0,9,6,5,2,3,0,24,22,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,1,0,1,2,03/19/2019,away,14781,478,SUNY Maritime,9,True,1,11,-10,loss,1719964,279,1999858,2019
1,1,5.0,0.0,6,2,1,1,6,0,24,20,0,0,0,0,0,1,0,0,0,1,1,69,6,2,1,0,0,1,2,03/24/2019,home,14781,9500,SUNY Poly,9,True,12,6,6,win,1666004,279,1999858,2019
1,0,1.0,0.0,1,1,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,6,0,03/27/2019,home,14781,30029,Purchase,9,True,7,16,-9,loss,1655909,279,1999858,2019
1,1,6.0,1,5,2,2,1,1,0,23,21,1,0,0,0,0,0,0,0,0,1,0,0,7,9,0,1,0,1,1,03/30/2019,away,14781,58,Baruch,9,True,1,2,-1,loss,1656343,279,1999858,2019
1,1,6.1,0.0,13,12,9,1,3,0,35,29,2,0,0,1,1,1,0,0,0,2,2,94,5,8,0,1,0,1,1,04/02/2019,home,14781,589,Rutgers-Newark,9,True,7,14,-7,loss,1657123,279,1999858,2019
1,1,3.0,0.0,3,2,0,1,4,0,15,14,1,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,1,1,04/10/2019,home,14781,814,Yeshiva,9,True,17,4,13,win,1668198,279,1999858,2019
1,1,2.2,0.0,13,8,8,0,0,0,21,21,1,1,0,0,1,0,0,0,0,0,0,55,4,4,0,1,0,1,0,04/14/2019,away,14781,675,Staten Island,9,True,6,15,-9,loss,1659568,279,1999858,2019
1,0,1.2,0.0,3,2,1,1,0,0,9,8,0,0,0,0,0,0,0,3,2,0,0,29,3,1,0,0,0,6,0,04/16/2019,away,14781,382,Manhattanville,9,True,6,19,-13,loss,1660336,279,1999858,2019
1,1,3.1,0.0,8,7,7,0,1,0,18,15,2,0,0,1,0,1,0,0,0,1,1,59,4,4,0,0,0,1,0,04/19/2019,home,14781,321,John Jay,9,True,14,13,1,win,1667411,279,1999858,2019
1,1,3.0,0.0,8,4,4,0,1,0,16,15,1,0,0,1,0,0,0,0,0,1,0,50,5,2,0,1,0,1,1,04/23/2019,home,14781,30072,St. Joseph's (Brkln),9,True,2,11,-9,loss,1661809,279,1999858,2019
1,1,7.0,1,12,8,7,3,5,0,36,33,1,0,0,1,2,0,0,0,0,0,0,106,7,8,1,0,0,1,1,04/29/2019,home,14781,480,CCNY,9,True,13,8,5,win,1662204,279,1999858,2019
