App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,1,4,0,2,0,0,8,5,0,0,0,1,0,0,0,0,0,1,0,28,2,1,0,0,0,2,0,02/06/2015,neutral,12080,24400,Concordia (TX),9,True,3,8,-5,loss,404419,781,1538534,2015
0,0,3.0,2,0,0,3,2,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,02/06/2015,away,12080,1400,Texas Lutheran,9,True,1,12,-11,loss,404372,781,1538534,2015
0,0,1.2,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,02/14/2015,away,12080,567,Redlands,9,True,6,10,-4,loss,405137,781,1538534,2015
0,0,1.0,2,1,1,0,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,02/21/2015,home,12080,50,Bates,9,True,5,7,-2,loss,406020,781,1538534,2015
0,0,2.2,3,1,1,0,1,0,11,10,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,2,0,02/28/2015,home,12080,549,Pomona-Pitzer,9,True,0,13,-13,loss,406797,781,1538534,2015
0,0,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,03/06/2015,home,12080,341,La Verne,9,True,5,6,-1,loss,407635,781,1538534,2015
0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,03/07/2015,away,12080,341,La Verne,9,True,5,12,-7,loss,408041,781,1538534,2015
0,0,1.1,0,0,0,0,1,0,5,4,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,3,0,03/10/2015,home,12080,190,Drew,9,True,9,3,6,win,408844,781,1538534,2015
0,0,1.2,4,3,3,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,2,0,03/14/2015,home,12080,329,Kean,9,True,4,10,-6,loss,409734,781,1538534,2015
0,0,1.0,2,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,0,03/18/2015,home,12080,589,Rutgers-Newark,9,True,4,6,-2,loss,411064,781,1538534,2015
0,0,0.2,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,03/27/2015,home,12080,105,Cal Lutheran,9,True,9,5,4,win,413131,781,1538534,2015
0,0,1.0,2,2,0,2,1,0,7,5,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,03/28/2015,away,12080,105,Cal Lutheran,9,True,3,9,-6,loss,413727,781,1538534,2015
0,0,3.0,1,0,0,0,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,0,04/18/2015,home,12080,142,Claremont-M-S,9,True,4,5,-1,loss,419970,781,1538534,2015
0,0,1.1,1,1,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,04/26/2015,away,12080,341,La Verne,10,True,10,9,1,win,422371,781,1538534,2015
0,0,0.2,4,3,3,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,04/28/2015,home,12080,516,Occidental,9,True,9,14,-5,loss,422934,781,1538534,2015
