date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/28/2016,away,12360,14927,Belmont,9,True,7,20,-13,loss,7 - 20,294629,725,0,0,1.0,0.0,1,2,1,1,2,0,7,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5,0,1769748,2016
03/05/2016,away,12360,459,UNC Greensboro,9,True,6,10,-4,loss,6 - 10,295310,725,0,0,1.1,0.0,2,2,2,1,1,0,7,6,0,1,0,0,0,0,0,2,0,0,0,24,2,1,0,0,0,2,1,1769748,2016
03/09/2016,home,12360,283,Hofstra,9,True,8,14,-6,loss,8 - 14,296591,725,0,1,2.0,0.0,1,3,3,2,2,0,10,8,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1769748,2016
03/15/2016,home,12360,493,North Dakota St.,9,True,6,3,3,win,6 - 3,298286,725,0,1,3.1,0.0,4,2,1,1,4,0,15,14,0,0,0,0,0,0,0,0,0,0,0,49,2,3,0,0,0,1,2,1769748,2016
03/23/2016,home,12360,158,Columbia,9,True,3,13,-10,loss,3 - 13,300314,725,0,1,3.0,0.0,5,5,3,3,3,0,18,15,0,2,0,0,0,0,0,0,0,0,0,72,2,4,0,1,0,1,2,1769748,2016
03/29/2016,home,12360,639,Siena,10,True,6,13,-7,loss,6 - 13,301897,725,0,1,2.0,0.0,1,0,0,1,2,0,8,7,1,0,0,0,0,0,0,0,0,0,0,41,0,4,0,0,0,1,1,1769748,2016
04/03/2016,home,12360,342,Lafayette,9,True,9,3,6,win,9 - 3,303371,725,0,1,6.0,0.0,7,2,0,0,8,0,25,25,0,0,0,0,0,0,0,0,0,0,0,101,4,5,1,0,0,1,0,1769748,2016
04/10/2016,home,12360,83,Bucknell,9,True,3,2,1,win,3 - 2,305054,725,0,1,4.2,0.0,6,2,2,3,5,0,24,21,2,0,0,0,0,0,0,0,0,0,0,98,2,6,0,0,0,1,3,1769748,2016
04/17/2016,away,12360,285,Holy Cross,9,True,3,0,3,win,3 - 0,307300,725,0,1,7.0,0.0,2,0,0,1,9,0,26,25,0,0,0,0,2,0,0,0,0,0,0,100,2,11,1,0,0,1,4,1769748,2016
04/24/2016,away,12360,726,Navy,9,True,1,3,-2,loss,1 - 3,309371,725,0,1,5.2,0.0,6,2,2,2,5,0,24,21,0,0,0,0,1,1,0,0,0,0,0,93,2,8,0,1,0,1,4,1769748,2016
05/01/2016,home,12360,352,Lehigh,9,True,5,2,3,win,5 - 2,311080,725,0,1,6.0,0.0,4,1,1,3,5,0,25,22,0,1,0,0,2,0,0,0,0,0,0,96,7,6,1,0,0,1,1,1769748,2016
