date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/05/2021,home,15580,539,Penn St.,9,True,3,6,-3,loss,3 - 6,5019560,509,1,0,3.0,0.0,2,1,1,0,3,0,12,11,1,0,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,3,1,0,1979515,2021
03/13/2021,home,15580,416,Michigan St.,9,True,4,2,2,win,4 - 2,5024844,509,1,1,5.0,0.0,2,1,1,0,6,0,20,18,1,0,0,0,0,2,0,0,0,0,0,0,4,5,1,0,0,1,2,0,1979515,2021
03/20/2021,home,15580,428,Minnesota,9,True,4,3,1,win,4 - 3,5031964,509,1,0,2.0,0.0,1,1,1,0,2,0,7,7,0,0,0,1,0,0,0,0,0,0,0,33,2,2,1,0,0,2,1,0,1979515,2021
03/22/2021,home,15580,428,Minnesota,9,True,3,7,-4,loss,3 - 7,5034099,509,1,0,0.1,0.0,0,2,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,9,1,0,0,0,0,5,0,0,1979515,2021
03/28/2021,away,15580,301,Illinois,9,True,12,5,7,win,12 - 5,5040639,509,1,1,6.0,0.0,7,4,3,1,4,0,26,23,2,0,0,0,0,1,0,0,0,0,1,104,7,6,1,0,0,1,2,0,1979515,2021
04/04/2021,home,15580,418,Michigan,9,True,4,1,3,win,4 - 1,5047142,509,1,1,6.0,0.0,4,1,1,3,2,0,24,19,2,0,1,0,0,1,0,0,0,0,1,95,5,8,1,0,0,1,0,1,1979515,2021
04/11/2021,home,15580,587,Rutgers,10,True,5,6,-1,loss,5 - 6,5053655,509,1,1,4.1,0.0,5,4,4,3,1,0,20,17,1,0,0,2,0,0,0,0,0,0,0,79,7,4,0,0,0,1,0,0,1979515,2021
04/18/2021,home,15580,306,Indiana,9,True,0,4,-4,loss,0 - 4,5060135,509,1,1,5.0,0.0,4,3,3,0,5,0,19,19,1,0,0,1,0,0,0,0,0,0,0,0,5,4,0,1,0,1,1,0,1979515,2021
04/25/2021,away,15580,312,Iowa,9,True,4,15,-11,loss,4 - 15,5067171,509,1,1,4.1,0.0,9,9,9,3,1,0,24,20,3,1,0,0,0,0,0,0,0,0,1,96,3,7,0,1,0,1,0,0,1979515,2021
05/22/2021,home,15580,312,Iowa,9,True,5,4,1,win,5 - 4,5081047,509,1,0,2.0,0.0,2,1,1,0,0,0,8,6,0,0,0,0,0,1,0,0,0,0,1,19,2,3,0,0,0,2,0,0,1979515,2021
