date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,home,14781,562,Quinnipiac,9,True,12,5,7,win,12 - 5,4803579,459,1,1.0,0,2,1,1,1,2,0,6,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2131266,2019
02/19/2019,away,14781,19651,High Point,9,True,6,2,4,win,6 - 2,4709732,459,1,2.1,0,2,0,0,1,6,0,10,9,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,2,2,2131266,2019
02/24/2019,away,14781,742,Virginia Tech,9,True,4,12,-8,loss,4 - 12,4714646,459,1,1.0,0,1,2,2,2,2,0,6,4,1,0,0,0,0,0,0,2,2,0,0,26,0,1,0,0,0,2,1,2131266,2019
02/27/2019,away,14781,749,Wake Forest,10,True,1,2,-1,loss,1 - 2,4763018,459,1,1.2,0,0,0,0,2,2,0,7,5,0,0,1,0,0,0,0,2,0,0,0,24,1,2,0,0,0,3,1,2131266,2019
03/02/2019,home,14781,540,Penn,9,True,5,3,2,win,5 - 3,4721718,459,1,1.0,0,1,1,1,0,1,0,5,5,1,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,2,0,2131266,2019
03/04/2019,home,14781,540,Penn,9,True,10,7,3,win,10 - 7,4723002,459,1,1.1,0,3,3,3,2,1,0,9,7,0,0,0,0,0,0,0,2,2,0,0,34,3,0,0,0,0,2,1,2131266,2019
03/08/2019,home,14781,554,Princeton,9,True,3,2,1,win,3 - 2,4727355,459,1,1.0,0,1,0,0,0,1,0,4,3,1,0,0,0,0,0,0,2,0,0,1,14,1,1,0,0,0,2,0,2131266,2019
03/09/2019,home,14781,554,Princeton,9,True,5,3,2,win,5 - 3,4730237,459,1,2.1,0,0,0,0,3,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,37,2,2,0,0,0,2,0,2131266,2019
03/12/2019,home,14781,1068,Elon,9,True,4,3,1,win,4 - 3,4735348,459,1,3.0,0,2,0,0,1,4,0,12,11,0,0,0,0,1,0,0,0,0,0,0,42,2,3,0,0,0,3,0,2131266,2019
03/16/2019,home,14781,316,Jacksonville,9,True,5,4,1,win,5 - 4,4737021,459,1,2.0,0,3,2,2,2,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,40,3,2,1,0,0,2,0,2131266,2019
03/19/2019,home,14781,488,N.C. A&T,9,True,5,8,-3,loss,5 - 8,4741727,459,1,2.0,0,3,3,3,0,4,0,9,9,0,0,0,1,0,0,0,0,0,0,0,34,2,0,0,1,0,2,0,2131266,2019
03/22/2019,away,14781,406,Mercer,9,True,9,4,5,win,9 - 4,4747211,459,1,0.2,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,0,0,0,13,0,1,0,0,0,3,1,2131266,2019
03/24/2019,away,14781,406,Mercer,9,True,5,3,2,win,5 - 3,4746764,459,1,1.2,0,1,0,0,1,2,0,8,6,0,0,0,0,1,0,0,0,0,0,0,29,2,1,1,0,0,2,0,2131266,2019
03/26/2019,home,14781,749,Wake Forest,9,True,9,5,4,win,9 - 5,4757183,459,1,1.0,0,2,1,1,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,36,2,1,0,0,0,4,0,2131266,2019
03/29/2019,home,14781,769,Western Caro.,9,True,7,5,2,win,7 - 5,4752070,459,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,1,0,0,0,16,1,0,0,0,0,2,1,2131266,2019
04/03/2019,home,14781,19651,High Point,9,True,11,3,8,win,11 - 3,4758022,459,1,3.1,0,3,0,0,0,3,0,12,12,1,0,0,0,0,0,0,1,0,0,0,37,1,5,1,0,0,2,0,2131266,2019
04/05/2019,home,14781,244,Furman,9,True,3,10,-7,loss,3 - 10,4761941,459,1,3.1,0,2,1,1,0,5,0,12,12,0,0,0,1,0,0,0,2,0,0,0,57,1,4,0,0,0,2,3,2131266,2019
04/09/2019,away,14781,457,North Carolina,9,True,4,17,-13,loss,4 - 17,4764448,459,1,1.1,0,1,5,5,4,3,0,10,5,1,0,0,0,1,1,0,3,1,0,0,46,1,0,0,0,0,2,1,2131266,2019
04/13/2019,home,14781,248,George Mason,9,True,4,2,2,win,4 - 2,4769265,459,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,2,1,2131266,2019
04/16/2019,home,14781,115,Campbell,9,True,4,7,-3,loss,4 - 7,4772315,459,1,1.0,0,1,1,1,3,0,0,7,4,0,0,0,1,0,0,0,0,0,0,0,29,1,2,0,0,0,2,0,2131266,2019
04/20/2019,away,14781,625,Samford,9,True,0,14,-14,loss,0 - 14,4776460,459,1,1.1,0,1,1,0,2,0,0,8,6,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,0,2131266,2019
04/23/2019,away,14781,1068,Elon,9,True,9,8,1,win,9 - 8,4778527,459,1,3.1,0,0,1,0,1,4,0,11,10,0,0,0,0,0,0,0,1,0,0,0,42,2,4,0,0,0,2,3,2131266,2019
04/27/2019,home,14781,141,The Citadel,9,True,6,5,1,win,6 - 5,4781708,459,1,3.1,0,1,0,0,1,2,0,12,11,0,0,0,0,0,0,0,2,0,0,0,37,3,5,1,0,0,3,0,2131266,2019
05/03/2019,away,14781,198,ETSU,9,True,7,4,3,win,7 - 4,4786370,459,1,2.2,0,4,1,1,0,3,0,12,12,0,0,0,1,0,0,0,1,0,0,0,41,1,4,1,0,0,2,1,2131266,2019
05/05/2019,away,14781,198,ETSU,9,True,5,4,1,win,5 - 4,4788170,459,1,1.2,0,2,1,1,1,2,0,8,6,1,0,0,0,1,0,1,3,2,0,1,26,1,2,1,0,0,3,1,2131266,2019
05/10/2019,away,14781,741,VMI,9,True,5,6,-1,loss,5 - 6,4790235,459,1,3.1,0,3,1,1,3,6,0,17,13,1,0,0,0,0,0,1,2,2,0,1,65,2,2,0,0,0,2,2,2131266,2019
05/14/2019,home,14781,792,Winthrop,9,True,9,3,6,win,9 - 3,4791499,459,1,1.0,0,0,0,0,2,3,0,5,3,0,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0,2,1,2131266,2019
05/17/2019,home,14781,2915,Wofford,9,True,10,18,-8,loss,10 - 18,4792195,459,1,0.1,0,3,5,4,0,1,0,6,5,0,0,0,0,0,1,0,3,3,0,0,20,0,0,0,0,0,2,1,2131266,2019
05/18/2019,home,14781,2915,Wofford,9,True,5,14,-9,loss,5 - 14,4792654,459,1,2.2,0,3,2,2,4,1,0,17,10,1,0,0,0,0,1,0,3,3,1,1,65,3,4,0,0,0,2,0,2131266,2019
05/22/2019,home,14781,198,ETSU,9,True,2,4,-2,loss,2 - 4,4794526,459,1,4.2,0,2,1,1,2,6,0,17,15,0,0,0,1,1,0,0,2,0,0,0,79,3,4,0,0,0,2,2,2131266,2019
05/24/2019,home,14781,406,Mercer,9,True,5,9,-4,loss,5 - 9,4795014,459,1,0.1,0,2,1,1,0,0,0,4,2,0,0,0,0,0,1,0,2,2,0,1,15,0,1,0,0,0,2,0,2131266,2019
