date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2013,home,11320,30,Arkansas St.,10,True,2,3,-1,loss,2 - 3,658695,404,1,4.2,5,0,0,2,6,0,20,16,0,0,0,1,0,0,0,0,0,2,0,77,4,3,0,0,0,1,1,982376,2013
02/26/2013,away,11320,433,Ole Miss,9,True,4,3,1,win,4 - 3,659937,404,1,4.2,7,3,3,3,2,0,21,17,1,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,1,1,982376,2013
03/13/2013,away,11320,8,Alabama,9,True,2,4,-2,loss,2 - 4,663430,404,1,2.1,3,3,3,4,2,0,15,10,1,0,0,0,0,1,0,0,0,0,0,73,2,3,0,1,0,1,2,982376,2013
03/19/2013,away,11320,695,UT Martin,9,True,18,4,14,win,18 - 4,665129,404,1,5.0,5,1,1,1,3,0,21,19,1,0,0,0,0,0,0,0,0,0,1,70,7,5,1,0,0,1,2,982376,2013
03/26/2013,home,11320,419,Middle Tenn.,9,True,1,2,-1,loss,1 - 2,666879,404,1,7.1,6,2,1,3,4,0,32,29,0,0,0,0,0,0,0,0,0,0,0,115,5,12,0,1,0,1,2,982376,2013
04/09/2013,home,11320,2678,Ark.-Pine Bluff,9,True,7,5,2,win,7 - 5,671030,404,1,5.0,4,0,0,2,3,0,21,19,1,0,0,0,0,0,0,0,0,0,0,80,7,5,1,0,0,1,1,982376,2013
04/15/2013,home,11320,433,Ole Miss,9,True,4,0,4,win,4 - 0,672865,404,1,7.2,4,0,0,1,2,0,28,27,0,0,0,0,0,0,0,0,0,0,0,108,6,14,1,0,0,1,1,982376,2013
04/23/2013,home,11320,430,Mississippi St.,9,True,1,12,-11,loss,1 - 12,675035,404,1,4.1,6,4,4,1,0,0,20,18,2,0,0,0,0,0,0,0,0,1,0,63,3,10,0,1,0,1,0,982376,2013
04/30/2013,away,11320,30,Arkansas St.,9,True,6,0,6,win,6 - 0,677042,404,1,7.0,2,0,0,2,4,0,26,22,0,0,0,1,0,2,0,0,0,0,0,97,6,10,1,0,0,1,0,982376,2013
05/14/2013,home,11320,43,Austin Peay,9,True,2,9,-7,loss,2 - 9,679399,404,1,4.1,7,6,4,1,4,0,22,21,1,0,1,0,0,0,0,0,0,0,0,89,7,2,0,1,0,1,0,982376,2013
05/23/2013,home,11320,9,UAB,9,True,6,5,1,win,6 - 5,680238,404,1,3.0,5,0,0,2,2,0,15,13,0,0,0,0,0,0,0,0,0,0,0,55,2,4,0,0,0,1,1,982376,2013
