date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/05/2021,away,15580,428,Minnesota,9,True,5,2,3,win,5 - 2,5015760,306,1,8.0,0,2,0,0,2,10,0,26,24,1,0,0,0,0,0,0,0,0,0,0,92,3,9,1,0,0,1,4,1,1997564,2021
03/13/2021,home,15580,539,Penn St.,9,True,7,2,5,win,7 - 2,5024465,306,1,4.2,0,3,2,2,4,3,0,20,15,2,0,0,0,0,0,0,0,0,1,0,0,4,6,1,0,0,1,0,0,1997564,2021
03/19/2021,home,15580,559,Purdue,9,True,2,1,1,win,2 - 1,5029631,306,1,6.2,0,2,1,1,4,12,0,28,21,0,0,0,0,1,2,0,0,0,1,0,102,6,2,0,0,0,1,2,0,1997564,2021
03/26/2021,away,15580,416,Michigan St.,9,True,8,2,6,win,8 - 2,5037150,306,1,5.0,0,6,2,2,3,2,0,23,20,0,0,0,1,0,0,0,0,0,0,0,73,6,5,1,0,0,1,0,1,1997564,2021
04/02/2021,away,15580,518,Ohio St.,9,True,2,3,-1,loss,2 - 3,5044743,306,1,5.0,0,5,3,3,5,5,0,23,17,2,0,0,0,0,0,0,0,0,0,1,0,3,4,0,1,0,1,1,0,1997564,2021
04/09/2021,home,15580,301,Illinois,9,True,6,4,2,win,6 - 4,5051157,306,1,5.0,0,8,3,3,2,5,0,26,23,2,1,0,0,0,1,0,0,0,0,0,96,7,3,0,0,0,1,3,0,1997564,2021
04/16/2021,away,15580,509,Northwestern,9,True,5,4,1,win,5 - 4,5057516,306,1,6.1,0,5,4,4,4,5,0,28,24,1,0,0,0,1,0,0,0,0,0,0,92,6,8,1,0,0,1,0,0,1997564,2021
04/23/2021,home,15580,428,Minnesota,9,True,9,3,6,win,9 - 3,5064200,306,1,6.2,0,5,3,3,4,11,0,29,25,0,0,0,2,2,0,1,0,0,0,0,101,5,4,1,0,0,1,2,0,1997564,2021
04/30/2021,home,15580,312,Iowa,9,True,5,6,-1,loss,5 - 6,5069911,306,1,4.0,0,5,4,2,4,3,0,21,16,0,0,0,1,0,0,0,0,0,1,0,94,5,3,0,1,0,1,0,0,1997564,2021
05/07/2021,away,15580,587,Rutgers,9,True,8,3,5,win,8 - 3,5074843,306,1,6.2,0,5,2,1,1,6,0,27,25,2,0,1,0,0,0,0,0,0,1,0,111,5,9,0,0,0,1,1,0,1997564,2021
05/14/2021,away,15580,418,Michigan,9,True,3,10,-7,loss,3 - 10,5078413,306,1,2.1,0,5,5,5,2,2,0,13,11,1,0,0,1,0,0,0,0,0,0,0,47,2,2,0,1,0,1,0,0,1997564,2021
05/21/2021,home,15580,463,Nebraska,9,True,5,8,-3,loss,5 - 8,5080782,306,1,2.1,0,4,6,6,3,5,0,14,11,2,0,0,1,0,0,0,0,0,0,0,56,1,1,0,1,0,1,1,0,1997564,2021
