date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,196,East Carolina,10,True,5,4,1,win,5 - 4,5209375,81,1,0,0.2,0.0,2,1,1,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,1,20,0,2,0,0,0,2,0,0,2465294,2022
02/26/2022,away,15860,173,Davidson,9,True,2,9,-7,loss,2 - 9,5281601,81,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,5,0,0,2465294,2022
03/05/2022,away,15860,523,Old Dominion,9,True,6,7,-1,loss,6 - 7,5242460,81,1,0,3.2,0.0,1,0,0,0,4,0,12,12,0,0,0,0,1,0,0,0,0,0,0,39,4,3,0,0,0,2,1,0,2465294,2022
03/11/2022,away,15860,363,Longwood,9,True,0,4,-4,loss,0 - 4,5236045,81,1,0,2.0,0.0,1,1,0,0,1,0,10,7,0,0,0,0,0,2,0,0,0,1,0,38,2,3,0,0,0,2,0,0,2465294,2022
03/15/2022,away,15860,500,Northeastern,9,True,0,1,-1,loss,0 - 1,5235463,81,1,1,4.0,0.0,2,0,0,0,1,0,14,14,0,0,0,0,0,0,0,0,0,0,0,54,4,7,0,0,0,1,1,0,2465294,2022
03/20/2022,away,15860,572,Rhode Island,9,True,3,2,1,win,3 - 2,5240821,81,1,0,1.0,0.0,2,1,1,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,1,3,0,0,2465294,2022
03/25/2022,home,15860,361,LIU,9,True,4,1,3,win,4 - 1,5245055,81,1,0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,1,2,0,0,2465294,2022
03/30/2022,away,15860,80,Brown,9,True,14,10,4,win,14 - 10,5250418,81,1,0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,9,0,0,2465294,2022
04/02/2022,away,15860,127,Central Conn. St.,9,True,1,14,-13,loss,1 - 14,5255367,81,1,0,0.1,0.0,4,5,5,1,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2465294,2022
05/15/2022,home,15860,127,Central Conn. St.,9,True,7,6,1,win,7 - 6,5288054,81,1,0,2.0,0.0,0,0,0,2,2,0,7,5,0,0,0,0,0,0,0,0,0,0,0,34,1,2,1,0,0,3,1,0,2465294,2022
05/20/2022,home,15860,748,Wagner,9,True,7,9,-2,loss,7 - 9,5289143,81,1,0,1.0,0.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,6,0,0,2465294,2022
05/26/2022,home,15860,127,Central Conn. St.,9,True,5,3,2,win,5 - 3,5290275,81,1,0,2.0,0.0,2,0,0,2,3,0,10,8,0,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0,2,0,0,2465294,2022
05/28/2022,home,15860,127,Central Conn. St.,9,True,10,8,2,win,10 - 8,5290534,81,1,0,3.0,0.0,3,3,3,1,3,0,13,12,2,0,0,1,0,0,0,0,0,0,0,48,1,5,0,0,0,2,1,0,2465294,2022
05/29/2022,home,15860,361,LIU,9,True,0,7,-7,loss,0 - 7,5290633,81,1,0,1.1,0.0,0,0,0,1,3,0,5,4,0,0,0,0,0,0,0,3,0,0,0,22,0,1,0,0,0,7,1,0,2465294,2022
