date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/24/2019,home,14781,30221,Davenport,9,True,7,11,-4,loss,7 - 11,4733938,410,1,1.2,0,5,6,6,3,0,0,12,8,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,2,0,1763557,2019
03/03/2019,home,14781,468,Southern N.H.,13,True,5,4,1,win,5 - 4,4733932,410,1,4.1,0,0,0,0,1,3,0,14,13,0,0,0,0,0,0,0,1,0,0,0,0,4,6,1,0,0,3,0,1763557,2019
03/13/2019,home,14781,995,Caldwell,9,True,4,2,2,win,4 - 2,4733870,410,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,1763557,2019
03/16/2019,home,14781,658,Southern Conn. St.,9,True,5,6,-1,loss,5 - 6,4737068,410,1,2.2,0,2,3,2,0,2,0,12,12,0,1,0,0,0,0,0,2,0,0,0,0,4,2,0,1,0,2,2,1763557,2019
03/20/2019,away,14781,22,American Int'l,9,True,10,2,8,win,10 - 2,4756088,410,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1763557,2019
03/23/2019,away,14781,533,Pace,9,True,5,2,3,win,5 - 2,4748632,410,1,1.0,0,1,0,0,1,2,0,5,4,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,1,3,0,1763557,2019
03/23/2019,away,14781,533,Pace,9,True,8,7,1,win,8 - 7,4745431,410,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,5,0,1763557,2019
03/31/2019,home,14781,682,Stonehill,9,True,10,8,2,win,10 - 8,4754227,410,1,2.0,0,1,1,0,2,1,0,10,7,0,0,0,0,0,0,1,0,0,1,0,0,3,2,1,0,0,3,0,1763557,2019
04/02/2019,away,14781,36,Assumption,10,True,3,4,-1,loss,3 - 4,4756312,410,1,2.2,0,1,1,0,2,1,0,13,10,0,0,0,0,0,1,0,0,0,0,0,43,5,2,0,1,0,2,0,1763557,2019
04/07/2019,home,14781,22,American Int'l,9,True,3,2,1,win,3 - 2,4762622,410,1,1.0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1763557,2019
04/16/2019,home,14781,36,Assumption,9,True,9,0,9,win,9 - 0,4772253,410,1,1.0,0,2,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1763557,2019
04/19/2019,home,14781,613,Saint Michael's,9,True,5,7,-2,loss,5 - 7,4774518,410,1,1.0,0,2,2,1,2,0,0,7,5,1,0,0,1,0,0,0,2,2,0,0,0,1,2,0,1,0,3,0,1763557,2019
04/22/2019,home,14781,613,Saint Michael's,9,True,6,0,6,win,6 - 0,4777240,410,1,9.0,1,5,0,0,0,7,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,1,4,1763557,2019
04/28/2019,home,14781,241,Franklin Pierce,14,True,2,4,-2,loss,2 - 4,4783633,410,1,7.0,0,8,1,1,2,4,0,31,28,0,0,0,0,1,1,0,0,0,0,0,0,5,11,0,0,0,1,2,1763557,2019
05/04/2019,away,14781,468,Southern N.H.,9,True,2,6,-4,loss,2 - 6,4787313,410,1,4.0,0,9,4,4,2,3,0,21,18,2,0,0,1,0,0,0,0,0,0,1,82,3,4,0,1,0,1,2,1763557,2019
05/11/2019,home,14781,241,Franklin Pierce,9,True,5,8,-3,loss,5 - 8,4790526,410,1,4.2,0,8,6,6,3,2,0,24,20,1,0,0,0,0,0,0,0,0,1,0,85,6,5,0,1,0,1,1,1763557,2019
