date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,234,Florida St.,9,True,1,4,-3,loss,1 - 4,5282438,317,1,1.0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,3,1,0,2348982,2022
02/27/2022,home,15860,222,Fairleigh Dickinson,9,True,15,5,10,win,15 - 5,5218554,317,1,1.0,0,1,0,0,0,2,0,5,4,1,0,0,0,0,1,0,0,0,0,0,19,0,1,0,0,0,3,0,0,2348982,2022
03/02/2022,away,15860,575,Richmond,9,True,9,2,7,win,9 - 2,5220874,317,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,5,0,0,2348982,2022
03/05/2022,home,15860,562,Quinnipiac,9,True,6,4,2,win,6 - 4,5224794,317,1,1.2,0,1,0,0,1,2,0,7,5,0,0,0,0,0,1,0,2,0,0,0,23,2,0,1,0,0,3,0,0,2348982,2022
03/11/2022,away,15860,444,Morehead St.,9,True,2,7,-5,loss,2 - 7,5230821,317,1,2.0,0,4,2,2,1,0,0,11,8,1,0,0,1,2,1,0,2,2,1,0,22,1,4,0,0,0,2,0,1,2348982,2022
03/20/2022,away,15860,792,Winthrop,11,True,10,8,2,win,10 - 8,5241426,317,1,2.0,0,4,1,1,0,2,0,10,10,1,0,0,0,0,0,0,0,0,0,0,35,2,2,0,0,0,4,2,0,2348982,2022
03/27/2022,away,15860,180,Delaware,9,True,5,11,-6,loss,5 - 11,5247991,317,1,0.1,0,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,4,1,0,2348982,2022
04/02/2022,home,15860,1068,Elon,9,True,8,4,4,win,8 - 4,5253788,317,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,29,0,1,1,0,0,4,0,0,2348982,2022
04/10/2022,away,15860,1014,Col. of Charleston,9,True,6,7,-1,loss,6 - 7,5260997,317,1,0.2,0,2,3,2,3,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0,2,0,0,2348982,2022
04/15/2022,home,15860,500,Northeastern,9,True,8,3,5,win,8 - 3,5265843,317,1,2.0,0,3,2,2,1,2,0,10,9,1,0,0,0,0,0,0,0,0,0,0,43,2,2,0,0,0,2,1,0,2348982,2022
04/23/2022,home,15860,786,William & Mary,9,True,4,1,3,win,4 - 1,5273255,317,1,2.0,0,1,0,0,0,3,0,8,7,0,0,0,0,0,1,0,0,0,0,0,28,1,2,0,0,0,2,2,0,2348982,2022
05/08/2022,away,15860,711,Towson,9,True,5,4,1,win,5 - 4,5285259,317,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,2,0,0,2348982,2022
05/14/2022,away,15860,283,Hofstra,9,True,5,6,-1,loss,5 - 6,5287536,317,1,1.2,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,19,1,3,0,0,0,2,0,0,2348982,2022
05/17/2022,away,15860,392,Maryland,9,True,2,12,-10,loss,2 - 12,5288558,317,1,0.2,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,15,0,1,0,0,0,2,0,0,2348982,2022
05/21/2022,home,15860,460,UNCW,9,True,2,9,-7,loss,2 - 9,5289483,317,1,1.2,0,2,2,2,0,0,0,8,7,0,0,0,1,0,1,0,1,1,0,0,27,1,4,0,0,0,2,0,0,2348982,2022
