date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/25/2022,home,15860,83,Bucknell,9,True,2,15,-13,loss,2 - 15,5261790,563,1,1.0,0,3,6,6,3,2,0,9,6,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,3,2,0,2664918,2022
03/29/2022,away,15860,198,ETSU,9,True,9,14,-5,loss,9 - 14,5249716,563,1,4.0,0,4,4,4,2,2,0,18,15,0,0,0,1,0,1,0,0,0,0,0,66,2,7,0,1,0,1,0,0,2664918,2022
04/01/2022,away,15860,792,Winthrop,9,True,6,7,-1,loss,6 - 7,5252052,563,1,2.0,0,2,1,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,35,2,2,0,0,0,4,0,0,2664918,2022
04/09/2022,home,15860,1092,Gardner-Webb,9,True,4,3,1,win,4 - 3,5259052,563,1,4.0,0,4,0,0,2,4,0,19,15,2,0,0,0,0,2,0,0,0,0,0,72,5,2,0,0,0,1,1,0,2664918,2022
04/15/2022,away,15860,19651,High Point,9,True,14,1,13,win,14 - 1,5265907,563,1,4.0,0,3,0,0,3,2,0,18,15,1,0,0,0,0,0,0,0,0,0,0,72,6,4,0,0,0,1,0,0,2664918,2022
04/23/2022,home,15860,456,UNC Asheville,9,True,8,25,-17,loss,8 - 25,5272819,563,1,0.2,0,4,9,9,2,0,0,11,5,0,0,0,0,1,3,0,0,0,0,1,34,0,2,0,1,0,1,0,0,2664918,2022
04/26/2022,home,15860,198,ETSU,9,True,8,6,2,win,8 - 6,5276240,563,1,1.0,0,2,1,1,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,17,2,0,1,0,0,2,0,0,2664918,2022
04/29/2022,away,15860,490,NC State,9,True,2,6,-4,loss,2 - 6,5278636,563,1,1.0,0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,2,0,0,2664918,2022
05/01/2022,away,15860,490,NC State,9,True,4,11,-7,loss,4 - 11,5280956,563,1,0.1,0,0,2,2,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,17,1,0,0,0,0,3,0,0,2664918,2022
05/14/2022,home,15860,363,Longwood,9,True,6,10,-4,loss,6 - 10,5287497,563,1,2.2,0,3,0,0,1,4,0,11,10,0,0,0,0,0,0,0,2,0,0,0,53,3,0,0,0,0,2,0,0,2664918,2022
