App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,6.1,6,0,0,0,3,0,24,24,0,0,0,1,0,0,0,0,0,0,0,0,8,7,1,0,0,1,2,02/07/2015,neutral,12080,1395,Tarleton St.,9,True,8,0,8,win,404567,1123,1541079,2015
0,1,6.0,2,1,0,1,6,0,21,19,0,0,0,0,0,1,0,0,0,0,0,0,4,5,1,0,0,1,3,02/14/2015,home,12080,1116,Harding,9,True,4,1,3,win,405265,1123,1541079,2015
0,1,5.0,7,3,2,2,2,0,25,22,3,0,0,0,0,1,0,0,0,0,0,0,7,5,1,0,0,1,1,02/21/2015,away,12080,947,Arkansas Tech,9,True,8,3,5,win,406057,1123,1541079,2015
0,0,2.0,3,3,1,0,3,0,12,10,0,0,0,0,0,1,0,0,0,0,1,55,1,2,0,1,0,2,1,02/28/2015,away,12080,1289,Ouachita Baptist,9,True,2,3,-1,loss,406918,1123,1541079,2015
0,1,5.0,4,3,3,2,5,0,22,19,0,0,1,0,0,1,0,0,0,0,0,0,2,6,1,0,0,1,2,03/08/2015,neutral,12080,8965,East Central,9,True,8,6,2,win,408607,1123,1541079,2015
0,0,1.0,1,1,1,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,03/15/2015,neutral,12080,8411,Ark.-Monticello,9,True,3,5,-2,loss,410498,1123,1541079,2015
0,1,2.0,4,1,1,1,3,0,11,9,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,03/17/2015,away,12080,30153,Union (TN),10,True,1,2,-1,loss,410905,1123,1541079,2015
0,1,6.0,4,3,0,1,5,0,25,22,1,0,0,0,0,0,0,0,0,1,1,102,5,7,0,0,0,1,1,03/21/2015,neutral,12080,1376,Southern Ark.,9,True,5,4,1,win,412114,1123,1541079,2015
0,1,7.0,4,1,1,1,8,0,27,25,0,0,1,0,0,1,0,0,0,0,0,0,7,6,1,0,0,1,5,03/28/2015,home,12080,8744,Southwestern Okla.,9,True,5,1,4,win,413762,1123,1541079,2015
0,1,3.2,8,8,8,1,4,0,22,20,2,1,2,0,0,0,0,0,0,0,1,0,3,4,0,1,0,1,2,04/04/2015,away,12080,30178,Northwestern Okla.,9,True,11,14,-3,loss,416088,1123,1541079,2015
0,1,4.0,7,5,5,0,5,0,19,19,1,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,04/11/2015,home,12080,30152,Southern Nazarene,9,True,7,5,2,win,417865,1123,1541079,2015
0,1,4.1,8,4,4,2,3,0,24,18,1,0,0,0,0,0,0,0,0,4,0,77,8,1,0,0,0,1,1,04/25/2015,away,12080,1289,Ouachita Baptist,9,True,4,5,-1,loss,422095,1123,1541079,2015
0,1,4.2,11,6,6,2,2,0,26,23,3,0,0,0,0,0,0,0,0,0,1,0,7,4,0,1,0,1,1,05/04/2015,neutral,12080,1376,Southern Ark.,9,True,2,6,-4,loss,424414,1123,1541079,2015
0,0,1.0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,4,0,05/06/2015,neutral,12080,1376,Southern Ark.,9,True,3,6,-3,loss,424549,1123,1541079,2015
0,1,8.2,8,5,5,2,9,0,37,35,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,0,0,1,6,05/16/2015,neutral,12080,383,Minnesota St.,9,True,9,6,3,win,425899,1123,1541079,2015
0,1,4.1,5,1,1,2,0,0,19,15,0,1,0,0,0,1,0,0,0,1,0,0,8,3,0,0,0,1,0,05/27/2015,neutral,12080,25,Angelo St.,9,True,4,1,3,win,426315,1123,1541079,2015
