date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/14/2014,away,11620,627,San Diego,9,True,4,6,-2,loss,4 - 6,586882,473,1,1.2,1,1,1,0,1,0,6,6,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,0,1417264,2014
02/18/2014,away,11620,28,Arizona St.,9,True,7,1,6,win,7 - 1,587579,473,1,2.0,0,0,0,3,3,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1417264,2014
03/01/2014,home,11620,502,Northern Colo.,9,True,17,1,16,win,17 - 1,589273,473,1,5.0,2,1,1,1,5,0,18,16,0,0,0,0,0,0,0,0,0,1,0,0,5,5,1,0,0,1,2,1417264,2014
03/08/2014,home,11620,465,UNLV,9,True,2,3,-1,loss,2 - 3,590582,473,1,1.2,1,0,0,0,3,0,7,6,0,0,0,0,1,0,0,1,1,1,0,28,1,1,0,0,0,2,1,1417264,2014
03/14/2014,away,11620,96,Fresno St.,9,True,9,7,2,win,9 - 7,592247,473,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,1417264,2014
03/16/2014,away,11620,96,Fresno St.,9,True,6,4,2,win,6 - 4,593240,473,1,2.1,1,0,0,2,3,0,10,8,0,0,0,0,0,0,0,1,0,0,0,35,1,3,1,0,0,2,0,1417264,2014
03/19/2014,home,11620,328,Kansas,9,True,10,4,6,win,10 - 4,593741,473,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1417264,2014
03/23/2014,home,11620,630,San Jose St.,9,True,9,4,5,win,9 - 4,595095,473,1,1.0,2,1,1,0,1,0,5,5,0,0,0,0,0,0,0,2,2,0,0,16,2,0,0,0,0,2,0,1417264,2014
03/30/2014,away,11620,721,Air Force,9,True,5,3,2,win,5 - 3,596527,473,1,1.1,1,0,0,0,2,0,5,5,1,0,0,0,0,0,0,1,0,0,0,26,2,0,0,0,1,3,0,1417264,2014
04/05/2014,home,11620,315,Jacksonville St.,9,True,8,2,6,win,8 - 2,597865,473,1,2.1,1,0,0,0,1,0,9,9,0,0,0,1,0,0,0,2,0,0,0,30,3,3,0,0,1,2,0,1417264,2014
04/08/2014,away,11620,676,SFA,9,True,9,6,3,win,9 - 6,599168,473,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,1,1417264,2014
04/09/2014,away,11620,676,SFA,9,True,6,3,3,win,6 - 3,599433,473,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,8,0,1417264,2014
04/11/2014,home,11620,96,Fresno St.,9,True,5,4,1,win,5 - 4,599786,473,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,1417264,2014
04/18/2014,away,11620,630,San Jose St.,9,True,5,2,3,win,5 - 2,602378,473,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,1,4,0,1417264,2014
04/21/2014,home,11620,700,Texas Tech,9,True,4,3,1,win,4 - 3,603181,473,1,2.1,0,0,0,1,1,0,8,7,0,0,0,0,0,0,0,2,0,0,0,24,4,2,1,0,0,5,0,1417264,2014
05/04/2014,home,11620,626,San Diego St.,9,True,13,5,8,win,13 - 5,606601,473,1,3.0,4,2,1,2,1,0,14,11,0,0,0,0,0,0,0,2,2,0,1,56,6,1,0,0,1,5,0,1417264,2014
05/09/2014,away,11620,466,Nevada,9,True,5,4,1,win,5 - 4,607183,473,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,1,4,0,1417264,2014
05/11/2014,away,11620,466,Nevada,9,True,6,5,1,win,6 - 5,607659,473,1,2.1,1,0,0,1,2,0,9,8,0,0,0,0,0,0,0,2,2,0,0,23,4,1,1,0,0,3,0,1417264,2014
05/16/2014,home,11620,721,Air Force,9,True,1,3,-2,loss,1 - 3,608093,473,1,0.2,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,3,1,0,0,13,0,1,0,0,0,4,0,1417264,2014
05/17/2014,home,11620,721,Air Force,9,True,5,4,1,win,5 - 4,608291,473,1,2.0,4,2,2,1,2,0,11,10,2,0,0,0,0,0,0,0,0,0,0,38,2,2,0,0,1,3,0,1417264,2014
05/23/2014,home,11620,466,Nevada,11,True,4,9,-5,loss,4 - 9,608682,473,1,2.0,5,5,4,1,1,0,12,10,0,0,0,0,0,0,0,1,0,1,0,38,3,1,0,1,0,3,1,1417264,2014
