date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,away,12360,2,Abilene Christian,9,True,5,6,-1,loss,5 - 6,293197,536,0,0,1.0,0.0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,3,0,1638072,2016
02/26/2016,home,12360,553,Prairie View,9,True,7,6,1,win,7 - 6,293528,536,0,0,1.2,0.0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,1,2,1,0,0,3,0,1638072,2016
02/28/2016,home,12360,553,Prairie View,9,True,11,9,2,win,11 - 9,294303,536,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,0,0,0,10,1,1,0,0,0,2,0,1638072,2016
03/01/2016,away,12360,698,TCU,9,True,0,13,-13,loss,0 - 13,294757,536,0,0,1.2,0.0,4,3,2,0,1,0,9,9,1,0,0,0,0,0,0,3,0,0,0,34,1,3,0,0,0,3,0,1638072,2016
03/04/2016,away,12360,346,Lamar University,9,True,1,4,-3,loss,1 - 4,294979,536,0,0,2.1,0.0,1,0,0,1,0,0,10,8,0,0,0,0,0,1,0,2,0,0,0,32,3,4,0,0,0,2,0,1638072,2016
03/15/2016,home,12360,26172,A&M-Corpus Christi,9,True,3,6,-3,loss,3 - 6,298253,536,0,0,2.2,0.0,0,0,0,0,1,0,7,7,0,0,0,0,0,0,0,1,0,0,0,20,2,4,0,0,0,2,1,1638072,2016
03/18/2016,home,12360,314,Jackson St.,9,True,10,4,6,win,10 - 4,298653,536,0,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,2,0,0,12,2,0,0,0,0,5,0,1638072,2016
03/22/2016,home,12360,670,Texas St.,10,True,4,3,1,win,4 - 3,299972,536,0,0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,1,1638072,2016
03/29/2016,away,12360,2743,UIW,9,True,5,6,-1,loss,5 - 6,301876,536,0,0,0.0,0.0,2,1,1,2,0,0,4,2,2,0,1,0,0,0,0,2,2,0,0,16,0,0,0,1,0,3,0,1638072,2016
04/02/2016,home,12360,472,New Mexico St.,9,True,3,12,-9,loss,3 - 12,302546,536,0,0,1.2,0.0,5,5,5,1,1,0,11,8,2,0,0,0,1,0,0,2,2,1,1,30,3,1,0,0,0,2,0,1638072,2016
04/23/2016,home,12360,102,Sacramento St.,9,True,3,12,-9,loss,3 - 12,309007,536,0,0,1.1,0.0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,19,1,2,0,0,0,3,0,1638072,2016
05/01/2016,away,12360,1356,Seattle U,9,True,4,6,-2,loss,4 - 6,311005,536,0,0,4.1,0.0,4,0,0,1,1,0,18,17,1,0,0,0,0,0,0,3,0,0,0,76,3,9,0,0,0,2,1,1638072,2016
05/07/2016,home,12360,94,CSU Bakersfield,9,True,6,11,-5,loss,6 - 11,311881,536,0,0,3.2,0.0,3,0,0,0,2,0,13,11,0,0,0,0,0,0,0,3,1,1,1,49,3,5,0,0,0,3,0,1638072,2016
05/14/2016,away,12360,30024,Utah Valley,13,True,2,3,-1,loss,2 - 3,313115,536,0,1,7.0,0.0,6,2,2,1,7,0,25,24,1,1,0,1,0,0,0,0,0,0,0,97,5,7,0,0,0,1,1,1638072,2016
05/19/2016,home,12360,1104,Grand Canyon,9,True,0,10,-10,loss,0 - 10,313592,536,0,0,1.0,0.0,3,4,1,2,1,0,9,7,1,0,0,0,0,0,0,3,0,0,0,33,0,2,0,0,0,2,0,1638072,2016
