date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,home,14781,703,Texas,9,True,8,6,2,win,8 - 6,4707422,671,1,1.0,0,2,4,3,2,1,0,9,6,0,0,0,1,0,1,0,0,0,0,0,30,2,0,0,0,0,2,0,1866380,2019
02/23/2019,away,14781,624,Sam Houston,9,True,8,9,-1,loss,8 - 9,4714200,671,1,0.2,0,3,3,3,0,0,0,5,5,0,0,0,1,2,0,0,2,1,0,0,0,2,0,0,0,0,4,0,1866380,2019
03/13/2019,home,14781,664,Southern Miss.,12,True,6,5,1,win,6 - 5,4733988,671,1,1.0,0,0,0,0,1,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,20,1,1,0,0,0,5,0,1866380,2019
03/19/2019,home,14781,508,Northwestern St.,9,True,8,3,5,win,8 - 3,4741623,671,1,3.0,0,1,0,0,0,0,0,10,9,0,1,0,0,0,1,0,0,0,0,0,39,5,3,0,0,1,3,0,1866380,2019
03/22/2019,home,14781,27,App State,9,True,5,6,-1,loss,5 - 6,4744381,671,1,0.2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,6,2,0,0,0,0,4,0,1866380,2019
03/26/2019,home,14781,718,Tulane,9,True,7,6,1,win,7 - 6,4749539,671,1,4.0,0,4,0,0,1,1,0,16,15,2,0,0,0,1,0,0,0,0,0,0,57,5,5,0,0,0,1,1,1866380,2019
03/31/2019,away,14781,716,Troy,9,True,4,3,1,win,4 - 3,4754645,671,1,5.0,0,5,1,0,1,4,0,21,18,1,0,0,0,0,1,0,0,0,1,0,86,6,3,0,0,0,1,0,1866380,2019
04/14/2019,home,14781,646,South Alabama,9,True,4,1,3,win,4 - 1,4770114,671,1,6.0,0,5,1,1,1,7,0,25,22,2,0,0,0,1,1,1,0,0,0,1,91,5,6,1,0,0,1,2,1866380,2019
04/20/2019,away,14781,702,UT Arlington,9,True,5,9,-4,loss,5 - 9,4776323,671,1,6.1,0,10,6,4,0,5,0,27,26,1,0,0,1,0,1,0,0,0,0,0,92,5,6,0,1,0,1,1,1866380,2019
04/27/2019,home,14781,670,Texas St.,9,True,2,3,-1,loss,2 - 3,4782501,671,1,6.0,0,7,3,3,1,2,0,25,24,1,0,1,0,1,0,0,0,0,0,0,80,9,5,0,1,0,1,0,1866380,2019
05/03/2019,away,14781,149,Coastal Carolina,9,True,10,0,10,win,10 - 0,4786494,671,1,6.0,0,5,0,0,0,7,0,24,23,0,0,0,0,0,1,0,0,0,0,0,102,4,7,1,0,0,1,2,1866380,2019
05/10/2019,home,14781,254,Georgia St.,9,True,2,0,2,win,2 - 0,4790277,671,1,5.0,0,2,0,0,0,6,0,18,18,2,0,0,0,0,0,0,0,0,0,0,64,3,5,1,0,0,1,2,1866380,2019
