date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2014,away,11620,30,Arkansas St.,9,True,0,3,-3,loss,0 - 3,587155,414,1,6.0,6,3,2,0,3,0,25,22,1,0,0,1,0,1,0,0,0,0,2,92,4,9,0,1,0,1,0,1220434,2014
02/21/2014,away,11620,14927,Belmont,9,True,8,9,-1,loss,8 - 9,587809,414,1,5.0,4,3,3,3,11,0,23,19,0,0,2,0,0,1,0,0,0,0,0,105,2,2,0,0,0,1,1,1220434,2014
02/28/2014,away,11620,173,Davidson,9,True,6,0,6,win,6 - 0,588998,414,1,8.0,1,0,0,3,8,0,29,24,1,0,0,0,0,1,0,0,0,1,0,0,5,10,1,0,0,1,0,1220434,2014
03/07/2014,away,11620,367,Louisville,9,True,6,4,2,win,6 - 4,590308,414,1,6.2,9,4,3,2,4,0,31,28,0,0,1,1,0,1,0,0,0,0,0,116,6,9,1,0,0,1,0,1220434,2014
03/14/2014,home,11620,116,Canisius,9,True,20,11,9,win,20 - 11,592197,414,1,6.0,8,5,5,3,7,0,29,25,1,1,0,1,0,1,0,0,0,0,0,11,5,5,1,0,0,1,1,1220434,2014
03/21/2014,home,11620,774,Western Mich.,9,True,11,3,8,win,11 - 3,594132,414,1,7.0,7,3,2,1,9,0,31,28,0,0,0,1,0,2,0,0,0,0,0,124,6,5,1,0,0,1,3,1220434,2014
03/29/2014,away,11620,129,Central Mich.,9,True,4,8,-4,loss,4 - 8,596102,414,1,6.0,4,2,1,3,7,0,27,22,1,0,0,1,1,1,0,0,0,1,0,110,4,6,0,0,0,1,1,1220434,2014
04/04/2014,home,11620,5,Akron,9,True,5,7,-2,loss,5 - 7,597596,414,1,7.0,8,3,3,3,8,0,33,28,1,0,0,0,1,2,0,0,0,0,0,0,8,4,0,0,0,1,4,1220434,2014
04/11/2014,away,11620,331,Kent St.,9,True,2,4,-2,loss,2 - 4,599843,414,1,7.0,8,3,2,0,8,0,28,28,1,2,0,0,0,0,0,0,0,0,0,99,8,4,0,1,0,1,3,1220434,2014
04/18/2014,away,11620,204,Eastern Mich.,9,True,3,1,2,win,3 - 1,601958,414,1,7.2,7,0,0,1,5,0,32,30,2,0,0,0,0,1,0,0,0,0,0,113,6,11,1,0,0,1,2,1220434,2014
04/25/2014,home,11620,709,Toledo,9,True,1,0,1,win,1 - 0,604048,414,1,9.0,2,0,0,2,12,1,30,28,1,0,0,0,0,0,0,0,0,0,0,115,5,9,1,0,0,1,2,1220434,2014
05/02/2014,home,11620,71,Bowling Green,10,True,5,4,1,win,5 - 4,605702,414,1,8.0,6,2,1,1,8,0,32,27,0,0,0,1,0,1,0,0,0,3,0,120,6,8,0,0,0,1,3,1220434,2014
05/09/2014,away,11620,86,Buffalo,11,True,9,8,1,win,9 - 8,607172,414,1,8.0,7,5,5,1,13,0,31,29,2,0,1,0,0,0,0,0,0,1,0,123,7,3,0,0,0,1,1,1220434,2014
05/15/2014,away,11620,519,Ohio,9,True,8,5,3,win,8 - 5,607912,414,1,6.0,6,1,1,0,8,0,25,23,1,0,0,0,0,1,0,0,0,1,0,92,6,3,1,0,0,1,2,1220434,2014
05/21/2014,home,11620,86,Buffalo,9,True,5,6,-1,loss,5 - 6,608489,414,1,7.0,12,5,5,2,12,0,35,33,1,0,1,0,0,0,0,0,0,0,0,132,2,7,0,1,0,1,0,1220434,2014
