date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2021,away,15580,8,Alabama,9,True,3,4,-1,loss,3 - 4,5003758,402,1,0,3.0,0.0,2,1,0,1,3,0,10,9,0,0,0,0,0,0,0,1,0,0,0,44,2,2,0,0,0,2,0,0,2493680,2021
03/28/2021,home,15580,676,SFA,9,True,0,2,-2,loss,0 - 2,5040321,402,1,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,3,0,0,2493680,2021
04/01/2021,away,15580,655,Southeastern La.,9,True,6,4,2,win,6 - 4,5043787,402,1,1,4.0,0.0,3,0,0,0,3,0,15,15,1,0,0,0,0,0,0,0,0,0,0,61,6,3,0,0,0,1,2,0,2493680,2021
04/09/2021,home,15580,2743,UIW,9,True,10,6,4,win,10 - 6,5051021,402,1,1,4.2,0.0,6,5,5,4,2,0,23,19,0,0,0,1,0,0,0,0,0,0,0,79,2,9,0,0,0,1,0,0,2493680,2021
04/17/2021,away,15580,624,Sam Houston,9,True,2,6,-4,loss,2 - 6,5059493,402,1,1,5.0,0.0,6,4,4,2,1,0,23,18,2,0,0,0,0,1,0,0,0,1,1,88,7,6,0,1,0,1,0,1,2493680,2021
04/24/2021,home,15580,702,UT Arlington,10,True,5,6,-1,loss,5 - 6,5065911,402,1,1,4.2,0.0,6,1,1,3,0,0,22,19,2,0,0,0,0,0,0,0,0,0,0,72,5,8,0,0,0,1,0,0,2493680,2021
04/30/2021,home,15580,474,New Orleans,9,True,8,6,2,win,8 - 6,5070105,402,1,1,4.1,0.0,3,2,2,1,1,0,17,15,0,0,0,0,0,0,0,0,0,1,0,58,7,5,0,0,0,1,0,0,2493680,2021
05/07/2021,away,15580,508,Northwestern St.,9,True,3,4,-1,loss,3 - 4,5074971,402,1,1,7.2,0.0,3,4,4,3,7,0,28,24,2,0,0,0,0,0,0,0,0,0,1,106,7,8,0,1,0,1,2,0,2493680,2021
05/14/2021,home,15580,483,Nicholls,9,True,7,0,7,win,7 - 0,5078259,402,1,1,6.0,0.0,3,0,0,3,4,0,27,20,0,0,0,0,1,3,0,0,0,1,0,93,8,6,1,0,0,1,0,0,2493680,2021
05/20/2021,away,15580,1004,Central Ark.,9,True,1,8,-7,loss,1 - 8,5080086,402,1,1,4.0,0.0,8,3,1,2,1,0,22,20,2,0,0,0,1,0,0,0,0,0,0,73,5,5,0,1,0,1,0,0,2493680,2021
05/27/2021,home,15580,655,Southeastern La.,9,True,3,2,1,win,3 - 2,5082030,402,1,0,1.1,0.0,1,0,0,0,1,0,8,4,1,0,0,0,0,3,0,0,0,1,0,30,3,0,0,0,0,2,0,0,2493680,2021
05/29/2021,home,15580,624,Sam Houston,9,True,2,1,1,win,2 - 1,5082633,402,1,0,1.1,0.0,1,0,0,2,2,0,7,5,0,0,0,0,0,0,0,0,0,0,0,26,2,0,1,0,0,2,0,0,2493680,2021
06/05/2021,home,15580,528,Oregon St.,9,True,5,10,-5,loss,5 - 10,5082851,402,1,0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,5,0,0,2493680,2021
