date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/05/2016,away,12360,563,Radford,9,True,3,1,2,win,3 - 1,295293,272,0,0,1.0,0.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,1660773,2016
03/16/2016,away,12360,381,Manhattan,9,True,8,3,5,win,8 - 3,298414,272,0,0,1.2,0.0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,3,0,0,0,19,3,1,0,0,1,7,0,1660773,2016
03/19/2016,home,12360,14,UAlbany,9,True,6,3,3,win,6 - 3,299282,272,0,0,1.0,0.0,1,2,0,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1660773,2016
03/23/2016,away,12360,81,Bryant,9,True,9,8,1,win,9 - 8,300278,272,0,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,1660773,2016
03/26/2016,away,12360,739,Villanova,9,True,2,1,1,win,2 - 1,301120,272,0,0,1.0,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,3,0,1660773,2016
03/30/2016,home,12360,813,Yale,9,True,15,8,7,win,15 - 8,302032,272,0,0,1.0,0.0,2,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,6,0,1660773,2016
04/01/2016,away,12360,368,UMass Lowell,9,True,5,6,-1,loss,5 - 6,302522,272,0,0,2.0,0.0,6,3,3,0,1,0,11,11,0,0,0,0,1,0,0,3,3,0,0,0,3,1,0,1,0,2,0,1660773,2016
04/09/2016,home,12360,683,Stony Brook,9,True,0,2,-2,loss,0 - 2,304570,272,0,0,2.0,0.0,2,1,1,1,0,0,9,7,1,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,2,0,1660773,2016
04/13/2016,away,12360,386,Marist,9,True,5,3,2,win,5 - 3,305620,272,0,0,2.1,0.0,0,0,0,0,1,0,7,7,0,0,0,0,0,0,0,2,0,0,0,30,3,3,1,0,0,2,0,1660773,2016
04/16/2016,away,12360,62,Binghamton,9,True,3,5,-2,loss,3 - 5,306954,272,0,0,2.0,0.0,2,0,0,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,1660773,2016
04/17/2016,away,12360,62,Binghamton,9,True,9,10,-1,loss,9 - 10,307396,272,0,0,0.2,0.0,1,2,2,1,0,0,3,2,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,1660773,2016
04/20/2016,home,12360,572,Rhode Island,9,True,14,13,1,win,14 - 13,307791,272,0,0,1.0,0.0,1,0,0,0,1,0,5,3,0,0,0,0,0,1,0,2,2,0,1,0,0,2,0,0,0,7,1,1660773,2016
04/23/2016,home,12360,380,Maine,10,True,6,5,1,win,6 - 5,308520,272,0,0,1.1,0.0,3,4,4,3,1,0,10,6,0,0,0,1,2,0,0,0,0,0,1,36,1,2,0,0,0,2,1,1660773,2016
05/10/2016,home,12360,590,Sacred Heart,9,True,4,7,-3,loss,4 - 7,312693,272,0,0,3.0,0.0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,44,5,3,0,0,0,3,0,1660773,2016
05/13/2016,home,12360,368,UMass Lowell,9,True,23,6,17,win,23 - 6,313066,272,0,0,2.0,0.0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,1660773,2016
05/18/2016,away,12360,572,Rhode Island,9,True,7,1,6,win,7 - 1,313547,272,0,0,2.0,0.0,2,1,1,1,2,0,10,7,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,2,0,1660773,2016
05/20/2016,away,12360,391,UMBC,10,True,6,7,-1,loss,6 - 7,313861,272,0,0,2.0,0.0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,1660773,2016
05/27/2016,home,12360,62,Binghamton,9,True,6,9,-3,loss,6 - 9,314373,272,0,0,1.0,0.0,1,3,1,2,1,0,8,5,0,0,0,0,0,1,0,0,0,0,0,38,1,1,0,0,0,2,0,1660773,2016
