date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/27/2021,home,15580,545,Pittsburgh,9,True,2,7,-5,loss,2 - 7,5010582,234,1,1.2,0,1,1,0,2,1,0,8,5,0,0,0,0,1,0,0,2,2,1,0,33,2,1,0,0,0,2,0,1,2468044,2021
03/07/2021,home,15580,746,Virginia,9,True,1,2,-1,loss,1 - 2,5017972,234,1,2.0,0,0,0,0,0,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,2,0,0,2468044,2021
03/14/2021,away,15580,742,Virginia Tech,9,True,14,7,7,win,14 - 7,5025597,234,1,0.1,0,3,4,3,1,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,5,0,0,2468044,2021
03/28/2021,home,15580,749,Wake Forest,9,True,10,12,-2,loss,10 - 12,5040508,234,1,1.1,0,0,1,0,0,2,0,5,4,0,0,0,0,2,1,0,0,0,0,0,17,1,1,0,1,0,7,2,0,2468044,2021
04/03/2021,home,15580,457,North Carolina,9,True,4,2,2,win,4 - 2,5046433,234,1,0.2,0,0,0,0,1,1,0,4,2,0,0,0,0,0,1,0,2,0,0,0,15,1,0,0,0,0,3,0,0,2468044,2021
04/06/2021,home,15580,316,Jacksonville,9,True,7,8,-1,loss,7 - 8,5048919,234,1,0.2,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,4,0,0,2468044,2021
04/11/2021,away,15580,367,Louisville,9,True,4,11,-7,loss,4 - 11,5054083,234,1,0.1,0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,2,2,0,0,10,1,0,0,0,0,7,0,0,2468044,2021
04/25/2021,away,15580,255,Georgia Tech,9,True,8,9,-1,loss,8 - 9,5066808,234,1,2.2,0,1,0,0,0,2,0,10,9,1,0,0,0,0,1,0,0,0,0,0,32,5,1,0,0,0,7,1,0,2468044,2021
04/27/2021,home,15580,678,Stetson,9,True,9,5,4,win,9 - 5,5068394,234,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,6,0,0,2468044,2021
05/08/2021,away,15580,513,Notre Dame,9,True,7,1,6,win,7 - 1,5076646,234,1,1.1,0,2,0,0,0,0,0,6,6,2,0,0,0,0,0,0,2,1,0,0,27,2,2,0,0,0,3,0,0,2468044,2021
05/12/2021,home,15580,28755,FGCU,9,True,2,1,1,win,2 - 1,5077494,234,1,2.1,0,1,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,37,4,1,1,0,0,3,1,0,2468044,2021
05/15/2021,home,15580,147,Clemson,9,True,5,9,-4,loss,5 - 9,5078682,234,1,0.0,0,1,3,1,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,1,0,4,0,0,2468044,2021
05/21/2021,away,15580,490,NC State,9,True,4,6,-2,loss,4 - 6,5080759,234,1,2.0,0,5,3,3,1,2,0,12,11,0,0,0,0,1,0,0,0,0,0,0,37,2,2,0,1,0,2,0,0,2468044,2021
