App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,5.0,0.0,5,3,1,2,4,0,24,21,0,0,0,0,4,0,0,0,0,1,0,80,9,1,1,0,0,1,0,0,02/25/2023,away,16340,30222,Purdue Northwest,9,True,9,8,1,win,2421735,510,2676963,2023,2
1,1,6.0,0.0,8,5,5,1,6,0,27,25,2,0,0,3,0,0,0,0,0,0,1,94,2,10,0,0,0,1,1,0,03/04/2023,away,16340,561,Quincy,9,True,8,9,-1,loss,2408476,510,2676963,2023,2
1,1,7.0,1,5,1,1,0,7,0,25,25,1,0,0,0,0,0,0,0,0,0,0,98,5,8,1,0,0,1,4,0,03/10/2023,neutral,16340,30119,Ohio Dominican,9,True,4,1,3,win,2394353,510,2676963,2023,2
1,1,7.0,1,3,0,0,1,6,1,25,24,0,0,0,0,0,0,0,0,0,0,0,88,6,8,1,0,0,1,1,0,03/16/2023,away,16340,30124,Cedarville,9,True,2,0,2,win,2408834,510,2676963,2023,2
1,1,7.0,1,6,0,0,3,8,1,28,25,1,0,0,0,0,0,0,0,0,0,0,112,7,4,1,0,0,1,2,0,03/24/2023,away,16340,1403,Tiffin,9,True,4,0,4,win,2398121,510,2676963,2023,2
1,1,6.0,0.0,6,5,5,2,6,0,26,24,1,0,0,2,0,0,0,0,0,0,0,100,4,8,1,0,0,1,3,0,04/02/2023,home,16340,1079,Findlay,9,True,10,5,5,win,2410651,510,2676963,2023,2
1,1,4.0,0.0,3,2,2,3,4,0,18,15,0,0,0,1,1,0,0,0,0,0,0,66,2,6,0,0,0,1,0,0,04/07/2023,home,16340,280,Hillsdale,9,True,4,5,-1,loss,2409949,510,2676963,2023,2
1,1,3.0,0.0,5,4,4,2,0,0,18,14,0,0,0,1,2,2,0,0,0,0,0,59,3,6,0,0,0,1,0,0,04/30/2023,home,16340,30141,Walsh,9,True,19,5,14,win,2432114,510,2676963,2023,2
1,1,7.0,1,6,1,0,0,7,0,27,26,1,0,0,0,2,0,0,0,0,0,1,81,5,8,1,0,0,1,2,1,05/05/2023,home,16340,2746,Lake Erie,9,True,8,1,7,win,2406097,510,2676963,2023,2
1,1,8.0,0.0,5,5,5,4,4,0,33,28,1,0,0,2,0,0,1,0,0,1,0,92,8,12,0,1,0,1,2,0,05/12/2023,neutral,16340,30119,Ohio Dominican,9,True,1,5,-4,loss,2434796,510,2676963,2023,2
