date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/18/2012,home,10942,521,Oklahoma St.,9,True,11,3,8,win,11 - 3,755810,90,1,3.2,4,2,1,0,3,0,15,15,1,0,0,0,0,0,0,1,0,0,0,63,3,5,1,0,0,2,1,979731,2012
02/25/2012,away,10942,370,LMU (CA),9,True,12,5,7,win,12 - 5,757110,90,1,6.0,5,2,1,1,5,0,25,21,0,0,0,0,0,1,0,0,0,2,0,76,9,5,1,0,0,1,3,979731,2012
03/01/2012,away,10942,626,San Diego St.,9,True,3,4,-1,loss,3 - 4,757996,90,1,7.0,3,1,0,1,3,0,25,23,0,0,0,0,0,0,0,0,0,1,0,0,5,11,0,0,0,1,1,979731,2012
03/10/2012,home,10942,756,Washington,9,True,2,0,2,win,2 - 0,760530,90,1,9.0,6,0,0,0,11,1,32,31,1,0,0,0,0,0,0,0,0,1,0,126,6,8,1,0,0,1,5,979731,2012
03/18/2012,away,10942,428,Minnesota,9,True,1,4,-3,loss,1 - 4,763362,90,1,6.2,10,4,3,2,3,0,29,25,1,0,1,0,0,2,0,0,0,0,0,97,8,4,0,1,0,1,2,979731,2012
03/24/2012,home,10942,626,San Diego St.,9,True,7,4,3,win,7 - 4,765189,90,1,9.0,10,4,3,1,5,0,36,35,2,0,0,0,0,0,0,0,0,0,0,152,16,3,1,0,0,1,2,979731,2012
03/31/2012,home,10942,99,Long Beach St.,9,True,6,4,2,win,6 - 4,766971,90,1,6.1,7,4,4,3,2,0,28,25,3,0,0,0,0,0,0,0,0,0,0,105,8,8,0,0,0,1,0,979731,2012
04/06/2012,home,10942,109,UC Irvine,9,True,3,2,1,win,3 - 2,769061,90,1,6.0,4,1,1,2,4,0,24,21,3,0,0,0,0,0,0,0,0,1,0,90,2,12,1,0,0,1,0,979731,2012
04/14/2012,away,10942,101,CSUN,9,True,6,1,5,win,6 - 1,772376,90,1,7.0,6,1,1,2,2,0,30,25,0,0,0,0,0,2,0,0,0,1,0,118,6,12,1,0,0,1,0,979731,2012
04/21/2012,away,10942,97,Cal St. Fullerton,9,True,8,6,2,win,8 - 6,774169,90,1,5.0,8,6,4,0,3,0,25,23,2,1,0,0,0,1,0,0,0,0,1,0,4,8,0,0,0,1,0,979731,2012
04/28/2012,home,10942,534,Pacific,9,True,15,4,11,win,15 - 4,776434,90,1,6.0,7,3,3,1,4,0,26,25,2,1,0,0,0,0,0,0,0,0,0,79,9,5,1,0,0,1,1,979731,2012
05/05/2012,away,10942,108,UC Davis,9,True,12,7,5,win,12 - 7,778058,90,1,4.1,11,6,5,0,3,0,23,23,1,0,2,0,1,0,0,0,0,0,0,72,7,2,0,0,0,1,2,979731,2012
05/12/2012,home,10942,94,CSU Bakersfield,9,True,11,4,7,win,11 - 4,779366,90,1,5.0,8,4,4,3,5,0,27,23,2,1,0,1,0,0,0,0,0,1,0,112,7,3,1,0,0,1,2,979731,2012
05/19/2012,home,10942,104,UC Santa Barbara,9,True,15,5,10,win,15 - 5,780238,90,1,5.2,13,5,5,0,3,0,28,27,4,0,0,1,0,0,0,0,0,0,1,108,1,11,1,0,0,1,1,979731,2012
05/26/2012,away,10942,111,UC Riverside,9,True,15,9,6,win,15 - 9,780686,90,1,6.0,5,1,0,0,5,0,23,23,1,0,0,0,0,0,0,0,0,0,0,90,6,7,1,0,0,1,2,979731,2012
