date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/23/2013,home,11320,649,South Dakota St.,9,True,5,10,-5,loss,5 - 10,659449,596,1,4.0,7,9,7,3,2,0,27,20,0,2,0,1,0,3,0,0,0,0,1,0,5,4,0,1,0,1,0,1104723,2013
02/28/2013,home,11320,450,Mount St. Mary's,9,True,9,7,2,win,9 - 7,660151,596,1,6.0,9,4,4,5,8,0,33,25,1,0,0,0,0,2,0,0,0,1,0,0,6,2,1,0,0,2,2,1104723,2013
03/16/2013,home,11320,576,Rider,9,True,3,4,-1,loss,3 - 4,664685,596,1,6.0,7,4,3,3,4,0,27,23,2,0,0,1,0,1,0,0,0,0,0,0,8,4,0,1,0,1,1,1104723,2013
03/23/2013,home,11320,812,Xavier,9,True,2,11,-9,loss,2 - 11,666227,596,1,6.0,12,10,6,4,2,0,33,27,4,0,2,0,0,0,0,0,0,1,1,97,7,7,0,1,0,1,1,1104723,2013
03/30/2013,home,11320,87,Butler,9,True,8,3,5,win,8 - 3,668532,596,1,7.0,6,3,3,3,4,0,29,26,0,0,1,0,0,0,0,0,0,0,0,104,7,9,1,0,0,1,2,1104723,2013
04/05/2013,away,11320,606,Saint Joseph's,9,True,4,8,-4,loss,4 - 8,669438,596,1,7.0,4,5,2,4,6,0,36,26,0,0,0,2,0,5,1,0,0,1,0,0,9,5,0,1,0,1,1,1104723,2013
04/13/2013,away,11320,400,Massachusetts,9,True,4,3,1,win,4 - 3,672064,596,1,8.0,6,3,3,3,4,0,33,25,1,0,0,1,0,0,0,0,0,5,0,108,14,5,1,0,0,1,0,1104723,2013
04/19/2013,away,11320,609,Saint Louis,9,True,1,3,-2,loss,1 - 3,673612,596,1,6.2,4,3,3,5,8,0,29,23,1,0,1,1,0,0,0,0,0,0,1,118,4,8,0,1,0,1,2,1104723,2013
04/26/2013,home,11320,175,Dayton,9,True,3,2,1,win,3 - 2,675584,596,1,6.2,8,2,2,1,6,0,29,26,2,0,0,0,0,1,0,0,0,1,0,95,5,6,1,0,0,1,1,1104723,2013
05/03/2013,away,11320,572,Rhode Island,9,True,2,1,1,win,2 - 1,677518,596,1,6.1,4,1,1,4,3,0,27,21,0,0,0,0,0,1,0,0,0,1,0,89,7,8,1,0,0,1,1,1104723,2013
05/10/2013,home,11320,340,La Salle,9,True,3,7,-4,loss,3 - 7,678916,596,1,6.2,6,7,4,2,3,0,30,25,3,1,0,0,0,0,0,0,0,2,1,111,9,7,0,1,0,1,1,1104723,2013
05/16/2013,away,11320,236,Fordham,9,True,3,5,-2,loss,3 - 5,679633,596,1,7.0,8,5,4,0,7,0,29,29,1,0,1,1,0,0,0,0,0,0,0,0,8,5,0,1,0,1,1,1104723,2013
