date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2021,away,15580,460,UNCW,9,True,1,4,-3,loss,1 - 4,5005065,740,1,1.1,0,0,0,0,4,1,0,8,4,0,0,0,0,1,0,0,1,0,0,0,44,0,3,0,0,0,2,0,0,2308282,2021
02/28/2021,away,15580,1068,Elon,10,True,7,8,-1,loss,7 - 8,5011412,740,1,1.1,0,1,2,2,1,0,0,6,4,1,0,0,0,0,0,0,2,1,1,0,29,3,1,0,0,0,3,0,0,2308282,2021
03/07/2021,away,15580,741,VMI,9,True,18,7,11,win,18 - 7,5018491,740,1,2.0,0,2,3,3,2,2,0,11,8,0,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,2,1,0,2308282,2021
03/12/2021,home,15580,711,Towson,9,True,14,9,5,win,14 - 9,5026790,740,1,1.2,0,4,6,4,4,2,0,14,9,1,0,0,0,0,1,0,0,0,0,0,64,0,3,0,0,0,4,0,0,2308282,2021
04/07/2021,away,15580,251,Georgetown,9,True,13,4,9,win,13 - 4,5049899,740,1,1.0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,1,0,2308282,2021
04/13/2021,away,15580,786,William & Mary,9,True,8,3,5,win,8 - 3,5055631,740,1,2.0,0,0,0,0,1,4,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,2308282,2021
04/27/2021,home,15580,741,VMI,9,True,15,5,10,win,15 - 5,5068576,740,1,1.0,0,2,1,1,0,1,0,6,4,0,0,0,0,0,2,0,0,0,0,0,20,0,1,0,0,0,6,0,0,2308282,2021
05/02/2021,home,15580,248,George Mason,9,True,11,2,9,win,11 - 2,5072435,740,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,3,0,0,2308282,2021
05/07/2021,away,15580,609,Saint Louis,9,True,19,4,15,win,19 - 4,5074863,740,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2308282,2021
05/08/2021,away,15580,609,Saint Louis,9,True,16,5,11,win,16 - 5,5076071,740,1,2.0,0,1,0,0,0,2,0,7,6,0,0,0,0,0,0,0,3,2,0,1,0,2,2,1,0,0,3,1,0,2308282,2021
05/27/2021,home,15580,606,Saint Joseph's,9,True,15,4,11,win,15 - 4,5082167,740,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2308282,2021
05/29/2021,away,15580,175,Dayton,9,True,7,6,1,win,7 - 6,5082370,740,1,1.1,0,1,1,1,3,3,0,10,6,0,0,0,0,0,1,0,0,0,0,0,41,0,1,1,0,0,2,1,0,2308282,2021
06/05/2021,away,15580,430,Mississippi St.,9,True,4,16,-12,loss,4 - 16,5082863,740,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,4,0,0,2308282,2021
06/06/2021,away,15580,115,Campbell,9,True,10,19,-9,loss,10 - 19,5082936,740,1,0.2,0,2,1,1,0,1,0,4,4,1,0,0,0,0,0,0,2,2,0,0,8,1,0,0,0,0,5,1,0,2308282,2021
