App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,02/10/2019,home,14781,1334,St. Edward's,9,True,4,7,-3,loss,1647524,568,2122725,2019
1,0,3.1,0.0,2,0,0,0,1,0,11,11,1,0,0,0,0,0,0,2,0,0,0,46,7,1,0,0,0,2,1,02/16/2019,away,14781,767,West Tex. A&M,9,True,4,6,-2,loss,1669315,568,2122725,2019
1,0,1.0,0.0,2,1,1,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,02/24/2019,away,14781,30054,Newman,9,True,2,4,-2,loss,1709018,568,2122725,2019
1,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,02/28/2019,home,14781,1433,Wayne St. (NE),9,True,4,2,2,win,1715530,568,2122725,2019
1,0,1.2,0.0,3,1,1,2,2,0,9,7,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,03/09/2019,home,14781,11416,Colorado Mesa,9,True,3,7,-4,loss,1668073,568,2122725,2019
1,0,1.2,0.0,0,1,0,3,1,0,8,4,0,0,0,0,0,0,0,1,1,1,0,35,4,0,0,0,0,2,0,03/16/2019,away,14781,2720,CSU Pueblo,9,True,2,4,-2,loss,1653274,568,2122725,2019
1,0,1.0,0.0,1,2,0,0,1,0,6,5,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,4,0,03/22/2019,home,14781,155,Colo. Sch. of Mines,9,True,1,10,-9,loss,1654623,568,2122725,2019
1,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,03/23/2019,home,14781,155,Colo. Sch. of Mines,9,True,4,5,-1,loss,1654986,568,2122725,2019
1,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,03/24/2019,home,14781,155,Colo. Sch. of Mines,9,True,9,2,7,win,1655351,568,2122725,2019
1,0,0.2,0.0,1,0,0,1,0,0,4,3,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,2,0,03/31/2019,away,14781,413,MSU Denver,9,True,3,4,-1,loss,1722397,568,2122725,2019
1,0,0.2,0.0,1,2,2,2,0,0,5,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,04/01/2019,away,14781,413,MSU Denver,9,True,6,4,2,win,1656216,568,2122725,2019
1,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,2,1,0,0,0,2,0,04/05/2019,away,14781,8577,N.M. Highlands,10,True,10,13,-3,loss,1657659,568,2122725,2019
1,0,1.2,0.0,1,1,1,1,0,0,7,6,0,0,0,1,1,0,1,1,0,0,0,19,5,0,0,0,0,2,0,04/06/2019,away,14781,8577,N.M. Highlands,9,True,6,7,-1,loss,1668373,568,2122725,2019
1,0,1.1,0.0,2,1,1,1,1,0,7,5,2,0,0,0,1,0,1,0,0,0,1,23,1,2,0,1,0,6,1,04/07/2019,away,14781,8577,N.M. Highlands,11,True,9,10,-1,loss,1658417,568,2122725,2019
