date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,away,15860,1068,Elon,9,True,4,7,-3,loss,4 - 7,5210912,220,1,3.2,0,6,4,4,3,4,0,20,17,1,0,0,1,1,0,0,0,0,0,0,76,3,4,0,1,0,1,2,0,2518126,2022
02/26/2022,away,15860,1157,Kennesaw St.,9,True,1,9,-8,loss,1 - 9,5216893,220,1,4.0,0,6,1,1,1,4,0,18,16,2,0,0,0,0,1,1,0,0,0,0,59,0,6,0,0,0,1,3,0,2518126,2022
03/06/2022,away,15860,606,Saint Joseph's,9,True,4,11,-7,loss,4 - 11,5226418,220,1,3.1,0,6,5,5,2,2,0,17,15,1,0,0,3,0,0,0,0,0,0,0,0,4,3,0,1,0,1,0,0,2518126,2022
03/13/2022,away,15860,28755,FGCU,9,True,4,14,-10,loss,4 - 14,5233574,220,1,3.0,0,5,3,3,2,3,0,16,14,1,0,0,1,1,0,0,0,0,0,0,74,1,5,0,0,0,1,1,0,2518126,2022
03/16/2022,home,15860,172,Dartmouth,9,True,7,3,4,win,7 - 3,5236601,220,1,1.2,0,1,0,0,0,4,0,7,6,0,0,0,0,0,1,0,2,0,0,0,28,1,0,0,0,0,3,3,0,2518126,2022
03/19/2022,home,15860,493,North Dakota St.,9,True,9,12,-3,loss,9 - 12,5244194,220,1,2.1,0,2,1,0,0,3,0,9,9,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,5,1,0,2518126,2022
03/25/2022,away,15860,386,Marist,11,True,13,10,3,win,13 - 10,5255341,220,1,3.0,0,1,0,0,0,2,0,10,9,0,0,0,0,0,1,0,0,0,0,0,55,1,5,0,0,0,4,0,0,2518126,2022
03/27/2022,away,15860,386,Marist,9,True,7,4,3,win,7 - 4,5255306,220,1,1.1,0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,2,1,0,2518126,2022
03/30/2022,home,15860,127,Central Conn. St.,10,True,4,3,1,win,4 - 3,5250259,220,1,1.0,0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2518126,2022
04/02/2022,home,15860,482,Niagara,9,True,5,2,3,win,5 - 2,5252151,220,1,2.0,0,1,0,0,1,5,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,0,2518126,2022
04/03/2022,home,15860,482,Niagara,9,True,4,2,2,win,4 - 2,5254240,220,1,3.0,0,1,0,0,2,7,0,13,10,0,0,0,0,1,1,0,0,0,0,0,58,0,2,0,0,1,3,1,0,2518126,2022
04/09/2022,away,15860,576,Rider,12,True,3,4,-1,loss,3 - 4,5259327,220,1,3.0,0,6,2,2,0,2,0,16,15,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,3,2,0,2518126,2022
04/14/2022,away,15860,381,Manhattan,9,True,12,4,8,win,12 - 4,5264496,220,1,2.0,0,0,0,0,2,2,0,7,5,0,0,0,0,0,0,0,0,0,0,0,32,2,1,1,0,0,3,1,0,2518126,2022
04/16/2022,away,15860,381,Manhattan,9,True,5,2,3,win,5 - 2,5266363,220,1,2.0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,3,0,0,2518126,2022
04/20/2022,away,15860,236,Fordham,9,True,6,5,1,win,6 - 5,5269857,220,1,1.0,0,0,1,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,1,5,1,0,2518126,2022
04/23/2022,home,15860,617,Saint Peter's,9,True,18,17,1,win,18 - 17,5272393,220,1,0.2,0,3,2,0,1,1,0,6,5,0,0,0,0,0,0,0,3,3,0,0,17,1,0,1,0,0,4,0,0,2518126,2022
04/27/2022,home,15860,683,Stony Brook,9,True,9,2,7,win,9 - 2,5276890,220,1,3.0,0,1,1,1,0,4,0,10,10,0,1,0,0,0,0,0,0,0,0,0,39,2,3,0,0,1,3,3,0,2518126,2022
05/03/2022,home,15860,400,Massachusetts,9,True,7,10,-3,loss,7 - 10,5282216,220,1,1.0,0,1,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,13,0,2,0,0,0,7,0,0,2518126,2022
05/08/2022,home,15860,439,Monmouth,11,True,6,5,1,win,6 - 5,5284960,220,1,2.0,0,5,3,3,2,0,0,13,10,0,0,0,0,1,0,1,0,0,1,0,43,4,2,0,0,0,2,0,0,2518126,2022
05/14/2022,away,15860,562,Quinnipiac,9,True,13,16,-3,loss,13 - 16,5287534,220,1,3.0,0,3,2,2,1,3,0,13,10,0,0,0,0,0,1,0,1,1,0,1,47,1,4,0,0,0,2,0,1,2518126,2022
05/21/2022,home,15860,639,Siena,9,True,19,8,11,win,19 - 8,5289506,220,1,0.2,0,3,3,3,1,1,0,7,5,0,0,0,0,0,1,0,0,0,0,0,23,0,1,0,0,0,4,0,0,2518126,2022
05/27/2022,home,15860,482,Niagara,10,True,14,19,-5,loss,14 - 19,5290398,220,1,1.1,0,1,3,3,2,3,0,8,5,0,0,0,0,1,1,0,0,0,0,0,40,0,1,0,1,0,7,0,0,2518126,2022
