App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,7.1,0.0,5,1,1,1,6,0,27,25,1,0,0,0,0,1,0,0,0,0,0,98,7,6,1,0,0,1,2,02/13/2016,away,12360,8746,Southwestern (TX),9,True,8,1,7,win,292142,217,1751335,2016
0,1,5.0,0.0,6,0,0,1,4,0,22,20,1,0,0,0,1,0,0,0,0,1,0,0,4,7,1,0,0,1,1,02/20/2016,home,12360,225,Ferrum,9,True,2,1,1,win,293090,217,1751335,2016
0,1,4.1,0.0,3,4,2,2,2,0,20,16,0,0,0,0,0,1,0,0,0,1,0,0,7,3,0,0,0,1,0,02/28/2016,home,12360,1130,Huntingdon,9,True,8,6,2,win,294346,217,1751335,2016
0,1,6.2,0.0,8,3,3,0,5,0,27,24,2,0,0,0,0,1,0,0,0,0,2,90,8,5,1,0,0,1,2,03/08/2016,neutral,12360,73,Brandeis,9,True,7,4,3,win,296515,217,1751335,2016
0,1,5.0,0.0,7,2,2,0,5,0,20,20,1,0,0,1,0,0,0,0,0,0,0,0,5,3,1,0,0,1,2,03/13/2016,neutral,12360,73,Brandeis,9,True,9,3,6,win,298021,217,1751335,2016
0,1,8.0,0.0,2,1,1,2,7,0,28,26,0,0,0,0,1,0,0,0,0,0,0,0,9,7,1,0,0,1,1,03/22/2016,home,12360,137,UChicago,9,True,3,1,2,win,300020,217,1751335,2016
0,1,7.0,0.0,5,0,0,1,3,0,26,24,1,0,0,0,0,1,0,0,0,0,0,0,12,4,1,0,0,1,0,04/06/2016,home,12360,28593,Birmingham-So.,9,True,8,3,5,win,303916,217,1751335,2016
0,1,7.2,0.0,7,5,4,3,8,0,33,28,1,0,0,2,0,1,0,0,0,0,1,0,8,6,0,1,0,1,1,04/13/2016,home,12360,2713,Oglethorpe,9,True,1,5,-4,loss,305612,217,1751335,2016
0,0,2.2,0.0,5,6,3,2,1,0,17,12,2,1,0,0,0,2,0,0,0,1,0,56,5,1,0,1,0,2,0,04/24/2016,away,12360,21830,Piedmont,9,True,4,10,-6,loss,309183,217,1751335,2016
0,1,3.1,0.0,11,6,6,2,1,0,24,20,3,1,0,0,1,1,0,0,0,0,1,0,3,5,0,0,0,1,0,05/21/2016,neutral,12360,637,Shenandoah,9,True,14,7,7,win,314094,217,1751335,2016
