date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/07/2021,home,15580,306,Indiana,9,True,1,8,-7,loss,1 - 8,5018699,428,1,0,1.0,0.0,2,2,2,1,1,0,7,5,1,0,0,1,0,1,0,0,0,0,0,28,0,2,0,0,0,2,0,0,1974390,2021
03/14/2021,home,15580,301,Illinois,9,True,5,3,2,win,5 - 3,5028248,428,1,0,1.1,0.0,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,17,2,1,0,0,0,2,0,0,1974390,2021
03/21/2021,away,15580,509,Northwestern,9,True,3,10,-7,loss,3 - 10,5032913,428,1,0,1.0,0.0,2,3,3,1,2,0,7,5,0,1,0,0,0,1,0,2,2,0,0,35,1,0,0,1,0,2,0,0,1974390,2021
03/28/2021,away,15580,463,Nebraska,9,True,2,10,-8,loss,2 - 10,5040157,428,1,0,3.0,0.0,1,1,0,0,3,0,11,11,1,0,0,0,0,0,0,0,0,0,0,35,1,5,0,0,0,2,1,0,1974390,2021
04/02/2021,home,15580,416,Michigan St.,9,True,6,7,-1,loss,6 - 7,5044882,428,1,0,2.0,0.0,4,0,0,1,2,0,11,9,1,0,0,0,0,1,0,1,1,0,0,34,1,2,0,0,0,2,1,0,1974390,2021
04/11/2021,away,15580,312,Iowa,9,True,0,18,-18,loss,0 - 18,5054092,428,1,0,2.2,0.0,1,2,2,1,2,0,10,9,0,0,0,0,0,0,0,2,0,0,0,37,2,4,0,0,0,4,1,0,1974390,2021
04/18/2021,home,15580,418,Michigan,9,True,5,9,-4,loss,5 - 9,5060605,428,1,1,3.0,0.0,3,3,3,0,3,0,13,11,1,0,0,0,0,1,0,0,0,0,1,54,0,6,0,1,0,1,2,0,1974390,2021
05/02/2021,away,15580,392,Maryland,9,True,3,6,-3,loss,3 - 6,5072046,428,1,0,2.1,0.0,2,1,1,2,3,0,10,8,1,0,0,0,0,0,0,2,0,0,0,43,0,3,0,0,0,2,0,0,1974390,2021
05/20/2021,home,15580,559,Purdue,9,True,3,9,-6,loss,3 - 9,5081510,428,1,0,1.2,0.0,2,2,1,1,1,0,9,7,0,0,0,1,0,1,0,3,3,0,0,35,1,3,0,0,0,2,0,0,1974390,2021
05/23/2021,home,15580,559,Purdue,9,True,9,8,1,win,9 - 8,5081514,428,1,0,0.1,0.0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,1,3,3,0,1,9,0,1,0,0,0,3,0,0,1974390,2021
05/30/2021,away,15580,559,Purdue,9,True,6,7,-1,loss,6 - 7,5082514,428,1,0,0.1,0.0,1,3,1,1,1,0,4,3,1,0,0,0,0,0,0,2,2,0,0,21,0,0,0,0,0,2,0,0,1974390,2021
