App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,2,0,0,02/03/2023,away,16340,0,Wayland Baptist,9,True,4,10,-6,loss,2389689,8577,2660453,2023,2
1,0,1.0,0.0,2,3,1,0,0,0,6,6,1,0,0,1,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0,0,02/04/2023,away,16340,0,Wayland Baptist,9,True,3,14,-11,loss,2389748,8577,2660453,2023,2
1,0,1.2,0.0,11,10,10,1,1,0,17,15,1,0,0,2,0,0,0,2,2,1,0,47,2,2,0,0,0,2,1,0,02/11/2023,home,16340,9011,Fort Hays St.,9,True,1,22,-21,loss,2390087,8577,2660453,2023,2
1,0,3.0,0.0,3,0,0,1,3,0,13,12,1,0,0,0,0,0,0,2,1,0,0,52,2,3,0,0,0,2,0,0,02/17/2023,away,16340,92,Cal St. Dom. Hills,9,True,4,8,-4,loss,2390327,8577,2660453,2023,2
1,0,2.0,0.0,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,1,0,0,0,15,2,2,0,0,0,5,0,0,02/19/2023,away,16340,92,Cal St. Dom. Hills,9,True,0,19,-19,loss,2390903,8577,2660453,2023,2
1,0,3.0,0.0,2,4,2,1,0,0,13,11,0,0,2,0,0,0,0,0,0,1,0,43,6,2,0,0,0,2,0,0,03/04/2023,away,16340,0,Southwest (NM),9,True,5,12,-7,loss,2408169,8577,2660453,2023,2
1,0,2.0,0.0,3,1,1,0,1,0,9,8,1,1,0,0,0,1,0,0,0,0,0,19,3,1,0,0,0,2,0,0,03/10/2023,home,16340,206,Eastern N.M.,9,True,1,10,-9,loss,2394331,8577,2660453,2023,2
1,0,1.2,0.0,3,1,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,17,1,4,0,0,0,5,0,0,03/11/2023,home,16340,206,Eastern N.M.,9,True,8,15,-7,loss,2394695,8577,2660453,2023,2
1,0,2.2,0.0,8,5,4,0,4,0,18,17,1,0,0,0,0,1,0,1,1,0,0,59,3,1,0,0,0,2,1,0,03/19/2023,away,16340,2720,CSU Pueblo,9,True,0,10,-10,loss,2396667,8577,2660453,2023,2
1,0,3.0,0.0,7,4,4,0,1,0,17,14,1,0,0,0,0,1,0,0,0,1,1,29,4,4,0,1,0,3,0,0,03/24/2023,home,16340,929,Adams St.,9,True,10,14,-4,loss,2397340,8577,2660453,2023,2
1,0,2.2,0.0,6,3,3,0,1,0,12,12,3,0,0,0,0,0,0,0,0,0,0,50,2,3,0,0,0,2,1,0,03/26/2023,home,16340,929,Adams St.,9,True,12,11,1,win,2398077,8577,2660453,2023,2
1,0,1.0,0.0,4,2,2,2,1,0,9,7,2,0,0,0,0,0,2,1,1,0,0,26,1,1,0,1,0,2,1,0,04/02/2023,away,16340,155,Colo. Sch. of Mines,8,True,6,7,-1,loss,2399621,8577,2660453,2023,2
1,0,1.2,0.0,1,2,1,1,0,0,8,6,0,0,0,0,1,0,0,0,0,0,1,23,0,4,0,0,0,3,0,0,04/07/2023,home,16340,413,MSU Denver,9,True,5,13,-8,loss,2409628,8577,2660453,2023,2
1,0,3.0,0.0,8,6,3,0,3,0,19,18,0,0,0,0,0,1,0,0,0,0,0,59,2,3,0,0,0,2,0,0,04/16/2023,away,16340,9754,UC-Colo. Springs,9,True,6,18,-12,loss,2402520,8577,2660453,2023,2
1,0,3.0,0.0,5,2,2,0,0,0,15,14,1,0,0,0,0,1,0,0,0,0,0,40,3,6,0,0,0,2,0,0,04/21/2023,home,16340,568,Regis (CO),9,True,8,12,-4,loss,2403272,8577,2660453,2023,2
1,0,1.1,0.0,4,2,2,1,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,36,1,2,0,0,0,3,1,0,04/23/2023,home,16340,568,Regis (CO),9,True,1,15,-14,loss,2404040,8577,2660453,2023,2
1,0,3.1,0.0,9,6,6,2,2,0,20,17,2,0,0,1,1,0,0,0,0,0,1,72,4,3,0,0,0,2,0,0,04/29/2023,home,16340,11416,Colorado Mesa,9,True,7,24,-17,loss,2411206,8577,2660453,2023,2
