date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,255,Georgia Tech,9,True,8,9,-1,loss,8 - 9,5208285,810,1,2.0,0,3,2,2,2,4,0,11,9,0,0,0,0,0,0,0,2,1,0,0,51,0,2,0,0,0,2,2,0,2137788,2022
02/20/2022,away,15860,255,Georgia Tech,9,True,6,9,-3,loss,6 - 9,5211084,810,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,5,0,1,0,0,0,4,0,0,2137788,2022
02/27/2022,away,15860,521,Oklahoma St.,10,True,6,7,-1,loss,6 - 7,5218841,810,1,1.0,0,2,1,0,1,0,0,7,5,0,0,0,0,0,1,0,3,1,0,0,0,1,2,0,1,0,4,0,0,2137788,2022
03/04/2022,away,15860,742,Virginia Tech,9,True,11,5,6,win,11 - 5,5222913,810,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,3,0,0,2137788,2022
03/08/2022,home,15860,175,Dayton,9,True,14,0,14,win,14 - 0,5228889,810,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2137788,2022
03/10/2022,home,15860,305,Indiana St.,9,True,6,3,3,win,6 - 3,5230618,810,1,1.1,0,2,1,1,1,2,0,8,6,0,0,0,0,0,1,0,0,0,0,0,29,1,1,0,0,0,3,1,0,2137788,2022
03/13/2022,home,15860,305,Indiana St.,9,True,11,10,1,win,11 - 10,5233615,810,1,1.2,0,1,0,0,0,2,0,7,6,0,0,0,0,0,1,0,2,2,0,0,31,1,2,0,0,0,3,1,0,2137788,2022
03/16/2022,home,15860,812,Xavier,10,True,2,1,1,win,2 - 1,5236278,810,1,2.0,0,2,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,18,1,3,0,0,0,4,0,0,2137788,2022
03/20/2022,home,15860,514,Oakland,9,True,5,6,-1,loss,5 - 6,5241237,810,1,1.0,0,4,2,2,0,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,3,0,0,2137788,2022
03/22/2022,away,15860,518,Ohio St.,9,True,5,7,-2,loss,5 - 7,5243278,810,1,0.2,0,2,3,3,2,0,0,6,4,2,0,0,0,1,0,0,0,0,0,0,23,1,1,0,0,0,3,0,0,2137788,2022
03/27/2022,away,15860,505,Northern Ky.,9,True,17,10,7,win,17 - 10,5247938,810,1,0.0,0,2,5,5,2,0,0,5,2,1,0,0,0,1,1,0,0,0,0,0,21,0,0,0,0,0,2,0,0,2137788,2022
04/02/2022,away,15860,308,Purdue Fort Wayne,9,True,17,11,6,win,17 - 11,5252944,810,1,4.0,0,2,1,1,0,5,0,15,13,1,1,0,0,1,2,0,1,0,0,0,55,5,1,0,0,1,3,3,0,2137788,2022
04/09/2022,away,15860,72,Bradley,10,True,4,5,-1,loss,4 - 5,5259812,810,1,3.1,0,2,0,0,2,2,0,14,10,0,0,0,0,0,0,1,1,0,2,0,40,5,3,0,0,0,4,1,0,2137788,2022
04/15/2022,home,15860,302,UIC,9,True,5,3,2,win,5 - 3,5265140,810,1,0.2,0,0,1,1,1,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,12,0,1,1,0,0,2,0,0,2137788,2022
04/16/2022,home,15860,302,UIC,10,True,5,6,-1,loss,5 - 6,5266912,810,1,0.2,0,2,2,2,0,0,0,4,3,0,0,0,1,0,0,0,2,2,1,0,12,1,1,0,0,0,2,0,0,2137788,2022
04/19/2022,away,15860,175,Dayton,9,True,3,9,-6,loss,3 - 9,5268844,810,1,0.2,0,1,3,3,2,1,0,5,3,0,0,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,4,0,0,2137788,2022
04/23/2022,home,15860,505,Northern Ky.,9,True,8,0,8,win,8 - 0,5273148,810,1,5.2,0,4,0,0,2,5,0,22,20,1,0,0,0,0,0,0,0,0,0,0,75,6,5,1,0,0,2,2,0,2137788,2022
05/06/2022,away,15860,514,Oakland,9,True,4,5,-1,loss,4 - 5,5283485,810,1,0.2,0,0,1,0,2,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2137788,2022
05/08/2022,away,15860,817,Youngstown St.,9,True,9,6,3,win,9 - 6,5285651,810,1,3.2,0,6,3,3,0,4,0,17,17,0,0,0,1,0,0,0,1,0,0,0,56,2,4,1,0,0,2,3,0,2137788,2022
05/11/2022,away,15860,418,Michigan,9,True,9,21,-12,loss,9 - 21,5286271,810,1,1.0,0,3,2,2,0,1,0,6,6,1,0,0,0,2,0,0,0,0,0,0,21,2,0,0,0,0,2,0,0,2137788,2022
05/14/2022,home,15860,308,Purdue Fort Wayne,9,True,17,3,14,win,17 - 3,5287732,810,1,0.2,0,3,2,2,0,0,0,6,5,1,1,0,0,0,1,0,0,0,0,0,22,0,2,0,0,0,2,0,0,2137788,2022
05/15/2022,home,15860,797,Milwaukee,9,True,12,2,10,win,12 - 2,5288141,810,1,5.1,0,3,0,0,0,9,0,17,17,0,0,0,0,0,0,0,3,0,0,0,58,2,3,1,0,0,2,0,0,2137788,2022
05/20/2022,away,15860,797,Milwaukee,9,True,12,8,4,win,12 - 8,5289310,810,1,3.2,0,5,4,2,0,3,0,16,14,1,1,0,0,0,0,0,0,0,0,2,45,4,3,1,0,0,2,0,0,2137788,2022
05/21/2022,away,15860,797,Milwaukee,10,True,7,6,1,win,7 - 6,5289594,810,1,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3,2,0,0,10,0,0,0,0,0,6,0,0,2137788,2022
05/28/2022,home,15860,514,Oakland,9,True,24,0,24,win,24 - 0,5290462,810,1,1.2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,10,3,2,0,0,0,2,0,0,2137788,2022
06/03/2022,away,15860,742,Virginia Tech,9,True,9,15,-6,loss,9 - 15,5290802,810,1,1.1,0,6,5,5,1,1,0,12,11,1,0,0,0,0,0,0,0,0,0,0,41,0,3,0,1,0,2,0,0,2137788,2022
