date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2022,home,15860,428,Minnesota,9,True,17,9,8,win,17 - 9,5212366,229,1,1.0,0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,1,0,2308048,2022
02/27/2022,home,15860,180,Delaware,9,True,5,1,4,win,5 - 1,5218047,229,1,1.0,0,2,1,1,1,0,0,5,4,1,0,0,0,2,0,0,0,0,0,0,23,1,1,0,0,0,3,0,0,2308048,2022
03/02/2022,home,15860,418,Michigan,9,True,13,20,-7,loss,13 - 20,5221540,229,1,1.0,0,2,2,2,2,1,0,7,5,1,0,0,0,0,0,1,2,2,0,0,21,1,1,0,0,0,8,0,0,2308048,2022
03/04/2022,home,15860,236,Fordham,9,True,9,5,4,win,9 - 5,5225068,229,1,2.2,0,3,2,1,2,2,0,13,10,2,0,0,0,0,0,0,0,0,1,0,42,3,2,1,0,0,2,0,0,2308048,2022
03/13/2022,home,15860,590,Sacred Heart,9,True,11,1,10,win,11 - 1,5234059,229,1,1.0,0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,2,0,0,2308048,2022
03/18/2022,away,15860,664,Southern Miss.,9,True,7,9,-2,loss,7 - 9,5238522,229,1,1.1,0,2,2,2,0,1,0,6,6,0,0,0,1,0,0,0,0,0,0,0,14,2,1,0,1,0,3,0,0,2308048,2022
03/23/2022,home,15860,415,Miami (FL),9,True,1,7,-6,loss,1 - 7,5244013,229,1,1.0,0,1,2,2,0,2,0,5,4,0,0,0,1,0,1,0,0,0,0,0,18,0,1,0,0,0,5,2,0,2308048,2022
03/29/2022,away,15860,128,UCF,9,True,1,13,-12,loss,1 - 13,5249730,229,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,7,1,0,2308048,2022
04/05/2022,home,15860,128,UCF,9,True,5,3,2,win,5 - 3,5256598,229,1,0.2,0,2,1,0,1,2,0,5,4,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4,1,0,2308048,2022
04/15/2022,home,15860,772,Western Ky.,9,True,8,7,1,win,8 - 7,5265884,229,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,4,0,0,2308048,2022
04/19/2022,away,15860,28755,FGCU,9,True,1,5,-4,loss,1 - 5,5269121,229,1,0.2,0,4,5,4,0,2,0,7,6,2,1,0,1,0,1,0,0,0,0,0,25,0,0,0,1,0,3,1,0,2308048,2022
