date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2021,home,15580,355,Liberty,9,True,3,2,1,win,3 - 2,5004648,115,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,1,5,1,0,2138828,2021
03/02/2021,away,15580,490,NC State,9,True,6,14,-8,loss,6 - 14,5012687,115,1,0,2.0,0.0,1,0,0,0,3,0,9,8,0,0,0,0,0,1,0,3,3,0,0,24,1,2,0,0,0,6,1,0,2138828,2021
03/06/2021,home,15580,1092,Gardner-Webb,9,True,14,6,8,win,14 - 6,5017214,115,1,0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,5,1,0,2138828,2021
03/09/2021,home,15580,1014,Col. of Charleston,9,True,3,2,1,win,3 - 2,5019903,115,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,1,5,0,0,2138828,2021
03/21/2021,away,15580,456,UNC Asheville,9,True,2,4,-2,loss,2 - 4,5032960,115,1,0,4.0,0.0,1,0,0,2,6,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,1,1,2138828,2021
03/23/2021,away,15580,19651,High Point,9,True,4,9,-5,loss,4 - 9,5035056,115,1,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,2138828,2021
04/10/2021,home,15580,48,Charleston So.,9,True,7,2,5,win,7 - 2,5052861,115,1,1,3.0,0.0,0,0,0,1,2,0,10,8,0,0,0,0,1,0,0,0,0,1,0,39,5,1,0,0,0,1,0,0,2138828,2021
04/16/2021,away,15580,1092,Gardner-Webb,9,True,10,6,4,win,10 - 6,5057722,115,1,0,3.2,0.0,2,1,0,1,4,0,13,12,1,0,0,0,1,0,0,1,1,0,0,62,3,2,1,0,0,3,1,0,2138828,2021
04/20/2021,home,15580,19651,High Point,9,True,16,8,8,win,16 - 8,5062378,115,1,0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,3,1,0,0,9,1,0,0,0,0,3,0,0,2138828,2021
04/25/2021,away,15580,1320,Presbyterian,9,True,6,12,-6,loss,6 - 12,5067174,115,1,0,0.2,0.0,4,7,5,2,0,0,9,6,1,1,0,0,0,0,0,0,0,0,1,33,0,2,0,1,0,6,0,0,2138828,2021
05/11/2021,home,15580,792,Winthrop,9,True,12,3,9,win,12 - 3,5077295,115,1,0,2.0,0.0,0,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,30,0,4,0,0,0,4,0,0,2138828,2021
05/21/2021,home,15580,19651,High Point,9,True,8,5,3,win,8 - 5,5080921,115,1,0,2.0,0.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,22,1,5,0,0,1,3,0,0,2138828,2021
05/29/2021,home,15580,1320,Presbyterian,9,True,5,8,-3,loss,5 - 8,5082298,115,1,1,2.1,0.0,2,3,3,2,2,0,12,9,0,0,0,0,0,1,0,0,0,0,0,47,2,3,0,0,0,1,1,0,2138828,2021
06/05/2021,home,15580,625,Samford,9,True,16,13,3,win,16 - 13,5082836,115,1,0,1.0,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,7,1,0,0,0,1,6,0,0,2138828,2021
06/06/2021,home,15580,740,VCU,9,True,19,10,9,win,19 - 10,5082936,115,1,0,4.0,0.0,4,6,5,4,6,0,22,16,2,0,0,2,0,1,0,2,0,1,0,93,2,4,0,0,0,2,1,0,2138828,2021
