App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,5.0,2,1,1,3,3,0,20,16,1,0,0,0,0,1,0,0,0,0,0,0,6,5,0,1,0,1,0,03/02/2015,neutral,12080,75,Bridgewater (VA),9,True,0,1,-1,loss,407275,411,1442927,2015
0,1,7.0,4,3,2,1,7,0,27,26,1,0,0,1,0,0,0,0,0,0,0,0,9,5,1,0,0,1,0,03/16/2015,neutral,12080,16,Albright,9,True,4,3,1,win,410709,411,1442927,2015
0,1,8.0,8,4,4,3,6,0,38,34,1,0,1,0,0,0,1,0,0,1,0,124,12,6,1,0,0,1,2,03/23/2015,away,12080,938,Alvernia,9,True,5,4,1,win,412525,411,1442927,2015
0,1,8.0,5,3,3,2,8,0,32,28,1,0,0,0,0,2,0,0,0,0,0,0,9,4,0,1,0,1,1,03/27/2015,away,12080,966,Arcadia,9,True,2,3,-1,loss,413273,411,1442927,2015
0,1,7.0,7,3,2,5,3,0,32,27,1,0,0,0,0,0,0,0,0,0,0,100,8,7,0,1,0,1,0,04/02/2015,away,12080,351,Lebanon Valley,9,True,2,3,-1,loss,415000,411,1442927,2015
0,0,2.0,1,0,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,2,0,04/06/2015,home,12080,351,Lebanon Valley,9,True,3,2,1,win,416458,411,1442927,2015
0,1,7.0,5,2,0,3,7,0,30,26,2,0,0,1,0,1,0,0,0,0,0,0,6,6,1,0,0,1,0,04/11/2015,away,12080,8404,Hood,9,True,7,2,5,win,417931,411,1442927,2015
0,1,6.0,10,9,9,1,5,0,31,27,2,1,2,0,0,2,0,0,0,1,0,0,9,3,0,0,0,1,0,04/18/2015,home,12080,21852,Stevenson,9,True,10,9,1,win,419852,411,1442927,2015
0,1,8.0,5,4,1,3,6,0,35,30,0,0,0,2,0,1,0,0,0,0,1,0,13,5,1,0,0,1,2,04/24/2015,home,12080,783,Widener,9,True,10,4,6,win,421458,411,1442927,2015
0,1,5.1,9,9,5,1,5,0,29,26,1,0,0,0,0,1,0,0,0,1,0,55,4,7,0,1,0,1,0,04/30/2015,neutral,12080,21852,Stevenson,9,True,3,11,-8,loss,423279,411,1442927,2015
