date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,home,12360,519,Ohio,9,True,7,5,2,win,7 - 5,293267,456,0,1,6.0,0.0,5,3,3,3,4,0,26,22,3,0,1,0,1,1,0,0,0,0,0,0,3,9,1,0,0,1,2,1758782,2016
02/28/2016,away,12360,2915,Wofford,9,True,5,8,-3,loss,5 - 8,294327,456,0,1,3.0,0.0,9,5,5,2,4,0,18,16,1,1,0,0,1,0,0,0,0,0,0,79,2,1,0,1,0,1,2,1758782,2016
03/06/2016,home,12360,450,Mount St. Mary's,9,True,1,2,-1,loss,1 - 2,295932,456,0,1,8.0,0.0,0,2,0,4,3,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,1,0,1,2,1758782,2016
03/12/2016,home,12360,310,Iona,9,True,9,10,-1,loss,9 - 10,297631,456,0,1,6.0,0.0,6,3,3,1,3,0,25,23,1,0,1,0,1,1,0,0,0,0,0,0,8,6,0,0,0,1,0,1758782,2016
03/19/2016,home,12360,19651,High Point,9,True,2,11,-9,loss,2 - 11,299117,456,0,1,5.0,0.0,8,7,6,1,2,0,25,24,0,1,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,1,0,1758782,2016
03/25/2016,away,12360,355,Liberty,9,True,5,6,-1,loss,5 - 6,300612,456,0,1,6.2,0.0,9,3,3,1,4,0,30,26,1,0,0,0,1,2,0,0,0,1,0,104,8,6,0,1,0,1,1,1758782,2016
04/02/2016,home,12360,1320,Presbyterian,9,True,8,13,-5,loss,8 - 13,302654,456,0,1,4.1,0.0,7,6,6,1,2,0,22,20,2,0,0,1,0,0,0,0,0,0,1,0,8,3,0,1,0,1,2,1758782,2016
04/06/2016,away,12360,457,North Carolina,9,True,3,2,1,win,3 - 2,303749,456,0,0,1.0,0.0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,1,0,12,1,1,0,0,1,6,0,1758782,2016
04/09/2016,home,12360,489,N.C. Central,9,True,2,5,-3,loss,2 - 5,304665,456,0,1,6.0,0.0,6,4,2,2,1,0,28,24,2,0,0,0,0,2,0,0,0,0,0,0,7,9,0,1,0,1,0,1758782,2016
04/16/2016,away,12360,48,Charleston So.,10,True,9,8,1,win,9 - 8,306274,456,0,1,4.0,0.0,8,6,4,2,3,0,23,20,2,0,0,1,0,0,0,0,0,0,1,74,5,4,0,0,0,1,3,1758782,2016
04/23/2016,home,12360,792,Winthrop,9,True,2,9,-7,loss,2 - 9,309016,456,0,1,6.2,0.0,7,5,5,3,4,0,33,26,1,0,0,1,0,2,0,0,0,1,1,0,9,7,0,1,0,1,3,1758782,2016
05/07/2016,away,12360,363,Longwood,9,True,1,2,-1,loss,1 - 2,311981,456,0,1,7.0,0.0,3,1,1,4,2,0,26,22,1,0,0,1,0,0,0,0,0,0,0,99,7,10,0,0,0,1,1,1758782,2016
05/14/2016,home,12360,1092,Gardner-Webb,9,True,1,12,-11,loss,1 - 12,313189,456,0,1,1.0,0.0,6,7,6,0,0,0,11,9,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,1,0,1758782,2016
05/19/2016,away,12360,563,Radford,9,True,3,8,-5,loss,3 - 8,313754,456,0,1,5.2,0.0,6,3,3,1,3,0,24,21,1,0,1,0,0,0,0,0,0,1,1,0,8,6,0,1,0,1,1,1758782,2016
