App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,2.0,0.0,1,1,0,0,2,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,02/11/2017,home,12560,25719,Penn St.-Altoona,9,True,7,2,5,win,205485,203,1537286,2017
0,1,4.0,0.0,7,1,1,0,3,0,19,17,1,0,0,0,0,0,0,0,0,1,1,0,2,7,1,0,0,1,2,02/18/2017,home,12560,325,Juniata,9,True,13,6,7,win,206181,203,1537286,2017
0,0,1.2,0.0,6,4,1,1,1,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,02/25/2017,home,12560,30081,Penn St. Harrisburg,9,True,16,15,1,win,207231,203,1537286,2017
0,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,2,0,03/01/2017,away,12560,139,Chris. Newport,9,True,3,14,-11,loss,208125,203,1537286,2017
0,1,4.1,0.0,5,3,3,0,2,0,18,17,2,0,0,0,0,0,0,0,0,1,0,0,8,3,0,0,0,1,0,03/06/2017,neutral,12560,806,Wittenberg,9,True,7,3,4,win,209490,203,1537286,2017
0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,03/11/2017,away,12560,745,Va. Wesleyan,9,True,5,3,2,win,210604,203,1537286,2017
0,0,0.2,0.0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,03/18/2017,home,12560,578,Roanoke,9,True,6,10,-4,loss,212252,203,1537286,2017
0,1,6.1,0.0,7,3,1,0,2,0,27,25,0,0,0,0,0,1,0,0,0,0,1,0,10,5,0,0,0,1,0,03/21/2017,away,12560,752,Wash. & Lee,9,True,9,11,-2,loss,213034,203,1537286,2017
0,1,3.0,0.0,8,6,6,2,2,0,19,17,3,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,1,0,03/29/2017,home,12560,637,Shenandoah,9,True,3,10,-7,loss,214964,203,1537286,2017
0,1,6.1,0.0,11,6,5,0,2,0,29,28,1,2,0,0,0,0,0,0,0,1,0,0,7,8,0,1,0,1,1,04/08/2017,home,12560,1112,Guilford,9,True,4,15,-11,loss,217689,203,1537286,2017
0,1,5.2,0.0,5,6,6,4,4,0,27,20,0,0,0,0,1,1,0,0,0,0,2,0,6,6,0,1,0,1,0,04/15/2017,home,12560,565,Randolph-Macon,9,True,7,9,-2,loss,220138,203,1537286,2017
0,1,5.1,0.0,8,6,5,2,2,0,27,24,2,0,0,1,0,0,0,0,0,1,0,0,11,3,0,1,0,1,0,04/21/2017,away,12560,269,Hampden-Sydney,9,True,6,11,-5,loss,221415,203,1537286,2017
0,1,5.2,0.0,10,6,4,2,4,0,29,25,1,1,0,0,0,0,0,0,0,2,0,0,6,5,0,1,0,1,1,04/29/2017,away,12560,374,Lynchburg,9,True,3,7,-4,loss,223656,203,1537286,2017
