date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,1014,Col. of Charleston,9,True,1,3,-2,loss,1 - 3,5248762,748,1,0,2.0,0.0,3,2,2,2,3,0,11,9,1,0,0,1,1,0,0,0,0,0,0,53,1,2,0,1,0,2,2,0,2651282,2022
02/26/2022,away,15860,198,ETSU,9,True,3,15,-12,loss,3 - 15,5216479,748,1,0,0.1,0.0,6,6,6,1,0,0,8,7,1,0,0,0,1,0,0,0,0,0,0,32,0,1,0,0,0,2,0,0,2651282,2022
03/06/2022,away,15860,657,Southern California,9,True,2,6,-4,loss,2 - 6,5226562,748,1,1,1.2,0.0,4,4,3,4,1,0,11,7,0,0,0,0,1,0,0,0,0,0,0,54,1,0,0,1,0,1,0,0,2651282,2022
03/11/2022,away,15860,736,Vanderbilt,9,True,0,13,-13,loss,0 - 13,5231474,748,1,0,5.0,0.0,8,3,3,2,2,0,23,21,1,0,0,0,1,0,0,1,0,0,0,84,7,3,0,0,0,2,1,0,2651282,2022
03/16/2022,away,15860,236,Fordham,9,True,19,11,8,win,19 - 11,5236435,748,1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,3,0,0,2651282,2022
03/19/2022,away,15860,540,Penn,9,True,3,5,-2,loss,3 - 5,5239269,748,1,0,1.0,0.0,1,0,0,1,2,0,6,5,1,0,0,0,0,0,1,3,3,0,0,17,1,0,0,0,0,3,0,0,2651282,2022
03/23/2022,away,15860,603,St. John's (NY),9,True,4,6,-2,loss,4 - 6,5243660,748,1,0,0.2,0.0,2,1,1,0,0,0,4,4,1,0,0,0,1,0,0,1,1,0,0,9,0,2,0,0,0,5,0,0,2651282,2022
03/27/2022,home,15860,127,Central Conn. St.,9,True,3,8,-5,loss,3 - 8,5247876,748,1,1,4.0,0.0,8,6,4,0,3,0,22,20,2,0,0,0,0,1,0,0,0,1,0,75,7,2,0,1,0,1,1,0,2651282,2022
04/03/2022,away,15860,450,Mount St. Mary's,9,True,1,3,-2,loss,1 - 3,5254566,748,1,1,3.2,0.0,4,3,2,4,2,0,19,14,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0,1,0,1,1,1,2651282,2022
04/10/2022,home,15860,590,Sacred Heart,9,True,6,3,3,win,6 - 3,5260913,748,1,1,3.1,0.0,3,2,1,3,2,0,18,12,1,0,0,0,2,1,0,0,0,1,1,69,6,2,0,0,0,1,1,0,2651282,2022
04/16/2022,away,15860,361,LIU,9,True,10,7,3,win,10 - 7,5267039,748,1,1,1.1,0.0,5,5,5,3,3,0,12,9,1,0,0,0,0,0,0,0,0,0,0,56,0,1,0,0,0,1,1,0,2651282,2022
04/24/2022,home,15860,222,Fairleigh Dickinson,9,True,1,6,-5,loss,1 - 6,5274256,748,1,0,3.0,0.0,3,1,0,0,0,0,14,12,0,0,0,0,0,2,0,1,0,0,0,41,3,5,0,0,0,2,0,0,2651282,2022
05/01/2022,home,15860,410,Merrimack,9,True,5,6,-1,loss,5 - 6,5280829,748,1,0,3.0,0.0,2,2,1,1,2,0,13,11,1,1,0,0,3,0,1,2,2,0,1,44,4,2,0,0,0,2,1,0,2651282,2022
05/08/2022,away,15860,127,Central Conn. St.,9,True,1,9,-8,loss,1 - 9,5285024,748,1,0,3.1,0.0,4,3,1,2,1,0,17,14,1,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,2,0,0,2651282,2022
05/15/2022,home,15860,450,Mount St. Mary's,9,True,8,10,-2,loss,8 - 10,5288130,748,1,0,0.0,0.0,1,2,2,1,0,0,3,1,0,0,0,0,0,1,0,2,2,0,0,10,0,0,0,0,0,4,0,0,2651282,2022
05/21/2022,away,15860,81,Bryant,9,True,5,13,-8,loss,5 - 13,5289475,748,1,0,1.2,0.0,3,6,3,1,3,0,11,8,0,0,0,2,0,2,0,0,0,0,0,46,0,2,0,0,0,2,1,0,2651282,2022
