date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2021,home,15580,627,San Diego,9,True,14,7,7,win,14 - 7,5002897,626,1,2.0,0,5,2,2,0,3,0,10,10,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,1982511,2021
02/26/2021,home,15580,112,UC San Diego,9,True,10,4,6,win,10 - 4,5008889,626,1,3.0,0,0,0,0,4,3,0,13,9,0,0,0,0,0,0,0,1,0,0,0,55,4,2,1,0,0,2,0,0,1982511,2021
03/06/2021,home,15580,96,Fresno St.,9,True,2,3,-1,loss,2 - 3,5017069,626,1,0.1,0,1,2,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,2,0,0,1982511,2021
03/13/2021,home,15580,465,UNLV,9,True,1,5,-4,loss,1 - 5,5024541,626,1,2.0,0,2,1,1,2,2,0,10,7,0,0,0,0,0,0,0,1,0,1,0,32,2,2,0,0,0,2,1,0,1982511,2021
03/21/2021,home,15580,721,Air Force,9,True,9,13,-4,loss,9 - 13,5033636,626,1,0.0,0,0,2,1,1,0,0,2,1,0,0,0,0,1,0,0,3,3,0,0,13,0,0,0,0,0,2,0,0,1982511,2021
04/10/2021,home,15580,466,Nevada,9,True,15,7,8,win,15 - 7,5053026,626,1,2.1,0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,1,0,0,0,32,3,2,0,0,0,4,0,0,1982511,2021
04/11/2021,home,15580,466,Nevada,9,True,3,5,-2,loss,3 - 5,5054259,626,1,0.2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,2,1,0,0,11,1,1,0,0,0,3,0,0,1982511,2021
04/17/2021,away,15580,96,Fresno St.,9,True,12,11,1,win,12 - 11,5059460,626,1,1.0,0,0,2,1,1,0,0,5,3,0,0,0,0,1,0,0,1,0,1,0,19,1,2,0,0,0,2,0,0,1982511,2021
04/18/2021,away,15580,96,Fresno St.,9,True,21,14,7,win,21 - 14,5060972,626,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,1,0,0,0,15,0,1,0,0,0,7,0,0,1982511,2021
04/24/2021,home,15580,30095,Utah Tech,9,True,8,7,1,win,8 - 7,5066045,626,1,2.0,0,0,0,0,1,4,0,7,6,0,0,0,0,0,0,0,0,0,0,0,28,2,0,1,0,0,4,2,0,1982511,2021
05/01/2021,away,15580,466,Nevada,9,True,7,15,-8,loss,7 - 15,5071358,626,1,1.0,0,5,6,3,1,1,0,10,9,0,0,0,2,1,0,0,2,2,0,0,38,1,1,0,0,0,3,0,0,1982511,2021
05/08/2021,home,15580,630,San Jose St.,9,True,10,6,4,win,10 - 6,5076149,626,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,1,0,0,1,0,0,0,19,0,2,0,0,0,2,0,0,1982511,2021
05/09/2021,home,15580,630,San Jose St.,9,True,8,3,5,win,8 - 3,5076572,626,1,0.2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,3,0,0,1982511,2021
05/15/2021,away,15580,465,UNLV,9,True,10,11,-1,loss,10 - 11,5078902,626,1,1.0,0,3,2,0,0,2,0,7,7,1,0,0,0,0,0,0,1,1,0,0,20,1,0,0,1,0,3,0,0,1982511,2021
05/16/2021,away,15580,465,UNLV,9,True,1,8,-7,loss,1 - 8,5079136,626,1,1.0,0,1,1,0,0,1,0,5,4,0,0,0,0,1,0,0,2,2,0,1,20,0,2,0,0,0,4,0,0,1982511,2021
05/22/2021,away,15580,721,Air Force,9,True,13,10,3,win,13 - 10,5081349,626,1,3.0,0,4,3,2,2,3,0,15,13,4,0,0,0,0,0,0,0,0,0,0,65,5,1,1,0,0,2,3,0,1982511,2021
05/28/2021,away,15580,473,New Mexico,9,True,7,17,-10,loss,7 - 17,5082142,626,1,1.0,0,5,6,5,1,2,0,9,7,1,0,0,0,0,0,0,0,0,1,0,32,0,0,0,1,0,2,0,0,1982511,2021
