date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/18/2012,home,10942,81,Bryant,9,True,16,2,14,win,16 - 2,756078,388,1,5.0,1,0,0,2,6,0,18,16,1,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,1,2,991934,2012
02/25/2012,away,10942,48,Charleston So.,9,True,4,0,4,win,4 - 0,757130,388,1,7.0,5,0,0,1,7,0,26,23,1,0,0,3,0,0,0,0,0,2,0,0,7,6,1,0,0,1,0,991934,2012
03/03/2012,away,10942,749,Wake Forest,9,True,1,6,-5,loss,1 - 6,758342,388,1,6.1,9,6,6,2,3,0,28,26,2,0,2,0,0,0,0,0,0,0,0,102,3,11,0,1,0,1,3,991934,2012
03/10/2012,away,10942,1092,Gardner-Webb,9,True,13,5,8,win,13 - 5,760481,388,1,7.0,6,2,1,1,8,0,28,26,2,0,0,0,0,0,0,0,0,1,0,104,4,9,1,0,0,1,2,991934,2012
03/17/2012,home,10942,596,St. Bonaventure,9,True,8,10,-2,loss,8 - 10,762734,388,1,6.0,8,2,2,2,8,0,27,25,1,1,0,0,1,0,0,0,0,0,0,99,2,7,0,0,0,1,5,991934,2012
03/24/2012,away,10942,9,UAB,9,True,1,5,-4,loss,1 - 5,764859,388,1,5.2,8,5,5,4,1,0,27,22,0,1,0,0,1,0,0,0,0,1,0,0,6,8,0,1,0,1,0,991934,2012
03/31/2012,home,10942,355,Liberty,9,True,5,9,-4,loss,5 - 9,767682,388,1,5.0,10,6,5,3,3,0,29,24,1,0,0,2,0,1,0,0,0,1,0,94,7,4,0,1,0,1,1,991934,2012
04/07/2012,home,10942,404,Memphis,9,True,0,7,-7,loss,0 - 7,769750,388,1,6.0,7,2,2,2,7,0,28,24,1,0,1,0,0,1,0,0,0,1,0,102,8,3,0,1,0,1,2,991934,2012
04/14/2012,home,10942,574,Rice,9,True,1,5,-4,loss,1 - 5,771817,388,1,6.0,7,5,1,2,2,0,29,25,1,0,0,0,0,1,0,0,0,0,1,104,7,8,0,1,0,1,1,991934,2012
04/21/2012,away,10942,288,Houston,9,True,4,3,1,win,4 - 3,774270,388,1,6.0,6,3,3,4,2,0,28,22,1,0,0,0,0,1,0,0,0,1,0,108,8,6,0,0,0,1,1,991934,2012
04/28/2012,home,10942,664,Southern Miss.,9,True,2,1,1,win,2 - 1,776471,388,1,6.1,5,1,1,1,4,0,25,22,0,0,1,0,0,1,0,0,0,1,0,107,7,6,1,0,0,1,0,991934,2012
05/06/2012,away,10942,196,East Carolina,9,True,3,6,-3,loss,3 - 6,778635,388,1,5.2,9,3,3,2,1,0,25,22,1,0,0,0,0,0,0,0,0,1,0,113,6,7,0,0,0,1,0,991934,2012
05/13/2012,home,10942,128,UCF,9,True,6,13,-7,loss,6 - 13,779610,388,1,3.2,8,9,5,0,3,0,22,21,2,0,2,1,0,1,0,0,0,0,0,75,6,2,0,1,0,1,0,991934,2012
05/18/2012,away,10942,718,Tulane,11,True,5,6,-1,loss,5 - 6,780059,388,1,4.2,10,5,5,1,5,0,26,24,4,0,0,0,0,0,0,0,0,1,0,101,5,3,0,0,0,1,3,991934,2012
