date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/22/2021,home,15580,28600,Lipscomb,9,True,2,4,-2,loss,2 - 4,5005997,454,1,0,3.0,0.0,4,2,2,1,1,0,13,11,1,1,0,0,1,0,0,0,0,1,0,40,4,3,0,0,0,2,1,0,1977469,2021
02/26/2021,home,15580,308,Purdue Fort Wayne,9,True,9,5,4,win,9 - 5,5010593,454,1,0,1.0,0.0,2,0,0,1,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,2,0,1977469,2021
03/02/2021,home,15580,30,Arkansas St.,9,True,9,6,3,win,9 - 6,5012746,454,1,0,2.0,0.0,2,2,0,2,3,0,12,9,1,0,0,0,0,1,0,2,2,0,0,39,1,2,1,0,0,3,1,0,1977469,2021
03/06/2021,away,15580,31,Arkansas,9,True,6,11,-5,loss,6 - 11,5017682,454,1,0,2.1,0.0,3,2,2,2,0,0,11,9,1,0,0,1,0,0,0,3,3,0,0,37,1,5,0,0,0,2,0,0,1977469,2021
03/07/2021,away,15580,31,Arkansas,9,True,0,6,-6,loss,0 - 6,5018266,454,1,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,1,0,0,0,0,0,0,14,1,0,0,0,0,6,1,0,1977469,2021
03/09/2021,away,15580,367,Louisville,9,True,3,8,-5,loss,3 - 8,5019836,454,1,0,2.0,0.0,2,0,0,1,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,27,3,2,0,0,0,4,0,0,1977469,2021
03/13/2021,away,15580,201,Eastern Ill.,9,True,10,14,-4,loss,10 - 14,5027942,454,1,0,1.0,0.0,4,1,1,2,1,0,9,7,1,0,0,0,1,0,0,3,3,0,0,0,0,2,0,0,0,2,0,0,1977469,2021
03/16/2021,away,15580,334,Kentucky,9,True,13,8,5,win,13 - 8,5028433,454,1,0,2.2,0.0,4,2,2,1,1,0,13,12,0,0,0,2,1,0,0,0,0,0,0,48,3,4,1,0,0,2,0,0,1977469,2021
03/19/2021,home,15580,315,Jacksonville St.,9,True,3,2,1,win,3 - 2,5029819,454,1,0,1.1,0.0,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,26,1,2,1,0,0,2,0,0,1977469,2021
03/28/2021,away,15580,404,Memphis,9,True,4,2,2,win,4 - 2,5040691,454,1,1,4.0,0.0,1,2,0,0,5,0,15,14,0,0,0,0,0,0,0,0,0,0,1,53,3,4,1,0,0,1,2,0,1977469,2021
04/02/2021,away,15580,692,Tennessee Tech,9,True,4,5,-1,loss,4 - 5,5044771,454,1,1,2.0,0.0,4,5,5,1,3,0,13,9,0,0,0,2,2,2,0,0,0,0,1,51,0,3,0,1,0,1,1,0,1977469,2021
04/06/2021,home,15580,52,Bellarmine,9,True,12,8,4,win,12 - 8,5048729,454,1,0,1.0,0.0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,12,3,0,0,0,0,7,0,0,1977469,2021
04/09/2021,home,15580,654,Southeast Mo. St.,9,True,8,12,-4,loss,8 - 12,5051154,454,1,0,1.2,0.0,3,2,2,1,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,4,2,0,1977469,2021
04/17/2021,away,15580,14927,Belmont,9,True,5,8,-3,loss,5 - 8,5059467,454,1,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1977469,2021
04/20/2021,away,15580,52,Bellarmine,9,True,10,5,5,win,10 - 5,5062159,454,1,0,1.2,0.0,2,2,2,1,3,0,8,6,0,0,0,1,0,0,0,2,1,1,0,34,1,0,0,0,0,2,2,0,1977469,2021
04/23/2021,home,15580,202,Eastern Ky.,9,True,10,8,2,win,10 - 8,5064381,454,1,0,4.0,0.0,4,1,1,1,2,0,18,16,0,0,0,1,0,1,0,0,0,0,0,55,3,7,1,0,0,2,1,0,1977469,2021
04/27/2021,away,15580,659,Southern Ill.,9,True,4,5,-1,loss,4 - 5,5068444,454,1,0,0.2,0.0,2,2,2,0,1,0,4,4,0,1,0,1,0,0,0,0,0,0,0,15,1,0,0,1,0,3,0,0,1977469,2021
05/02/2021,away,15580,444,Morehead St.,9,True,6,11,-5,loss,6 - 11,5072004,454,1,0,2.2,0.0,3,3,3,1,4,0,14,11,0,0,0,2,0,2,0,2,2,0,0,49,2,2,0,0,0,4,1,0,1977469,2021
05/11/2021,home,15580,659,Southern Ill.,11,True,5,4,1,win,5 - 4,5077299,454,1,0,3.0,0.0,3,0,0,0,3,0,11,11,0,1,0,0,0,0,0,0,0,0,0,42,3,2,0,0,0,2,1,0,1977469,2021
05/14/2021,away,15580,660,SIUE,9,True,2,6,-4,loss,2 - 6,5078217,454,1,0,2.2,0.0,0,0,0,0,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,27,2,2,0,0,0,3,2,0,1977469,2021
05/15/2021,away,15580,660,SIUE,9,True,7,6,1,win,7 - 6,5079213,454,1,0,2.0,0.0,1,0,0,0,2,0,7,6,0,0,0,0,0,1,0,0,0,0,0,30,1,2,1,0,0,4,0,0,1977469,2021
05/21/2021,home,15580,43,Austin Peay,9,True,3,9,-6,loss,3 - 9,5080508,454,1,0,3.0,0.0,4,1,1,1,3,0,14,12,0,0,0,0,0,1,0,1,0,0,0,45,4,1,0,0,0,2,0,0,1977469,2021
05/27/2021,home,15580,444,Morehead St.,13,True,8,7,1,win,8 - 7,5082098,454,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,5,1,0,1977469,2021
05/28/2021,home,15580,654,Southeast Mo. St.,9,True,5,6,-1,loss,5 - 6,5082580,454,1,0,1.0,0.0,0,0,0,1,2,0,6,4,0,0,0,0,1,1,0,0,0,0,0,25,0,1,0,0,0,2,1,0,1977469,2021
05/30/2021,home,15580,654,Southeast Mo. St.,9,True,1,10,-9,loss,1 - 10,5082482,454,1,0,2.1,0.0,3,5,2,1,3,0,13,10,1,0,0,1,1,2,0,2,2,0,0,54,3,1,0,0,0,2,0,0,1977469,2021
