date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2013,away,11320,43,Austin Peay,9,True,13,1,12,win,13 - 1,658153,312,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,3,0,1422534,2013
03/03/2013,home,11320,782,Wichita St.,9,True,3,5,-2,loss,3 - 5,661159,312,1,3.0,7,4,3,1,0,0,15,12,3,0,0,1,0,0,1,0,0,1,1,53,4,3,0,1,0,1,0,1422534,2013
03/08/2013,home,11320,380,Maine,9,True,9,2,7,win,9 - 2,662070,312,1,2.0,1,0,0,0,3,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,2,1422534,2013
03/16/2013,home,11320,464,Omaha,9,True,6,9,-3,loss,6 - 9,664654,312,1,0.2,2,1,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1422534,2013
03/23/2013,away,11320,509,Northwestern,9,True,1,5,-4,loss,1 - 5,666281,312,1,1.0,2,1,1,0,2,0,6,4,1,0,0,0,0,1,0,0,0,1,0,19,1,0,0,0,0,2,0,1422534,2013
03/30/2013,home,11320,306,Indiana,9,True,5,16,-11,loss,5 - 16,667991,312,1,1.2,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,1422534,2013
04/02/2013,home,11320,771,Western Ill.,9,True,10,6,4,win,10 - 6,668847,312,1,2.1,1,0,0,0,1,0,8,8,1,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,4,1,1422534,2013
04/05/2013,home,11320,463,Nebraska,9,True,5,12,-7,loss,5 - 12,669408,312,1,2.0,3,3,3,1,1,0,10,8,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,1422534,2013
04/09/2013,home,11320,328,Kansas,9,True,3,8,-5,loss,3 - 8,670934,312,1,2.2,3,1,1,1,5,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,1422534,2013
04/13/2013,home,11320,327,Kansas St.,9,True,4,11,-7,loss,4 - 11,671704,312,1,3.2,5,2,2,1,1,0,16,14,1,0,1,0,0,0,0,2,1,0,1,52,4,5,0,0,0,2,0,1422534,2013
04/20/2013,away,11320,539,Penn St.,9,True,7,8,-1,loss,7 - 8,674146,312,1,2.0,3,2,2,0,2,0,10,10,1,0,0,1,0,0,0,0,0,0,0,30,1,3,0,0,0,2,1,1422534,2013
04/24/2013,home,11320,503,NIU,9,True,3,2,1,win,3 - 2,675279,312,1,1.0,1,0,0,2,0,0,6,4,0,1,0,0,0,0,0,0,0,0,0,20,1,2,0,0,0,4,0,1422534,2013
04/26/2013,home,11320,428,Minnesota,10,True,10,9,1,win,10 - 9,675624,312,1,1.2,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,0,0,0,28,2,3,0,0,0,3,0,1422534,2013
04/30/2013,home,11320,797,Milwaukee,9,True,3,10,-7,loss,3 - 10,677100,312,1,1.1,4,5,3,2,1,0,12,7,3,0,0,0,0,2,0,0,0,1,0,41,2,0,0,0,0,2,1,1422534,2013
05/07/2013,home,11320,464,Omaha,9,True,5,6,-1,loss,5 - 6,678529,312,1,2.1,5,5,4,3,0,0,15,10,1,0,1,0,0,0,0,0,0,0,2,61,0,6,0,1,0,1,0,1422534,2013
05/12/2013,home,11320,416,Michigan St.,9,True,2,4,-2,loss,2 - 4,679290,312,1,4.1,2,1,0,0,4,0,18,17,0,0,0,0,0,1,0,0,0,0,0,69,3,6,0,0,0,2,1,1422534,2013
05/17/2013,away,11320,559,Purdue,10,True,9,5,4,win,9 - 5,679729,312,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,3,0,1422534,2013
05/18/2013,away,11320,559,Purdue,9,True,5,4,1,win,5 - 4,679932,312,1,0.2,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,12,0,2,0,0,1,3,0,1422534,2013
