App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,2.2,0.0,7,5,5,3,4,0,18,15,2,0,0,1,0,0,0,0,0,0,0,68,2,2,0,0,0,2,1,0,02/18/2024,away,16580,315,Jacksonville St.,10,True,9,13,-4,loss,4526225,404,2652176,2024,1
1,0,0.1,0.0,2,2,1,3,1,0,6,3,0,0,0,1,1,0,0,2,2,0,0,34,0,0,0,0,0,2,1,0,02/25/2024,home,16580,71,Bowling Green,9,True,13,7,6,win,4527204,404,2652176,2024,1
1,0,1.0,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,3,0,0,02/28/2024,home,16580,695,UT Martin,9,True,7,3,4,win,4527647,404,2652176,2024,1
1,0,1.1,0.0,1,1,1,1,0,0,5,4,1,0,0,0,0,0,0,1,0,0,0,23,1,2,0,0,0,4,0,0,03/06/2024,away,16580,433,Ole Miss,9,True,3,5,-2,loss,4528987,404,2652176,2024,1
1,0,0.2,0.0,2,1,1,1,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,20,1,0,0,0,0,2,0,0,03/10/2024,home,16580,314,Jackson St.,10,True,4,6,-2,loss,4530216,404,2652176,2024,1
1,0,1.0,0.0,3,4,2,1,1,0,8,7,1,0,0,1,0,0,0,0,0,0,0,33,1,1,0,0,0,5,0,0,03/19/2024,away,16580,430,Mississippi St.,9,True,9,17,-8,loss,4531829,404,2652176,2024,1
1,1,2.0,0.0,2,1,1,1,4,0,9,8,1,0,0,1,0,0,0,0,0,0,0,45,1,1,0,1,0,1,3,0,03/26/2024,home,16580,28600,Lipscomb,9,True,4,7,-3,loss,4533299,404,2652176,2024,1
1,0,1.2,0.0,1,1,1,1,3,0,7,6,0,0,0,1,0,0,0,1,0,0,0,29,2,0,0,0,0,4,0,0,03/29/2024,home,16580,229,Fla. Atlantic,9,True,5,13,-8,loss,4533848,404,2652176,2024,1
1,1,2.0,0.0,4,1,1,0,0,0,9,9,2,0,0,0,0,0,0,0,0,0,0,36,3,2,0,0,0,1,0,0,04/02/2024,home,16580,433,Ole Miss,9,True,9,4,5,win,4534687,404,2652176,2024,1
1,0,1.1,0.0,0,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,25,1,2,0,0,0,2,1,0,04/07/2024,away,16580,574,Rice,9,True,2,1,1,win,4535894,404,2652176,2024,1
1,0,2.1,0.0,3,2,2,0,2,0,10,10,0,0,0,1,0,0,0,2,0,0,0,29,2,3,0,1,0,2,0,0,04/14/2024,home,16580,706,UTSA,9,True,5,7,-2,loss,4537382,404,2652176,2024,1
