date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,1320,Presbyterian,9,True,9,4,5,win,9 - 4,4707220,8,1,1.1,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,2,0,0,0,14,0,1,0,0,1,4,0,2121048,2019
02/24/2019,home,14781,47,Ball St.,9,True,6,0,6,win,6 - 0,4715557,8,1,1.0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,2121048,2019
02/26/2019,home,14781,487,North Ala.,9,True,8,0,8,win,8 - 0,4716684,8,1,1.0,0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,1,2121048,2019
03/02/2019,away,14781,646,South Alabama,9,True,6,1,5,win,6 - 1,4721096,8,1,2.0,0,1,0,0,0,4,0,7,7,1,0,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,3,3,2121048,2019
03/05/2019,home,14781,9,UAB,9,True,4,3,1,win,4 - 3,4724261,8,1,1.0,0,0,0,0,0,2,0,3,2,0,0,0,0,1,0,0,3,2,0,1,14,0,1,0,0,1,6,1,2121048,2019
03/06/2019,home,14781,649,South Dakota St.,14,True,5,4,1,win,5 - 4,4724897,8,1,3.1,0,2,0,0,1,5,0,13,11,0,0,0,0,0,0,0,3,1,1,0,43,5,0,0,0,0,7,2,2121048,2019
03/12/2019,home,14781,419,Middle Tenn.,9,True,2,0,2,win,2 - 0,4732650,8,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,1,5,0,2121048,2019
03/16/2019,away,14781,433,Ole Miss,9,True,8,6,2,win,8 - 6,4737562,8,1,2.0,0,1,0,0,1,2,0,8,6,0,0,0,0,0,1,0,0,0,0,0,36,2,1,0,0,1,6,0,2121048,2019
03/24/2019,home,14781,31,Arkansas,9,True,2,10,-8,loss,2 - 10,4746963,8,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,7,0,2121048,2019
03/26/2019,home,14781,37,Auburn,9,True,6,3,3,win,6 - 3,4749748,8,1,2.1,0,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,1,1,0,0,28,4,0,1,0,0,8,0,2121048,2019
03/31/2019,away,14781,235,Florida,9,True,3,6,-3,loss,3 - 6,4754365,8,1,3.2,0,2,2,2,1,3,0,14,13,0,0,0,1,0,0,0,1,0,0,0,46,3,5,0,0,0,2,1,2121048,2019
04/05/2019,home,14781,648,South Carolina,9,True,4,1,3,win,4 - 1,4759519,8,1,3.0,0,0,0,0,2,4,0,11,8,0,0,0,0,0,1,0,1,0,0,0,39,3,1,0,0,1,2,0,2121048,2019
04/06/2019,home,14781,648,South Carolina,12,True,4,5,-1,loss,4 - 5,4761162,8,1,0.1,0,0,0,0,2,1,0,3,1,0,0,0,0,2,0,1,1,1,0,0,10,0,0,0,0,0,7,0,2121048,2019
04/14/2019,away,14781,430,Mississippi St.,9,True,3,13,-10,loss,3 - 13,4770640,8,1,1.1,0,1,2,2,2,1,0,7,5,1,0,0,0,0,0,0,0,0,0,0,32,0,3,0,0,0,4,0,2121048,2019
04/16/2019,away,14781,9,UAB,9,True,3,2,1,win,3 - 2,4772533,8,1,1.0,0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,5,0,2121048,2019
04/21/2019,home,14781,736,Vanderbilt,9,True,0,2,-2,loss,0 - 2,4777001,8,1,2.2,0,3,1,1,0,3,0,11,11,1,0,0,1,0,0,0,0,0,0,0,49,1,4,0,1,0,1,1,2121048,2019
04/24/2019,away,14781,315,Jacksonville St.,9,True,6,3,3,win,6 - 3,4779570,8,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,1,5,0,2121048,2019
04/28/2019,home,14781,365,LSU,9,True,4,5,-1,loss,4 - 5,4783478,8,1,3.0,0,5,4,4,1,1,0,15,14,1,0,0,1,1,0,1,0,0,0,0,52,2,6,0,1,0,1,0,2121048,2019
05/04/2019,away,14781,37,Auburn,9,True,7,6,1,win,7 - 6,4787809,8,1,1.0,0,2,4,4,2,2,0,8,5,1,0,0,0,1,1,0,0,0,0,0,31,0,1,1,0,0,4,0,2121048,2019
05/08/2019,away,14781,716,Troy,9,True,7,3,4,win,7 - 3,4789417,8,1,1.0,0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,1,7,2,2121048,2019
05/11/2019,home,14781,697,Texas A&M,9,True,2,1,1,win,2 - 1,4790692,8,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,0,2121048,2019
05/14/2019,home,14781,625,Samford,9,True,4,2,2,win,4 - 2,4791518,8,1,1.1,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0,20,1,0,1,0,0,5,1,2121048,2019
05/18/2019,away,14781,257,Georgia,9,True,1,9,-8,loss,1 - 9,4792446,8,1,3.0,0,3,1,1,1,2,0,12,11,0,1,0,0,0,0,0,2,1,0,0,47,2,4,0,0,0,2,1,2121048,2019
