date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/25/2016,home,12360,136,Chicago St.,9,True,11,4,7,win,11 - 4,300677,472,0,0,0.2,0.0,3,1,1,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,4,0,1773287,2016
04/01/2016,away,12360,536,UTRGV,9,True,3,9,-6,loss,3 - 9,302266,472,0,0,2.0,0.0,0,0,0,3,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,37,3,3,0,0,0,3,0,1773287,2016
04/08/2016,away,12360,1104,Grand Canyon,9,True,5,4,1,win,5 - 4,303978,472,0,1,2.2,0.0,3,1,0,1,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,55,4,1,0,0,0,1,0,1773287,2016
04/15/2016,home,12360,30024,Utah Valley,9,True,7,4,3,win,7 - 4,306029,472,0,1,2.0,0.0,3,2,2,1,0,0,10,8,1,0,0,0,1,0,0,0,0,0,1,37,3,3,0,0,0,1,0,1773287,2016
04/24/2016,away,12360,94,CSU Bakersfield,9,True,2,8,-6,loss,2 - 8,309169,472,0,0,2.0,0.0,1,0,0,0,1,0,7,6,1,0,0,0,0,0,0,1,1,0,1,24,3,2,0,0,0,2,0,1773287,2016
04/26/2016,away,12360,473,New Mexico,9,True,4,10,-6,loss,4 - 10,309565,472,0,0,0.2,0.0,3,4,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,1,0,25,1,1,0,0,0,2,0,1773287,2016
04/30/2016,home,12360,102,Sacramento St.,9,True,6,2,4,win,6 - 2,310398,472,0,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,2,0,1773287,2016
05/03/2016,home,12360,473,New Mexico,9,True,2,3,-1,loss,2 - 3,311306,472,0,0,1.1,0.0,4,2,2,1,0,0,9,8,2,0,0,0,0,0,0,0,0,0,0,30,0,4,0,1,0,3,0,1773287,2016
05/07/2016,home,12360,1356,Seattle U,9,True,8,5,3,win,8 - 5,311930,472,0,0,0.2,0.0,2,1,1,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,1773287,2016
05/28/2016,home,12360,1356,Seattle U,9,True,10,12,-2,loss,10 - 12,314452,472,0,1,1.1,0.0,2,5,1,2,0,0,9,7,1,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0,1,0,1773287,2016
