date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,416,Michigan St.,9,True,5,11,-6,loss,5 - 11,292619,1320,0,0,2.2,0.0,3,2,2,2,4,0,12,9,2,0,0,0,2,0,0,2,0,0,1,50,1,2,0,0,0,2,1,1644932,2016
02/28/2016,home,12360,711,Towson,9,True,11,5,6,win,11 - 5,294319,1320,0,0,1.0,0.0,1,2,2,4,0,0,8,4,0,0,0,0,1,0,0,0,0,0,0,33,1,2,0,0,0,2,0,1644932,2016
03/06/2016,home,12360,340,La Salle,9,True,10,3,7,win,10 - 3,295794,1320,0,0,2.2,0.0,2,0,0,1,1,0,11,10,0,0,0,0,0,0,0,2,2,0,0,47,3,4,1,0,0,2,0,1644932,2016
03/13/2016,home,12360,71,Bowling Green,9,True,6,5,1,win,6 - 5,297903,1320,0,0,1.0,0.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,3,0,1644932,2016
03/16/2016,home,12360,2915,Wofford,9,True,4,8,-4,loss,4 - 8,298375,1320,0,0,0.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,1644932,2016
03/19/2016,away,12360,141,The Citadel,9,True,7,6,1,win,7 - 6,299017,1320,0,0,3.1,0.0,4,1,1,0,1,0,14,14,0,0,0,0,0,0,0,2,0,0,0,44,3,6,1,0,0,2,0,1644932,2016
04/02/2016,away,12360,456,UNC Asheville,9,True,13,8,5,win,13 - 8,302654,1320,0,0,2.0,0.0,2,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1644932,2016
04/06/2016,away,12360,10411,USC Upstate,9,True,6,5,1,win,6 - 5,303776,1320,0,0,1.0,0.0,3,3,3,2,1,0,8,6,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1644932,2016
04/09/2016,home,12360,792,Winthrop,9,True,2,1,1,win,2 - 1,304306,1320,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1644932,2016
04/13/2016,home,12360,244,Furman,9,True,8,10,-2,loss,8 - 10,305595,1320,0,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,5,0,1644932,2016
04/16/2016,away,12360,149,Coastal Carolina,9,True,2,4,-2,loss,2 - 4,306363,1320,0,0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,3,0,1644932,2016
04/17/2016,away,12360,149,Coastal Carolina,9,True,3,12,-9,loss,3 - 12,307149,1320,0,0,0.1,0.0,1,2,2,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,5,0,1644932,2016
04/23/2016,home,12360,355,Liberty,9,True,9,7,2,win,9 - 7,308364,1320,0,0,0.1,0.0,1,1,1,0,1,0,2,2,1,0,0,0,1,0,0,1,1,0,0,7,0,0,0,0,0,3,1,1644932,2016
04/27/2016,home,12360,488,N.C. A&T,9,True,3,5,-2,loss,3 - 5,309731,1320,0,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,2,0,1644932,2016
05/14/2016,home,12360,740,VCU,9,True,2,13,-11,loss,2 - 13,313105,1320,0,0,1.0,0.0,3,1,1,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,18,2,1,0,0,0,6,0,1644932,2016
05/21/2016,home,12360,48,Charleston So.,9,True,4,9,-5,loss,4 - 9,313977,1320,0,0,0.2,0.0,2,2,2,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,5,0,1644932,2016
