App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,2.0,0.0,3,4,4,2,3,0,10,7,1,0,0,1,0,0,0,0,0,1,0,40,1,1,0,1,0,1,0,0,02/23/2021,away,15580,1062,East Tex. Baptist,9,True,0,9,-9,loss,2048475,8490,1983822,2021
1,0,1.0,0.0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,02/26/2021,away,15580,1203,Mary Hardin-Baylor,9,True,4,1,3,win,2024929,8490,1983822,2021
1,0,2.2,0.0,2,0,0,0,4,0,10,10,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,3,1,0,02/27/2021,away,15580,1203,Mary Hardin-Baylor,9,True,5,2,3,win,2016820,8490,1983822,2021
1,0,1.0,0.0,2,1,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,3,0,0,03/05/2021,home,15580,24400,Concordia (TX),9,True,4,7,-3,loss,2017237,8490,1983822,2021
1,0,3.2,0.0,5,2,2,1,4,0,17,16,0,0,0,1,1,0,0,0,0,0,0,63,4,3,0,1,0,3,1,0,03/06/2021,home,15580,24400,Concordia (TX),10,True,1,3,-2,loss,2017413,8490,1983822,2021
1,0,2.0,0.0,3,2,0,0,0,0,10,10,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,4,0,0,03/13/2021,home,15580,125,Centenary (LA),8,True,3,5,-2,loss,2017922,8490,1983822,2021
1,0,3.0,0.0,4,2,2,1,5,0,14,13,0,0,0,1,0,0,0,1,1,0,0,0,3,1,0,0,0,2,0,0,03/19/2021,away,15580,8530,McMurry,9,True,4,5,-1,loss,2018387,8490,1983822,2021
1,0,3.0,0.0,4,1,1,0,3,0,13,13,3,0,0,0,0,0,0,0,0,0,0,34,5,1,0,0,1,2,2,0,03/26/2021,home,15580,271,Hardin-Simmons,9,True,13,2,11,win,2024276,8490,1983822,2021
1,0,1.0,0.0,4,4,4,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,04/01/2021,away,15580,1182,Louisiana Col.,9,True,3,11,-8,loss,2019906,8490,1983822,2021
1,0,0.1,0.0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,4,0,0,04/10/2021,home,15580,23008,Ozarks (AR),9,True,5,4,1,win,2069861,8490,1983822,2021
1,0,1.0,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,0,4,0,0,04/11/2021,home,15580,23008,Ozarks (AR),9,True,4,7,-3,loss,2020688,8490,1983822,2021
1,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,3,1,0,04/11/2021,home,15580,23008,Ozarks (AR),9,True,7,2,5,win,2026203,8490,1983822,2021
1,0,2.0,0.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,24,1,2,0,0,0,2,0,0,04/17/2021,home,15580,30197,Belhaven,9,True,12,2,10,win,2024341,8490,1983822,2021
1,0,2.0,0.0,4,2,2,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,37,3,3,0,0,1,2,0,0,04/18/2021,home,15580,30197,Belhaven,9,True,4,3,1,win,2021158,8490,1983822,2021
1,0,2.0,0.0,2,1,1,1,0,0,8,6,1,0,0,0,0,0,0,0,0,0,1,28,1,3,0,0,0,2,0,0,04/24/2021,away,15580,23121,Texas-Dallas,9,True,0,4,-4,loss,2024852,8490,1983822,2021
1,0,2.1,0.0,2,1,1,0,2,0,9,9,1,0,0,0,0,0,0,3,0,0,0,32,4,1,0,0,0,3,1,0,04/25/2021,away,15580,23121,Texas-Dallas,9,True,4,6,-2,loss,2021885,8490,1983822,2021
1,0,2.0,0.0,1,0,0,0,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,2,5,0,04/30/2021,home,15580,1062,East Tex. Baptist,9,True,5,1,4,win,2022489,8490,1983822,2021
1,0,3.1,0.0,7,4,4,2,1,0,20,17,1,0,0,1,0,0,1,2,0,1,0,67,4,5,0,0,0,2,0,0,05/06/2021,away,15580,23121,Texas-Dallas,9,True,4,11,-7,loss,2076535,8490,1983822,2021
