date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,651,South Fla.,10,True,5,4,1,win,5 - 4,5208129,164,1,5.2,0,5,2,1,1,13,0,25,23,0,0,0,1,0,1,0,0,0,0,0,101,2,2,0,0,0,1,4,0,2462286,2022
02/25/2022,away,15860,2711,North Florida,9,True,11,5,6,win,11 - 5,5215377,164,1,6.0,0,6,4,0,0,10,0,25,25,1,0,0,0,1,0,0,0,0,0,0,96,5,2,1,0,0,1,3,0,2462286,2022
03/04/2022,away,15860,231,FIU,9,True,4,2,2,win,4 - 2,5224184,164,1,6.0,0,7,2,2,2,10,0,26,24,0,0,0,0,0,0,0,0,0,0,0,116,5,2,0,0,0,1,4,0,2462286,2022
03/11/2022,away,15860,541,Pepperdine,9,True,6,2,4,win,6 - 2,5231489,164,1,7.0,0,5,2,2,2,11,0,27,25,0,1,0,0,0,0,0,0,0,0,0,103,5,4,1,0,0,1,5,1,2462286,2022
03/19/2022,away,15860,112,UC San Diego,9,True,8,7,1,win,8 - 7,5240346,164,1,6.2,0,5,5,5,1,5,0,27,22,0,2,0,0,0,3,0,0,0,0,1,100,6,7,1,0,0,1,3,0,2462286,2022
03/25/2022,home,15860,572,Rhode Island,9,True,19,2,17,win,19 - 2,5245265,164,1,6.0,0,4,1,1,0,11,0,23,22,0,0,0,1,0,1,0,0,0,0,0,85,3,4,1,0,0,1,4,0,2462286,2022
04/01/2022,away,15860,331,Kent St.,9,True,4,3,1,win,4 - 3,5289697,164,1,8.0,0,5,3,3,0,10,0,31,29,0,0,0,2,0,1,0,0,0,1,0,114,10,4,1,0,0,1,4,0,2462286,2022
04/08/2022,home,15860,603,St. John's (NY),9,True,12,7,5,win,12 - 7,5258525,164,1,6.0,0,5,1,1,0,6,0,22,22,0,0,0,0,0,0,0,0,0,0,0,81,4,7,1,0,0,1,2,0,2462286,2022
04/14/2022,away,15860,635,Seton Hall,9,True,7,6,1,win,7 - 6,5264743,164,1,7.0,0,8,4,4,2,5,0,31,28,1,1,0,0,0,1,0,0,0,0,0,102,6,8,1,0,0,1,2,0,2462286,2022
04/22/2022,home,15860,739,Villanova,9,True,4,1,3,win,4 - 1,5271339,164,1,8.1,0,5,1,1,2,7,0,32,27,1,0,0,0,0,2,0,0,0,1,0,104,10,6,1,0,0,1,3,0,2462286,2022
04/29/2022,away,15860,87,Butler,10,True,8,7,1,win,8 - 7,5278326,164,1,6.2,0,9,7,4,0,6,0,30,29,2,2,0,0,0,0,0,0,0,0,1,94,5,9,0,0,0,1,1,0,2462286,2022
05/06/2022,home,15860,169,Creighton,9,True,3,1,2,win,3 - 1,5283605,164,1,8.0,0,3,1,0,1,9,0,28,27,1,0,0,0,0,0,0,0,0,0,0,106,6,9,1,0,0,1,3,0,2462286,2022
05/13/2022,home,15860,812,Xavier,9,True,2,7,-5,loss,2 - 7,5287272,164,1,7.0,0,6,4,3,1,9,0,28,27,0,0,1,2,0,0,0,0,0,0,0,100,6,5,0,1,0,1,1,0,2462286,2022
05/19/2022,away,15860,251,Georgetown,9,True,2,13,-11,loss,2 - 13,5288884,164,1,5.1,0,11,10,9,1,9,0,29,27,2,0,0,5,0,1,0,0,0,0,0,94,2,4,0,1,0,1,4,0,2462286,2022
05/26/2022,home,15860,251,Georgetown,9,True,4,0,4,win,4 - 0,5290177,164,1,7.0,0,4,0,0,4,8,0,27,22,1,0,0,0,0,0,0,0,0,1,0,109,3,8,1,0,0,1,3,0,2462286,2022
06/03/2022,home,15860,749,Wake Forest,9,True,8,7,1,win,8 - 7,5290789,164,1,6.0,0,3,2,2,4,11,0,25,21,0,0,0,0,0,0,0,0,0,0,0,109,3,4,0,0,0,1,4,0,2462286,2022
06/06/2022,home,15860,392,Maryland,9,True,11,8,3,win,11 - 8,5290983,164,1,2.1,0,2,2,2,2,5,0,11,9,1,0,0,1,0,0,0,1,0,0,0,50,0,2,1,0,0,2,3,0,2462286,2022
06/12/2022,home,15860,674,Stanford,9,True,2,8,-6,loss,2 - 8,5291197,164,1,1.1,0,7,7,7,2,2,0,13,10,1,0,0,1,0,0,0,0,0,0,1,66,0,2,0,1,0,1,2,0,2462286,2022
