App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,3.2,0.0,4,3,3,4,3,0,20,14,1,0,0,1,0,2,0,0,0,0,0,0,3,4,0,0,0,1,1,0,02/12/2021,home,15580,1376,Southern Ark.,8,True,4,3,1,win,2015986,1123,1862223,2021
1,1,5.0,0.0,5,0,0,1,6,0,20,19,1,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,1,1,0,02/27/2021,home,15580,30152,Southern Nazarene,9,True,14,1,13,win,2016770,1123,1862223,2021
1,1,3.2,0.0,3,3,3,4,1,0,21,14,1,1,0,0,1,2,0,0,0,1,0,0,4,6,0,1,0,1,0,0,03/06/2021,home,15580,8411,Ark.-Monticello,9,True,3,8,-5,loss,2017324,1123,1862223,2021
1,1,3.0,0.0,5,5,4,2,0,0,19,14,2,0,0,1,1,1,0,0,0,0,2,0,1,8,0,1,0,1,0,0,03/12/2021,away,15580,1116,Harding,9,True,3,11,-8,loss,2059258,1123,1862223,2021
1,1,6.0,0.0,4,3,3,4,4,0,25,20,0,0,0,0,1,0,0,0,0,0,1,90,5,8,0,1,0,1,2,0,03/19/2021,away,15580,30178,Northwestern Okla.,9,True,3,9,-6,loss,2018360,1123,1862223,2021
1,1,5.0,0.0,5,4,2,7,1,0,26,19,0,0,0,1,0,0,0,0,0,0,0,89,1,11,1,0,0,1,0,0,03/26/2021,home,15580,8744,Southwestern Okla.,9,True,14,4,10,win,2019045,1123,1862223,2021
1,1,4.0,0.0,5,5,5,4,3,0,21,17,1,0,0,1,0,0,0,0,0,0,0,86,5,4,0,0,0,1,0,0,04/02/2021,home,15580,1376,Southern Ark.,9,True,6,9,-3,loss,2019812,1123,1862223,2021
1,1,2.0,0.0,1,5,5,4,0,0,13,6,0,0,0,0,0,2,0,0,0,0,0,37,2,3,0,1,0,1,0,0,04/10/2021,away,15580,947,Arkansas Tech,9,True,2,11,-9,loss,2070239,1123,1862223,2021
1,1,3.2,0.0,5,3,3,5,4,0,21,16,1,0,0,2,0,0,0,0,0,0,0,78,2,6,0,0,0,1,1,0,04/20/2021,home,15580,1116,Harding,9,True,13,9,4,win,2021782,1123,1862223,2021
1,0,2.0,0.0,4,5,5,1,2,0,11,9,0,0,0,3,2,0,0,1,1,0,1,0,2,2,0,0,0,3,1,0,05/08/2021,away,15580,30202,Okla. Baptist,9,True,1,9,-8,loss,2025784,1123,1862223,2021
1,1,3.0,0.0,2,2,1,4,1,0,16,10,1,0,0,0,1,1,0,0,0,0,1,67,2,6,0,0,0,1,0,0,05/30/2021,neutral,15580,383,Minnesota St.,9,True,4,7,-3,loss,2081045,1123,1862223,2021
