date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2013,home,11320,165,Coppin St.,9,True,13,9,4,win,13 - 9,658451,29,1,1.1,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1320126,2013
02/20/2013,away,11320,99,Long Beach St.,9,True,3,1,2,win,3 - 1,658787,29,1,1.2,1,0,0,1,2,0,7,6,0,0,0,1,0,0,0,1,0,0,0,40,1,2,0,0,1,3,0,1320126,2013
02/24/2013,home,11320,630,San Jose St.,9,True,9,4,5,win,9 - 4,659562,29,1,1.1,1,0,0,1,2,0,6,5,0,0,0,0,0,0,0,1,1,0,0,27,0,2,0,0,1,2,0,1320126,2013
02/26/2013,home,11320,30024,Utah Valley,9,True,1,3,-2,loss,1 - 3,659976,29,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,10,2,0,0,0,0,3,0,1320126,2013
02/27/2013,home,11320,30024,Utah Valley,9,True,14,5,9,win,14 - 5,660069,29,1,1.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,4,0,1320126,2013
03/01/2013,home,11320,629,San Francisco,9,True,6,4,2,win,6 - 4,660244,29,1,1.1,1,0,0,0,2,0,5,5,0,0,0,0,0,0,0,1,0,0,0,23,2,0,0,0,1,3,0,1320126,2013
03/05/2013,home,11320,700,Texas Tech,9,True,6,2,4,win,6 - 2,661459,29,1,1.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,2,1,1320126,2013
03/08/2013,home,11320,158,Columbia,9,True,4,3,1,win,4 - 3,661874,29,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,0,0,2,1,1320126,2013
03/10/2013,home,11320,158,Columbia,9,True,7,5,2,win,7 - 5,662727,29,1,3.0,1,0,0,0,6,0,10,10,0,0,0,1,0,0,0,1,0,0,0,40,2,1,1,0,0,3,2,1320126,2013
03/16/2013,home,11320,528,Oregon St.,9,True,3,4,-1,loss,3 - 4,664216,29,1,1.2,0,0,0,0,2,0,5,5,0,0,0,0,1,0,0,2,0,0,0,24,2,1,0,0,0,3,1,1320126,2013
03/22/2013,away,11320,529,Oregon,9,True,1,2,-1,loss,1 - 2,665563,29,1,0.2,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,1,1320126,2013
