date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/28/2016,away,12360,458,Charlotte,9,True,0,8,-8,loss,0 - 8,294314,709,0,0,3.0,0.0,6,4,4,0,0,0,15,13,2,0,0,0,1,1,0,0,0,0,1,55,6,2,0,0,0,2,0,1648458,2016
03/08/2016,away,12360,228,Florida A&M,9,True,4,12,-8,loss,4 - 12,296349,709,0,1,2.1,0.0,7,6,6,0,2,0,14,14,3,0,0,2,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,1648458,2016
03/16/2016,away,12360,513,Notre Dame,9,True,3,10,-7,loss,3 - 10,298382,709,0,0,1.2,0.0,3,2,2,0,0,0,9,8,1,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,2,0,1648458,2016
03/20/2016,away,12360,306,Indiana,9,True,1,5,-4,loss,1 - 5,4070123,306,0,0,2.1,0.0,3,1,1,1,2,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,1648458,2016
03/22/2016,away,12360,175,Dayton,9,True,6,14,-8,loss,6 - 14,300052,709,0,0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,1648458,2016
03/25/2016,home,12360,86,Buffalo,9,True,7,13,-6,loss,7 - 13,300780,709,0,0,3.0,0.0,4,3,3,3,1,0,13,9,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,4,1,1648458,2016
03/30/2016,away,12360,518,Ohio St.,9,True,8,9,-1,loss,8 - 9,302102,709,0,0,1.1,0.0,1,1,1,1,0,0,5,4,0,0,0,1,0,0,0,2,0,0,0,18,2,1,0,0,0,2,0,1648458,2016
04/06/2016,away,12360,817,Youngstown St.,9,True,6,4,2,win,6 - 4,303940,709,0,1,2.0,0.0,5,3,3,0,1,0,10,9,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,1,1648458,2016
04/08/2016,away,12360,331,Kent St.,9,True,0,3,-3,loss,0 - 3,304122,709,0,0,1.0,0.0,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,13,2,1,0,0,0,2,0,1648458,2016
04/10/2016,away,12360,331,Kent St.,12,True,1,2,-1,loss,1 - 2,305049,709,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,5,0,1648458,2016
04/16/2016,away,12360,810,Wright St.,9,True,9,3,6,win,9 - 3,306309,709,0,0,1.0,0.0,1,0,0,2,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,3,1,1648458,2016
04/20/2016,away,12360,418,Michigan,9,True,1,2,-1,loss,1 - 2,307839,709,0,0,3.1,0.0,6,2,2,0,4,0,17,15,0,1,0,1,0,1,0,0,0,0,1,0,1,5,0,1,0,2,0,1648458,2016
04/27/2016,away,12360,416,Michigan St.,9,True,1,4,-3,loss,1 - 4,309759,709,0,0,1.0,0.0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,1,0,0,13,0,2,0,0,0,3,0,1648458,2016
05/06/2016,away,12360,503,NIU,9,True,9,8,1,win,9 - 8,311609,709,0,0,1.0,0.0,0,1,1,0,1,0,4,3,0,0,0,0,0,1,0,2,0,0,0,13,1,1,0,0,0,3,0,1648458,2016
05/08/2016,away,12360,503,NIU,9,True,11,2,9,win,11 - 2,312347,709,0,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,3,0,1648458,2016
05/13/2016,home,12360,47,Ball St.,9,True,10,7,3,win,10 - 7,312977,709,0,0,0.1,0.0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,3,1,1648458,2016
05/14/2016,home,12360,47,Ball St.,9,True,10,7,3,win,10 - 7,313196,709,0,0,0.2,0.0,4,4,0,1,0,0,7,6,2,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,2,0,1648458,2016
05/21/2016,home,12360,204,Eastern Mich.,9,True,14,2,12,win,14 - 2,314053,709,0,0,1.0,0.0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,19,2,1,0,0,0,3,0,1648458,2016
05/26/2016,home,12360,331,Kent St.,9,True,2,3,-1,loss,2 - 3,314271,709,0,0,0.1,0.0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,2,0,1648458,2016
