date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,346,Lamar University,9,True,1,16,-15,loss,1 - 16,5210159,62,1,3.0,0,4,2,2,0,0,0,12,11,1,0,0,0,1,1,0,2,1,0,0,0,5,2,0,0,0,2,0,0,2119712,2022
03/05/2022,away,15860,741,VMI,9,True,1,13,-12,loss,1 - 13,5224776,62,1,2.1,0,3,2,2,1,2,0,11,9,1,0,0,0,0,1,0,1,0,0,0,34,4,0,0,0,0,3,0,0,2119712,2022
03/11/2022,away,15860,8,Alabama,9,True,3,9,-6,loss,3 - 9,5231217,62,1,1.0,0,3,2,2,2,1,0,8,5,0,0,0,1,0,0,0,0,0,0,1,30,1,1,0,0,0,3,0,0,2119712,2022
03/14/2022,away,15860,430,Mississippi St.,9,True,5,13,-8,loss,5 - 13,5234982,62,1,0.2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,10,0,2,0,0,0,7,0,0,2119712,2022
03/18/2022,home,15860,380,Maine,9,True,7,11,-4,loss,7 - 11,5240391,62,1,3.2,0,2,1,1,2,3,0,15,12,1,0,0,0,0,0,0,2,2,0,1,57,3,5,0,0,0,2,1,0,2119712,2022
04/05/2022,away,15860,596,St. Bonaventure,9,True,3,7,-4,loss,3 - 7,5256223,62,1,1.0,0,3,1,1,0,1,0,5,5,1,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,0,1,2119712,2022
04/12/2022,home,15860,167,Cornell,9,True,5,3,2,win,5 - 3,5263138,62,1,0.0,0,4,2,2,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,2119712,2022
04/20/2022,away,15860,167,Cornell,10,True,9,10,-1,loss,9 - 10,5270321,62,1,2.0,0,2,0,0,1,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,37,1,1,0,0,0,2,1,0,2119712,2022
05/03/2022,home,15860,167,Cornell,9,True,8,10,-2,loss,8 - 10,5282331,62,1,0.2,0,4,4,4,1,2,0,7,6,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,4,0,0,2119712,2022
05/21/2022,away,15860,391,UMBC,9,True,12,3,9,win,12 - 3,5289852,62,1,2.0,0,1,1,1,1,3,0,10,7,0,0,0,0,0,2,0,0,0,0,0,32,2,1,0,0,0,2,2,0,2119712,2022
