App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,4.0,0.0,5,6,6,3,5,0,23,18,1,0,2,1,0,2,0,0,0,0,0,0,2,5,0,1,0,1,3,0,03/07/2022,neutral,15860,278,Heidelberg,9,True,6,9,-3,loss,2171138,707,2488490,2022
1,1,5.0,0.0,6,5,5,2,7,0,22,20,2,0,0,1,2,0,0,0,0,0,0,0,4,3,0,1,0,1,3,0,03/11/2022,neutral,15860,582,Rockford,9,True,5,10,-5,loss,2171696,707,2488490,2022
1,1,5.0,0.0,5,4,4,4,0,0,24,18,1,0,0,1,1,0,0,0,0,1,1,71,7,8,0,1,0,1,0,0,03/22/2022,away,15860,452,Mount Union,9,True,0,7,-7,loss,2174214,707,2488490,2022
1,1,2.2,0.0,9,7,4,2,1,0,20,18,2,0,1,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,0,0,03/30/2022,home,15860,1434,Waynesburg,9,True,6,16,-10,loss,2187520,707,2488490,2022
1,1,6.0,0.0,6,1,1,1,8,0,26,24,0,0,0,0,0,1,0,0,0,0,0,88,5,5,1,0,0,1,4,0,04/02/2022,away,15860,30084,Geneva,9,True,11,8,3,win,2186029,707,2488490,2022
1,0,1.2,0.0,3,3,3,1,0,0,9,7,2,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,2,0,0,04/06/2022,away,15860,1434,Waynesburg,11,True,8,9,-1,loss,2177415,707,2488490,2022
1,0,3.0,0.0,2,2,2,3,3,0,14,11,0,0,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,04/16/2022,away,15860,265,Grove City,9,True,11,13,-2,loss,2186659,707,2488490,2022
1,1,6.0,0.0,4,2,2,2,6,0,26,21,0,0,0,0,0,2,0,0,0,0,1,0,2,10,1,0,0,1,3,0,04/22/2022,home,15860,10972,Chatham,9,True,12,4,8,win,2180643,707,2488490,2022
1,0,2.1,0.0,2,0,0,1,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,42,0,7,0,0,0,2,0,0,04/27/2022,away,15860,1451,Westminster (PA),9,True,3,4,-1,loss,2181819,707,2488490,2022
1,1,7.0,0.0,11,5,5,1,3,0,30,27,2,0,0,0,0,1,0,0,0,0,1,0,6,8,0,1,0,1,0,0,04/30/2022,home,15860,751,Wash. & Jeff.,9,True,4,8,-4,loss,2187131,707,2488490,2022
