date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,away,14781,314,Jackson St.,9,True,7,3,4,win,7 - 3,4705695,67,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1752156,2019
02/16/2019,away,14781,314,Jackson St.,9,True,9,5,4,win,9 - 5,4709039,67,1,1.1,0,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,21,1,2,1,0,0,2,0,1752156,2019
02/22/2019,away,14781,61,Bethune-Cookman,9,True,4,8,-4,loss,4 - 8,4712243,67,1,1.2,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,20,2,2,0,0,0,2,0,1752156,2019
02/23/2019,away,14781,61,Bethune-Cookman,9,True,7,8,-1,loss,7 - 8,4721107,67,1,0.0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,3,0,1752156,2019
03/01/2019,away,14781,202,Eastern Ky.,9,True,6,4,2,win,6 - 4,4718957,67,1,2.1,0,0,0,0,1,3,0,8,6,0,0,0,0,0,0,0,2,1,0,1,31,0,4,0,0,0,2,1,1752156,2019
03/02/2019,home,14781,219,Evansville,9,True,3,4,-1,loss,3 - 4,4720260,67,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,0,8,0,1,0,0,0,3,0,1752156,2019
03/06/2019,away,14781,334,Kentucky,9,True,12,3,9,win,12 - 3,4724769,67,1,1.0,0,1,0,0,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,5,2,1752156,2019
03/08/2019,away,14781,367,Louisville,9,True,0,4,-4,loss,0 - 4,4726797,67,1,1.1,0,1,2,2,1,2,0,6,5,1,0,0,0,2,0,0,2,0,0,0,26,1,1,0,0,0,2,1,1752156,2019
03/12/2019,home,14781,285,Holy Cross,9,True,11,4,7,win,11 - 4,4732394,67,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,6,1,1752156,2019
03/15/2019,away,14781,749,Wake Forest,9,True,5,3,2,win,5 - 3,4736008,67,1,1.2,0,0,0,0,0,1,0,5,4,0,0,0,0,0,1,0,3,0,0,0,18,2,1,0,0,0,2,1,1752156,2019
03/17/2019,away,14781,749,Wake Forest,9,True,3,13,-10,loss,3 - 13,4738873,67,1,0.2,0,2,1,1,2,1,0,6,3,0,0,0,0,1,0,0,2,2,0,1,27,0,1,0,0,0,3,0,1752156,2019
03/19/2019,away,14781,500,Northeastern,9,True,2,4,-2,loss,2 - 4,4741132,67,1,1.0,0,3,1,1,1,3,0,7,6,0,0,0,0,1,0,1,0,0,0,0,27,0,0,0,0,0,4,2,1752156,2019
03/23/2019,home,14781,147,Clemson,9,True,5,9,-4,loss,5 - 9,4745516,67,1,3.1,0,3,2,2,2,7,0,15,13,1,0,0,0,1,0,1,3,2,0,0,57,3,0,0,0,0,3,2,1752156,2019
